alpha,fit_intercept,copy_X,max_iter,tol,solver,MMRE-
0.001,False,False,5000,0.1,svd,12493.6437
0.001,False,False,5000,0.1,cholesky,12493.6437
0.001,False,False,5000,0.1,lsqr,11373.853720000001
0.001,False,False,5000,0.1,sparse_cg,11415.040420000001
0.001,False,False,5000,0.1,sag,12023.09024
0.001,False,False,5000,0.1,saga,11151.707980000001
0.001,False,False,15000,0.0001,auto,12493.6437
0.001,False,False,15000,0.0001,svd,12493.6437
0.001,False,False,15000,0.0001,cholesky,12493.6437
0.001,False,False,15000,0.0001,lsqr,12498.215240000001
0.001,False,False,15000,0.0001,sparse_cg,12498.218760000002
0.001,False,False,15000,0.0001,sag,12494.0398
0.001,False,False,15000,0.0001,saga,12493.298679999998
0.001,False,False,15000,0.001,auto,12493.6437
0.001,False,False,15000,0.001,svd,12493.6437
0.001,False,False,15000,0.001,cholesky,12493.6437
0.001,False,False,15000,0.001,lsqr,12494.455320000001
0.001,False,False,15000,0.001,sparse_cg,12495.02836
0.001,False,False,15000,0.001,sag,12505.253560000001
0.001,False,False,15000,0.001,saga,12493.40374
0.001,False,False,15000,0.01,auto,12493.6437
0.001,False,False,15000,0.01,svd,12493.6437
0.001,False,False,15000,0.01,cholesky,12493.6437
0.001,False,False,15000,0.01,lsqr,12495.02836
0.001,False,False,15000,0.01,sparse_cg,11375.28228
0.001,False,False,15000,0.01,sag,12538.4926
0.001,False,False,15000,0.01,saga,12459.08836
0.001,False,False,15000,0.1,auto,12493.6437
0.001,False,False,15000,0.1,svd,12493.6437
0.001,False,False,15000,0.1,cholesky,12493.6437
0.001,False,False,15000,0.1,lsqr,11373.853720000001
0.001,False,False,15000,0.1,sparse_cg,11415.040420000001
0.001,False,False,15000,0.1,sag,9034.5705
0.001,False,False,15000,0.1,saga,10931.67112
0.001,False,False,20000,0.0001,auto,12493.6437
0.001,False,False,20000,0.0001,svd,12493.6437
0.001,False,False,20000,0.0001,cholesky,12493.6437
0.001,False,False,20000,0.0001,lsqr,12498.215240000001
0.001,False,False,20000,0.0001,sparse_cg,12498.218760000002
0.001,False,False,20000,0.0001,sag,12493.8521
0.001,False,False,20000,0.0001,saga,12494.036380000001
0.001,False,False,20000,0.001,auto,12493.6437
0.001,False,False,20000,0.001,svd,12493.6437
0.001,False,False,20000,0.001,cholesky,12493.6437
0.001,False,False,20000,0.001,lsqr,12494.455320000001
0.001,False,False,20000,0.001,sparse_cg,12495.02836
0.001,False,False,20000,0.001,sag,12494.718819999998
0.001,False,False,20000,0.001,saga,12490.060080000001
0.001,False,False,20000,0.01,auto,12493.6437
0.001,False,False,20000,0.01,svd,12493.6437
0.001,False,False,20000,0.01,cholesky,12493.6437
0.001,False,False,20000,0.01,lsqr,12495.02836
0.001,False,False,20000,0.01,sparse_cg,11375.28228
0.001,False,False,20000,0.01,sag,12339.53926
0.001,False,False,20000,0.01,saga,12461.780279999999
0.001,False,False,20000,0.1,auto,12493.6437
0.001,False,False,20000,0.1,svd,12493.6437
0.001,False,False,20000,0.1,cholesky,12493.6437
0.001,False,False,20000,0.1,lsqr,11373.853720000001
0.001,False,False,20000,0.1,sparse_cg,11415.040420000001
0.001,False,False,20000,0.1,sag,10603.604
0.001,False,False,20000,0.1,saga,11643.755500000001
0.001,False,False,50000,0.0001,auto,12493.6437
0.001,False,False,50000,0.0001,svd,12493.6437
0.001,False,False,50000,0.0001,cholesky,12493.6437
0.001,False,False,50000,0.0001,lsqr,12498.215240000001
0.001,False,False,50000,0.0001,sparse_cg,12498.218760000002
0.001,False,False,50000,0.0001,sag,12494.707980000001
0.001,False,False,50000,0.0001,saga,12493.378659999998
0.001,False,False,50000,0.001,auto,12493.6437
0.001,False,False,50000,0.001,svd,12493.6437
0.001,False,False,50000,0.001,cholesky,12493.6437
0.001,False,False,50000,0.001,lsqr,12494.455320000001
0.001,False,False,50000,0.001,sparse_cg,12495.02836
0.001,False,False,50000,0.001,sag,12484.56042
0.001,False,False,50000,0.001,saga,12495.12924
0.001,False,False,50000,0.01,auto,12493.6437
0.001,False,False,50000,0.01,svd,12493.6437
0.001,False,False,50000,0.01,cholesky,12493.6437
0.001,False,False,50000,0.01,lsqr,12495.02836
0.001,False,False,50000,0.01,sparse_cg,11375.28228
0.001,False,False,50000,0.01,sag,12298.53602
0.001,False,False,50000,0.01,saga,12418.09412
0.001,False,False,50000,0.1,auto,12493.6437
0.001,False,False,50000,0.1,svd,12493.6437
0.001,False,False,50000,0.1,cholesky,12493.6437
0.001,False,False,50000,0.1,lsqr,11373.853720000001
0.001,False,False,50000,0.1,sparse_cg,11415.040420000001
0.001,False,False,50000,0.1,sag,14466.58192
0.001,False,False,50000,0.1,saga,12080.269880000002
0.01,True,True,5000,0.0001,auto,12347.625180000001
0.01,True,True,5000,0.0001,svd,12347.625180000001
0.01,True,True,5000,0.0001,cholesky,12347.625180000001
0.01,True,True,5000,0.0001,lsqr,12347.28962
0.01,True,True,5000,0.0001,sparse_cg,12347.28962
0.01,True,True,5000,0.0001,sag,12347.443920000002
0.01,True,True,5000,0.0001,saga,12346.49876
0.01,True,True,5000,0.001,auto,12347.625180000001
0.01,True,True,5000,0.001,svd,12347.625180000001
0.01,True,True,5000,0.001,cholesky,12347.625180000001
0.01,True,True,5000,0.001,lsqr,12351.16432
0.01,True,True,5000,0.001,sparse_cg,12351.16432
0.01,True,True,5000,0.001,sag,12334.00234
0.01,True,True,5000,0.001,saga,12334.97634
0.01,True,True,5000,0.01,auto,12347.625180000001
0.01,True,True,5000,0.01,svd,12347.625180000001
0.01,True,True,5000,0.01,cholesky,12347.625180000001
0.01,True,True,5000,0.01,lsqr,12339.79546
0.01,True,True,5000,0.01,sparse_cg,12339.131960000002
0.01,True,True,5000,0.01,sag,12697.491279999998
0.01,True,True,5000,0.01,saga,12345.5402
0.01,True,True,5000,0.1,auto,12347.625180000001
0.01,True,True,5000,0.1,svd,12347.625180000001
0.01,True,True,5000,0.1,cholesky,12347.625180000001
0.01,True,True,5000,0.1,lsqr,12338.231740000001
0.01,True,True,5000,0.1,sparse_cg,11189.5862
0.01,True,True,5000,0.1,sag,13725.66046
0.01,True,True,5000,0.1,saga,12300.92762
0.01,True,True,15000,0.0001,auto,12347.625180000001
0.01,True,True,15000,0.0001,svd,12347.625180000001
0.01,True,True,15000,0.0001,cholesky,12347.625180000001
0.01,True,True,15000,0.0001,lsqr,12347.28962
0.01,True,True,15000,0.0001,sparse_cg,12347.28962
0.01,True,True,15000,0.0001,sag,12346.1033
0.01,True,True,15000,0.0001,saga,12348.41676
0.01,True,True,15000,0.001,auto,12347.625180000001
0.01,True,True,15000,0.001,svd,12347.625180000001
0.01,True,True,15000,0.001,cholesky,12347.625180000001
0.01,True,True,15000,0.001,lsqr,12351.16432
0.01,True,True,15000,0.001,sparse_cg,12351.16432
0.01,True,True,15000,0.001,sag,12357.12352
0.01,True,True,15000,0.001,saga,12343.49188
0.01,True,True,15000,0.01,auto,12347.625180000001
0.01,True,True,15000,0.01,svd,12347.625180000001
