Learning_rate,N_estimators,Min_samples_split,Min_samples_leaf,Max_depth,MMRE-
0.05,30,6,1,100,136.34466000000003
0.05,30,6,5,5,136.48071999999996
0.05,30,6,5,10,136.27447999999998
0.05,30,6,5,20,136.28106
0.05,30,6,5,30,136.28106
0.05,30,6,5,100,136.28106
0.05,30,6,10,5,136.51298000000003
0.05,30,6,10,10,136.31606000000002
0.05,30,6,10,20,136.31778
0.05,30,6,10,30,136.31778
0.05,30,6,10,100,136.31778
0.05,30,6,20,5,136.54664
0.05,30,6,20,10,136.41129999999998
0.05,30,6,20,20,136.40975999999998
0.05,30,6,20,30,136.40975999999998
0.05,30,6,20,100,136.40975999999998
0.05,30,10,1,5,136.45064000000002
0.05,30,10,1,10,136.31542000000002
0.05,30,10,1,20,136.3431
0.05,30,10,1,30,136.3431
0.05,30,10,1,100,136.3431
0.05,30,10,5,5,136.48071999999996
0.05,30,10,5,10,136.27447999999998
0.05,30,10,5,20,136.28106
0.05,30,10,5,30,136.28106
0.05,30,10,5,100,136.28106
0.05,30,10,10,5,136.51298000000003
0.05,30,10,10,10,136.31606000000002
0.05,30,10,10,20,136.31778
0.05,30,10,10,30,136.31778
0.05,30,10,10,100,136.31778
0.05,30,10,20,5,136.54664
0.05,30,10,20,10,136.41129999999998
0.05,30,10,20,20,136.40975999999998
0.05,30,10,20,30,136.40975999999998
0.05,30,10,20,100,136.40975999999998
0.05,30,20,1,5,136.44657999999998
0.05,30,20,1,10,136.25557999999998
0.05,30,20,1,20,136.24938
0.05,30,20,1,30,136.24938
0.05,30,20,1,100,136.24938
0.05,30,20,5,5,136.48084
0.05,30,20,5,10,136.26794
0.05,30,20,5,20,136.26453999999998
0.05,30,20,5,30,136.26453999999998
0.05,30,20,5,100,136.26453999999998
0.05,30,20,10,5,136.51298000000003
0.05,30,20,10,10,136.31606000000002
0.05,30,20,10,20,136.31778
0.05,30,20,10,30,136.31778
0.05,30,20,10,100,136.31778
0.05,30,20,20,5,136.54664
0.05,30,20,20,10,136.41129999999998
0.05,30,20,20,20,136.40975999999998
0.05,30,20,20,30,136.40975999999998
0.05,30,20,20,100,136.40975999999998
0.05,30,40,1,5,136.4596
0.05,30,40,1,10,136.27398000000002
0.05,30,40,1,20,136.26984
0.05,30,40,1,30,136.26984
0.05,30,40,1,100,136.26984
0.05,30,40,5,5,136.48526
0.05,30,40,5,10,136.28524000000002
0.05,30,40,5,20,136.28214
0.05,30,40,5,30,136.28214
0.05,30,40,5,100,136.28214
0.05,30,40,10,5,136.50709999999998
0.05,30,40,10,10,136.31152000000003
0.05,30,40,10,20,136.30774
0.05,30,40,10,30,136.30774
0.05,30,40,10,100,136.30774
0.05,30,40,20,5,136.54664
0.05,30,40,20,10,136.41129999999998
0.05,30,40,20,20,136.40975999999998
0.05,30,40,20,30,136.40975999999998
0.05,30,40,20,100,136.40975999999998
0.05,50,2,1,5,50.29072
0.05,50,2,1,10,50.37854
0.05,50,2,1,20,50.66054
0.05,50,2,1,30,50.65912
0.05,50,2,1,100,50.65782
0.05,50,2,5,5,50.29316
0.05,50,2,5,10,50.15518
0.05,50,2,5,20,50.19172
0.05,50,2,5,30,50.19172
0.05,50,2,5,100,50.19172
0.05,50,2,10,5,50.32376
0.05,50,2,10,10,50.19593999999999
0.05,50,2,10,20,50.200779999999995
0.05,50,2,10,30,50.200779999999995
0.05,50,2,10,100,50.200779999999995
0.05,50,2,20,5,50.33818
0.05,50,2,20,10,50.235240000000005
0.05,50,2,20,20,50.23298
0.05,50,2,20,30,50.23298
0.05,50,2,20,100,50.23298
0.05,50,6,1,5,50.293580000000006
0.05,50,6,1,10,50.23032
0.05,50,6,1,20,50.34914
0.05,50,6,1,30,50.349959999999996
0.05,50,6,1,100,50.349959999999996
0.05,50,6,5,5,50.29316
0.05,50,6,5,10,50.15518
0.05,50,6,5,20,50.19172
0.05,50,6,5,30,50.19172
0.05,50,6,5,100,50.19172
0.05,50,6,10,5,50.32376
0.05,50,6,10,10,50.19593999999999
0.05,50,6,10,20,50.200779999999995
0.05,50,6,10,30,50.200779999999995
0.05,50,6,10,100,50.200779999999995
0.05,50,6,20,5,50.33818
0.05,50,6,20,10,50.235240000000005
0.05,50,6,20,20,50.23298
0.05,50,6,20,30,50.23298
0.05,50,6,20,100,50.23298
0.05,50,10,1,5,50.28834
0.05,50,10,1,10,50.2162
0.05,50,10,1,20,50.29956
0.05,50,10,1,30,50.29954
0.05,50,10,1,100,50.29954
0.05,50,10,5,5,50.29316
0.05,50,10,5,10,50.15518
0.05,50,10,5,20,50.19172
0.05,50,10,5,30,50.19172
0.05,50,10,5,100,50.19172
0.05,50,10,10,5,50.32376
0.05,50,10,10,10,50.19593999999999
0.05,50,10,10,20,50.200779999999995
0.05,50,10,10,30,50.200779999999995
0.05,50,10,10,100,50.200779999999995
0.05,50,10,20,5,50.33818
0.05,50,10,20,10,50.235240000000005
0.05,50,10,20,20,50.23298
0.05,50,10,20,30,50.23298
0.05,50,10,20,100,50.23298
0.05,50,20,1,5,50.26162
0.05,50,20,1,10,50.15388
0.05,50,20,1,20,50.16592
0.05,50,20,1,30,50.16592
0.05,50,20,1,100,50.16592
0.05,50,20,5,5,50.28642000000001
0.05,50,20,5,10,50.14212
0.05,50,20,5,20,50.150259999999996
0.05,50,20,5,30,50.150259999999996
0.05,50,20,5,100,50.150259999999996
0.05,50,20,10,5,50.32376
0.05,50,20,10,10,50.19593999999999
0.05,50,20,10,20,50.200779999999995
0.05,50,20,10,30,50.200779999999995
0.05,50,20,10,100,50.200779999999995
0.05,50,20,20,5,50.33818
0.05,50,20,20,10,50.235240000000005
0.05,50,20,20,20,50.23298
0.05,50,20,20,30,50.23298
0.05,50,20,20,100,50.23298
0.05,50,40,1,5,50.27138
0.05,50,40,1,10,50.14286
0.05,50,40,1,20,50.14848
0.05,50,40,1,30,50.14848
0.05,50,40,1,100,50.14848
0.05,50,40,5,5,50.2822
0.05,50,40,5,10,50.13618
0.05,50,40,5,20,50.138079999999995
0.05,50,40,5,30,50.138079999999995
0.05,50,40,5,100,50.138079999999995
0.05,50,40,10,5,50.31938
0.05,50,40,10,10,50.180040000000005
0.05,50,40,10,20,50.17962
0.05,50,40,10,30,50.17962
0.05,50,40,10,100,50.17962
0.05,50,40,20,5,50.33818
0.05,50,40,20,10,50.235240000000005
0.05,50,40,20,20,50.23298
0.05,50,40,20,30,50.23298
0.05,50,40,20,100,50.23298
0.05,100,2,1,5,6.94864
0.05,100,2,1,10,7.31882
0.05,100,2,1,20,7.760220000000001
0.05,100,2,1,30,7.756539999999999
0.05,100,2,1,100,7.75706
0.05,100,2,5,5,6.879599999999999
0.05,100,2,5,10,6.84916
0.05,100,2,5,20,6.92448
0.05,100,2,5,30,6.9250799999999995
0.05,100,2,5,100,6.9250799999999995
0.05,100,2,10,5,6.919759999999999
0.05,100,2,10,10,6.76888
0.05,100,2,10,20,6.782120000000001
0.05,100,2,10,30,6.78266
0.05,100,2,10,100,6.78266
0.05,100,2,20,5,7.172099999999999
0.05,100,2,20,10,6.987399999999999
0.05,100,2,20,20,6.9866399999999995
0.05,100,2,20,30,6.9866399999999995
0.05,100,2,20,100,6.9866399999999995
0.05,100,6,1,5,6.942880000000001
0.05,100,6,1,10,7.1698
0.05,100,6,1,20,7.3743
0.05,100,6,1,30,7.374719999999999
0.05,100,6,1,100,7.374719999999999
0.05,100,6,5,5,6.879599999999999
0.05,100,6,5,10,6.84916
0.05,100,6,5,20,6.92448
0.05,100,6,5,30,6.9250799999999995
0.05,100,6,5,100,6.9250799999999995
0.05,100,6,10,5,6.919759999999999
0.05,100,6,10,10,6.76888
0.05,100,6,10,20,6.782120000000001
0.05,100,6,10,30,6.78266
0.05,100,6,10,100,6.78266
0.05,100,6,20,5,7.172099999999999
0.05,100,6,20,10,6.987399999999999
0.05,100,6,20,20,6.9866399999999995
0.05,100,6,20,30,6.9866399999999995
0.05,100,6,20,100,6.9866399999999995
0.05,100,10,1,5,6.92278
0.05,100,10,1,10,7.00746
0.05,100,10,1,20,7.19126
0.05,100,10,1,30,7.189099999999999
0.05,100,10,1,100,7.189099999999999
0.05,100,10,5,5,6.879599999999999
0.05,100,10,5,10,6.84916
0.05,100,10,5,20,6.92448
0.05,100,10,5,30,6.9250799999999995
0.05,100,10,5,100,6.9250799999999995
0.05,100,10,10,5,6.919759999999999
0.05,100,10,10,10,6.76888
0.05,100,10,10,20,6.782120000000001
0.05,100,10,10,30,6.78266
0.05,100,10,10,100,6.78266
0.05,100,10,20,5,7.172099999999999
0.05,100,10,20,10,6.987399999999999
0.05,100,10,20,20,6.9866399999999995
0.05,100,10,20,30,6.9866399999999995
0.05,100,10,20,100,6.9866399999999995
0.05,100,20,1,5,6.9055599999999995
0.05,100,20,1,10,6.9091
0.05,100,20,1,20,6.949039999999999
0.05,100,20,1,30,6.949959999999999
0.05,100,20,1,100,6.949959999999999
0.05,100,20,5,5,6.899440000000001
0.05,100,20,5,10,6.809699999999999
0.05,100,20,5,20,6.83438
0.05,100,20,5,30,6.83394
0.05,100,20,5,100,6.83394
0.05,100,20,10,5,6.919759999999999
0.05,100,20,10,10,6.76888
0.05,100,20,10,20,6.782120000000001
0.05,100,20,10,30,6.78266
0.05,100,20,10,100,6.78266
0.05,100,20,20,5,7.172099999999999
0.05,100,20,20,10,6.987399999999999
0.05,100,20,20,20,6.9866399999999995
0.05,100,20,20,30,6.9866399999999995
0.05,100,20,20,100,6.9866399999999995
0.05,100,40,1,5,6.893599999999999
0.05,100,40,1,10,6.8086
0.05,100,40,1,20,6.821079999999999
0.05,100,40,1,30,6.821079999999999
0.05,100,40,1,100,6.821079999999999
0.05,100,40,5,5,6.876600000000001
0.05,100,40,5,10,6.7537600000000015
0.05,100,40,5,20,6.755
0.05,100,40,5,30,6.755
0.05,100,40,5,100,6.755
0.05,100,40,10,5,6.907640000000001
0.05,100,40,10,10,6.72272
0.05,100,40,10,20,6.72816
0.05,100,40,10,30,6.728179999999999
0.05,100,40,10,100,6.728179999999999
0.05,100,40,20,5,7.172099999999999
0.05,100,40,20,10,6.987399999999999
0.05,100,40,20,20,6.9866399999999995
0.05,100,40,20,30,6.9866399999999995
0.05,100,40,20,100,6.9866399999999995
0.05,200,2,1,5,4.96356
0.05,200,2,1,10,5.6714400000000005
0.05,200,2,1,20,6.16512
0.05,200,2,1,30,6.162640000000001
0.05,200,2,1,100,6.16334
0.05,200,2,5,5,6.026179999999999
0.05,200,2,5,10,5.8075
0.05,200,2,5,20,5.99448
0.05,200,2,5,30,6.03942
0.05,200,2,5,100,6.03942
0.05,200,2,10,5,6.79594
0.05,200,2,10,10,6.77358
0.05,200,2,10,20,6.960040000000001
0.05,200,2,10,30,6.887440000000001
0.05,200,2,10,100,6.887440000000001
0.05,200,2,20,5,7.869120000000001
0.05,200,2,20,10,7.3875
0.05,200,2,20,20,7.44958
0.05,200,2,20,30,7.44864
0.05,200,2,20,100,7.44864
0.05,200,6,1,5,5.03018
0.05,200,6,1,10,5.56374
0.05,200,6,1,20,5.830160000000001
0.05,200,6,1,30,5.83226
0.05,200,6,1,100,5.83226
0.05,200,6,5,5,6.026179999999999
0.05,200,6,5,10,5.8075
0.05,200,6,5,20,5.99448
0.05,200,6,5,30,6.03942
0.05,200,6,5,100,6.03942
0.05,200,6,10,5,6.79594
0.05,200,6,10,10,6.77358
0.05,200,6,10,20,6.960040000000001
0.05,200,6,10,30,6.887440000000001
0.05,200,6,10,100,6.887440000000001
0.05,200,6,20,5,7.869120000000001
0.05,200,6,20,10,7.3875
0.05,200,6,20,20,7.44958
0.05,200,6,20,30,7.44864
0.05,200,6,20,100,7.44864
0.05,200,10,1,5,5.1120600000000005
0.05,200,10,1,10,5.4072000000000005
0.05,200,10,1,20,5.65714
0.05,200,10,1,30,5.673219999999999
0.05,200,10,1,100,5.673219999999999
0.05,200,10,5,5,6.026179999999999
0.05,200,10,5,10,5.8075
0.05,200,10,5,20,5.99448
0.05,200,10,5,30,6.03942
0.05,200,10,5,100,6.03942
0.05,200,10,10,5,6.79594
0.05,200,10,10,10,6.77358
0.05,200,10,10,20,6.960040000000001
0.05,200,10,10,30,6.887440000000001
0.05,200,10,10,100,6.887440000000001
0.05,200,10,20,5,7.869120000000001
0.05,200,10,20,10,7.3875
0.05,200,10,20,20,7.44958
0.05,200,10,20,30,7.44864
0.05,200,10,20,100,7.44864
0.05,200,20,1,5,5.32928
0.05,200,20,1,10,5.364
0.05,200,20,1,20,5.58058
0.05,200,20,1,30,5.5506
0.05,200,20,1,100,5.5506
0.05,200,20,5,5,5.9829
0.05,200,20,5,10,5.729940000000001
0.05,200,20,5,20,5.877759999999999
0.05,200,20,5,30,5.916120000000001
0.05,200,20,5,100,5.916120000000001
0.05,200,20,10,5,6.79594
0.05,200,20,10,10,6.77358
0.05,200,20,10,20,6.960040000000001
0.05,200,20,10,30,6.887440000000001
0.05,200,20,10,100,6.887440000000001
0.05,200,20,20,5,7.869120000000001
0.05,200,20,20,10,7.3875
0.05,200,20,20,20,7.44958
0.05,200,20,20,30,7.44864
0.05,200,20,20,100,7.44864
0.05,200,40,1,5,6.04296
0.05,200,40,1,10,5.6837599999999995
0.05,200,40,1,20,5.949260000000001
0.05,200,40,1,30,6.00274
0.05,200,40,1,100,6.00274
0.05,200,40,5,5,6.14226
0.05,200,40,5,10,5.642059999999999
0.05,200,40,5,20,5.708679999999999
0.05,200,40,5,30,5.666980000000001
0.05,200,40,5,100,5.666980000000001
0.05,200,40,10,5,6.493640000000001
0.05,200,40,10,10,6.162719999999999
0.05,200,40,10,20,6.346500000000001
0.05,200,40,10,30,6.368399999999999
0.05,200,40,10,100,6.368399999999999
0.05,200,40,20,5,7.869120000000001
0.05,200,40,20,10,7.3875
0.05,200,40,20,20,7.44958
0.05,200,40,20,30,7.44864
0.05,200,40,20,100,7.44864
0.05,350,2,1,5,5.415179999999999
0.05,350,2,1,10,5.822360000000001
0.05,350,2,1,20,6.16308
0.05,350,2,1,30,6.160000000000001
0.05,350,2,1,100,6.16306
0.05,350,2,5,5,7.5221
0.05,350,2,5,10,6.91966
0.05,350,2,5,20,7.115080000000001
0.05,350,2,5,30,7.17162
0.05,350,2,5,100,7.17162
0.05,350,2,10,5,8.7706
0.05,350,2,10,10,8.760200000000001
0.05,350,2,10,20,8.70164
0.05,350,2,10,30,8.79674
0.05,350,2,10,100,8.79674
0.05,350,2,20,5,9.55146
0.05,350,2,20,10,9.2486
0.05,350,2,20,20,9.39208
0.05,350,2,20,30,9.233500000000001
0.05,350,2,20,100,9.233500000000001
0.05,350,6,1,5,5.65192
0.05,350,6,1,10,5.80134
0.05,350,6,1,20,5.914399999999999
0.05,350,6,1,30,5.910739999999999
0.05,350,6,1,100,5.91076
0.05,350,6,5,5,7.5221
0.05,350,6,5,10,6.91966
0.05,350,6,5,20,7.115080000000001
0.05,350,6,5,30,7.17162
0.05,350,6,5,100,7.17162
0.05,350,6,10,5,8.7706
0.05,350,6,10,10,8.760200000000001
0.05,350,6,10,20,8.70164
0.05,350,6,10,30,8.79674
0.05,350,6,10,100,8.79674
0.05,350,6,20,5,9.55146
0.05,350,6,20,10,9.2486
0.05,350,6,20,20,9.39208
0.05,350,6,20,30,9.233500000000001
0.05,350,6,20,100,9.233500000000001
0.05,350,10,1,5,5.7335400000000005
0.05,350,10,1,10,5.7298800000000005
0.05,350,10,1,20,5.9253
0.05,350,10,1,30,5.9444799999999995
0.05,350,10,1,100,5.94446
0.05,350,10,5,5,7.5221
0.05,350,10,5,10,6.91966
0.05,350,10,5,20,7.115080000000001
0.05,350,10,5,30,7.17162
0.05,350,10,5,100,7.17162
0.05,350,10,10,5,8.7706
0.05,350,10,10,10,8.760200000000001
0.05,350,10,10,20,8.70164
0.05,350,10,10,30,8.79674
0.05,350,10,10,100,8.79674
0.05,350,10,20,5,9.55146
0.05,350,10,20,10,9.2486
0.05,350,10,20,20,9.39208
0.05,350,10,20,30,9.233500000000001
0.05,350,10,20,100,9.233500000000001
0.05,350,20,1,5,6.30702
0.05,350,20,1,10,5.739980000000001
0.05,350,20,1,20,5.946219999999999
0.05,350,20,1,30,6.015040000000001
0.05,350,20,1,100,6.015040000000001
0.05,350,20,5,5,6.97358
0.05,350,20,5,10,6.34322
0.05,350,20,5,20,6.6396
0.05,350,20,5,30,6.627079999999999
0.05,350,20,5,100,6.627079999999999
0.05,350,20,10,5,8.7706
0.05,350,20,10,10,8.760200000000001
0.05,350,20,10,20,8.70164
0.05,350,20,10,30,8.79674
0.05,350,20,10,100,8.79674
0.05,350,20,20,5,9.55146
0.05,350,20,20,10,9.2486
0.05,350,20,20,20,9.39208
0.05,350,20,20,30,9.233500000000001
0.05,350,20,20,100,9.233500000000001
0.05,350,40,1,5,7.219240000000001
0.05,350,40,1,10,6.07578
0.05,350,40,1,20,6.0015
0.05,350,40,1,30,6.1733400000000005
0.05,350,40,1,100,6.1733400000000005
0.05,350,40,5,5,7.894940000000001
0.05,350,40,5,10,6.471559999999999
0.05,350,40,5,20,6.465960000000001
0.05,350,40,5,30,6.64128
0.05,350,40,5,100,6.64128
0.05,350,40,10,5,8.662780000000001
0.05,350,40,10,10,7.624979999999999
0.05,350,40,10,20,7.688459999999999
0.05,350,40,10,30,7.8944600000000005
0.05,350,40,10,100,7.8944600000000005
0.05,350,40,20,5,9.55146
0.05,350,40,20,10,9.2486
0.05,350,40,20,20,9.39208
0.05,350,40,20,30,9.233500000000001
0.05,350,40,20,100,9.233500000000001
0.05,500,2,1,5,5.645239999999999
0.05,500,2,1,10,5.84378
0.05,500,2,1,20,6.16586
0.05,500,2,1,30,6.162380000000001
0.05,500,2,1,100,6.166100000000001
0.05,500,2,5,5,8.44322
0.05,500,2,5,10,7.600060000000001
0.05,500,2,5,20,8.0236
0.05,500,2,5,30,7.877279999999999
0.05,500,2,5,100,7.877279999999999
0.05,500,2,10,5,10.21762
0.05,500,2,10,10,10.01576
0.05,500,2,10,20,9.584980000000002
0.05,500,2,10,30,9.83844
0.05,500,2,10,100,9.83844
0.05,500,2,20,5,11.728959999999999
0.05,500,2,20,10,11.22242
0.05,500,2,20,20,10.68998
0.05,500,2,20,30,10.77762
0.05,500,2,20,100,10.77762
0.05,500,6,1,5,5.916279999999999
0.05,500,6,1,10,5.92224
0.05,500,6,1,20,5.93188
0.05,500,6,1,30,5.92462
0.05,500,6,1,100,5.92462
0.05,500,6,5,5,8.44322
0.05,500,6,5,10,7.600060000000001
0.05,500,6,5,20,8.0236
0.05,500,6,5,30,7.877279999999999
0.05,500,6,5,100,7.877279999999999
0.05,500,6,10,5,10.21762
0.05,500,6,10,10,10.01576
0.05,500,6,10,20,9.584980000000002
0.05,500,6,10,30,9.83844
0.05,500,6,10,100,9.83844
0.05,500,6,20,5,11.728959999999999
0.05,500,6,20,10,11.22242
0.05,500,6,20,20,10.68998
0.05,500,6,20,30,10.77762
0.05,500,6,20,100,10.77762
0.05,500,10,1,5,6.03046
0.05,500,10,1,10,5.87824
0.05,500,10,1,20,6.0760000000000005
0.05,500,10,1,30,6.0989
0.05,500,10,1,100,6.0989
0.05,500,10,5,5,8.44322
0.05,500,10,5,10,7.600060000000001
0.05,500,10,5,20,8.0236
0.05,500,10,5,30,7.877279999999999
0.05,500,10,5,100,7.877279999999999
0.05,500,10,10,5,10.21762
0.05,500,10,10,10,10.01576
0.05,500,10,10,20,9.584980000000002
0.05,500,10,10,30,9.83844
0.05,500,10,10,100,9.83844
0.05,500,10,20,5,11.728959999999999
0.05,500,10,20,10,11.22242
0.05,500,10,20,20,10.68998
0.05,500,10,20,30,10.77762
0.05,500,10,20,100,10.77762
0.05,500,20,1,5,6.805719999999999
0.05,500,20,1,10,5.91134
0.05,500,20,1,20,6.12906
0.05,500,20,1,30,6.16768
0.05,500,20,1,100,6.16768
0.05,500,20,5,5,7.646240000000001
0.05,500,20,5,10,6.89118
0.05,500,20,5,20,7.053579999999999
0.05,500,20,5,30,7.06772
0.05,500,20,5,100,7.06772
0.05,500,20,10,5,10.21762
0.05,500,20,10,10,10.01576
0.05,500,20,10,20,9.584980000000002
0.05,500,20,10,30,9.83844
0.05,500,20,10,100,9.83844
0.05,500,20,20,5,11.728959999999999
0.05,500,20,20,10,11.22242
0.05,500,20,20,20,10.68998
0.05,500,20,20,30,10.77762
0.05,500,20,20,100,10.77762
0.05,500,40,1,5,8.02474
0.05,500,40,1,10,6.1882399999999995
0.05,500,40,1,20,6.5644599999999995
0.05,500,40,1,30,6.5307
0.05,500,40,1,100,6.5307
0.05,500,40,5,5,8.58116
0.05,500,40,5,10,6.575139999999999
0.05,500,40,5,20,6.79362
0.05,500,40,5,30,6.7331
0.05,500,40,5,100,6.7331
0.05,500,40,10,5,9.48676
0.05,500,40,10,10,8.72348
0.05,500,40,10,20,8.42804
0.05,500,40,10,30,8.583440000000001
0.05,500,40,10,100,8.583440000000001
0.05,500,40,20,5,11.728959999999999
0.05,500,40,20,10,11.22242
0.05,500,40,20,20,10.68998
0.05,500,40,20,30,10.77762
0.05,500,40,20,100,10.77762
0.1,10,2,1,5,220.79798
0.1,10,2,1,10,220.62014
0.1,10,2,1,20,220.69119999999998
0.1,10,2,1,30,220.68896
0.1,10,2,1,100,220.68885999999998
0.1,10,2,5,5,220.82592
0.1,10,2,5,10,220.63721999999999
0.1,10,2,5,20,220.64244
0.1,10,2,5,30,220.64244
0.1,10,2,5,100,220.64244
0.1,10,2,10,5,220.85267999999996
0.1,10,2,10,10,220.66884
0.1,10,2,10,20,220.67082
0.1,10,2,10,30,220.67082
0.1,10,2,10,100,220.67082
0.1,10,2,20,5,220.95278
0.1,10,2,20,10,220.83451999999997
0.1,10,2,20,20,220.8315
0.1,10,2,20,30,220.8315
0.1,10,2,20,100,220.8315
0.1,10,6,1,5,220.78519999999997
0.1,10,6,1,10,220.62772
0.1,10,6,1,20,220.64960000000002
0.1,10,6,1,30,220.64960000000002
0.1,10,6,1,100,220.64960000000002
0.1,10,6,5,5,220.82592
0.1,10,6,5,10,220.63721999999999
0.1,10,6,5,20,220.64244
0.1,10,6,5,30,220.64244
0.1,10,6,5,100,220.64244
0.1,10,6,10,5,220.85267999999996
0.1,10,6,10,10,220.66884
0.1,10,6,10,20,220.67082
0.1,10,6,10,30,220.67082
0.1,10,6,10,100,220.67082
0.1,10,6,20,5,220.95278
0.1,10,6,20,10,220.83451999999997
0.1,10,6,20,20,220.8315
0.1,10,6,20,30,220.8315
0.1,10,6,20,100,220.8315
0.1,10,10,1,5,220.79448000000002
0.1,10,10,1,10,220.64188
0.1,10,10,1,20,220.66966000000002
0.1,10,10,1,30,220.66966000000002
0.1,10,10,1,100,220.66966000000002
0.1,10,10,5,5,220.82592
0.1,10,10,5,10,220.63721999999999
0.1,10,10,5,20,220.64244
0.1,10,10,5,30,220.64244
0.1,10,10,5,100,220.64244
0.1,10,10,10,5,220.85267999999996
0.1,10,10,10,10,220.66884
0.1,10,10,10,20,220.67082
0.1,10,10,10,30,220.67082
0.1,10,10,10,100,220.67082
0.1,10,10,20,5,220.95278
0.1,10,10,20,10,220.83451999999997
0.1,10,10,20,20,220.8315
0.1,10,10,20,30,220.8315
0.1,10,10,20,100,220.8315
0.1,10,20,1,5,220.79996
0.1,10,20,1,10,220.60996
0.1,10,20,1,20,220.61192
0.1,10,20,1,30,220.61192
0.1,10,20,1,100,220.61192
0.1,10,20,5,5,220.821
0.1,10,20,5,10,220.64679999999998
0.1,10,20,5,20,220.64506
0.1,10,20,5,30,220.64506
0.1,10,20,5,100,220.64506
0.1,10,20,10,5,220.85267999999996
0.1,10,20,10,10,220.66884
0.1,10,20,10,20,220.67082
0.1,10,20,10,30,220.67082
0.1,10,20,10,100,220.67082
0.1,10,20,20,5,220.95278
0.1,10,20,20,10,220.83451999999997
0.1,10,20,20,20,220.8315
0.1,10,20,20,30,220.8315
0.1,10,20,20,100,220.8315
0.1,10,40,1,5,220.81556
0.1,10,40,1,10,220.64143999999996
0.1,10,40,1,20,220.63784
0.1,10,40,1,30,220.63784
0.1,10,40,1,100,220.63784
0.1,10,40,5,5,220.83478
0.1,10,40,5,10,220.6486
0.1,10,40,5,20,220.6437
0.1,10,40,5,30,220.6437
0.1,10,40,5,100,220.6437
0.1,10,40,10,5,220.85348
0.1,10,40,10,10,220.6769
0.1,10,40,10,20,220.67144
0.1,10,40,10,30,220.67144
0.1,10,40,10,100,220.67144
0.1,10,40,20,5,220.95278
0.1,10,40,20,10,220.83451999999997
0.1,10,40,20,20,220.8315
0.1,10,40,20,30,220.8315
0.1,10,40,20,100,220.8315
0.1,30,2,1,5,28.813079999999996
0.1,30,2,1,10,28.984519999999996
0.1,30,2,1,20,29.294240000000002
0.1,30,2,1,30,29.290039999999998
0.1,30,2,1,100,29.290880000000005
0.1,30,2,5,5,28.7956
0.1,30,2,5,10,28.72024
0.1,30,2,5,20,28.771620000000002
0.1,30,2,5,30,28.77176
0.1,30,2,5,100,28.77176
0.1,30,2,10,5,28.830399999999997
0.1,30,2,10,10,28.763059999999996
0.1,30,2,10,20,28.765819999999998
0.1,30,2,10,30,28.765819999999998
0.1,30,2,10,100,28.765819999999998
0.1,30,2,20,5,28.84334
0.1,30,2,20,10,28.76284
0.1,30,2,20,20,28.762160000000005
0.1,30,2,20,30,28.762160000000005
0.1,30,2,20,100,28.762160000000005
0.1,30,6,1,5,28.81948
0.1,30,6,1,10,28.842539999999996
0.1,30,6,1,20,28.950920000000004
0.1,30,6,1,30,28.949939999999998
0.1,30,6,1,100,28.949939999999998
0.1,30,6,5,5,28.7956
0.1,30,6,5,10,28.72024
0.1,30,6,5,20,28.771620000000002
0.1,30,6,5,30,28.77176
0.1,30,6,5,100,28.77176
0.1,30,6,10,5,28.830399999999997
0.1,30,6,10,10,28.763059999999996
0.1,30,6,10,20,28.765819999999998
0.1,30,6,10,30,28.765819999999998
0.1,30,6,10,100,28.765819999999998
0.1,30,6,20,5,28.84334
0.1,30,6,20,10,28.76284
0.1,30,6,20,20,28.762160000000005
0.1,30,6,20,30,28.762160000000005
0.1,30,6,20,100,28.762160000000005
0.1,30,10,1,5,28.806379999999997
0.1,30,10,1,10,28.792700000000004
0.1,30,10,1,20,28.8726
0.1,30,10,1,30,28.871699999999997
0.1,30,10,1,100,28.871699999999997
0.1,30,10,5,5,28.7956
0.1,30,10,5,10,28.72024
0.1,30,10,5,20,28.771620000000002
0.1,30,10,5,30,28.77176
0.1,30,10,5,100,28.77176
0.1,30,10,10,5,28.830399999999997
0.1,30,10,10,10,28.763059999999996
0.1,30,10,10,20,28.765819999999998
0.1,30,10,10,30,28.765819999999998
0.1,30,10,10,100,28.765819999999998
0.1,30,10,20,5,28.84334
0.1,30,10,20,10,28.76284
0.1,30,10,20,20,28.762160000000005
0.1,30,10,20,30,28.762160000000005
0.1,30,10,20,100,28.762160000000005
0.1,30,20,1,5,28.77874
0.1,30,20,1,10,28.720500000000005
0.1,30,20,1,20,28.75582
0.1,30,20,1,30,28.75582
0.1,30,20,1,100,28.75582
0.1,30,20,5,5,28.797360000000005
0.1,30,20,5,10,28.71252
0.1,30,20,5,20,28.71982
0.1,30,20,5,30,28.71982
0.1,30,20,5,100,28.71982
0.1,30,20,10,5,28.830399999999997
0.1,30,20,10,10,28.763059999999996
0.1,30,20,10,20,28.765819999999998
0.1,30,20,10,30,28.765819999999998
0.1,30,20,10,100,28.765819999999998
0.1,30,20,20,5,28.84334
0.1,30,20,20,10,28.76284
0.1,30,20,20,20,28.762160000000005
0.1,30,20,20,30,28.762160000000005
0.1,30,20,20,100,28.762160000000005
0.1,30,40,1,5,28.778499999999998
0.1,30,40,1,10,28.695500000000003
0.1,30,40,1,20,28.6998
0.1,30,40,1,30,28.6998
0.1,30,40,1,100,28.6998
