alpha,fit_intercept,copy_X,max_iter,tol,solver,MMRE-
0.001,False,False,15000,0.1,saga,88.64234
0.001,False,False,20000,0.0001,auto,134.94432
0.001,False,False,20000,0.0001,svd,134.94432
0.001,False,False,20000,0.0001,cholesky,134.94432
0.001,False,False,20000,0.0001,lsqr,153.89538
0.001,False,False,20000,0.0001,sparse_cg,151.67016
0.001,False,False,20000,0.0001,sag,89.36959999999999
0.001,False,False,20000,0.0001,saga,85.9216
0.001,False,False,20000,0.001,auto,134.94432
0.001,False,False,20000,0.001,svd,134.94432
0.001,False,False,20000,0.001,cholesky,134.94432
0.001,False,False,20000,0.001,lsqr,88.78278
0.001,False,False,20000,0.001,sparse_cg,151.67016
0.001,False,False,20000,0.001,sag,84.34288
0.001,False,False,20000,0.001,saga,86.83091999999999
0.001,False,False,20000,0.01,auto,134.94432
0.001,False,False,20000,0.01,svd,134.94432
0.001,False,False,20000,0.01,cholesky,134.94432
0.001,False,False,20000,0.01,lsqr,88.78278
0.001,False,False,20000,0.01,sparse_cg,158.28501999999997
0.001,False,False,20000,0.01,sag,88.3532
0.001,False,False,20000,0.01,saga,88.57858
0.001,False,False,20000,0.1,auto,134.94432
0.001,False,False,20000,0.1,svd,134.94432
0.001,False,False,20000,0.1,cholesky,134.94432
0.001,False,False,20000,0.1,lsqr,88.78278
0.001,False,False,20000,0.1,sparse_cg,88.78278
0.001,False,False,20000,0.1,sag,89.88896
0.001,False,False,20000,0.1,saga,88.67213999999998
0.001,False,False,50000,0.0001,auto,134.94432
0.001,False,False,50000,0.0001,svd,134.94432
0.001,False,False,50000,0.0001,cholesky,134.94432
0.001,False,False,50000,0.0001,lsqr,153.89538
0.001,False,False,50000,0.0001,sparse_cg,151.67016
0.001,False,False,50000,0.0001,sag,89.37058
0.001,False,False,50000,0.0001,saga,85.92157999999999
0.001,False,False,50000,0.001,auto,134.94432
0.001,False,False,50000,0.001,svd,134.94432
0.001,False,False,50000,0.001,cholesky,134.94432
0.001,False,False,50000,0.001,lsqr,88.78278
0.001,False,False,50000,0.001,sparse_cg,151.67016
0.001,False,False,50000,0.001,sag,84.34121999999999
0.001,False,False,50000,0.001,saga,86.78212
0.001,False,False,50000,0.01,auto,134.94432
0.001,False,False,50000,0.01,svd,134.94432
0.001,False,False,50000,0.01,cholesky,134.94432
0.001,False,False,50000,0.01,lsqr,88.78278
0.001,False,False,50000,0.01,sparse_cg,158.28501999999997
0.001,False,False,50000,0.01,sag,88.30618000000001
0.001,False,False,50000,0.01,saga,88.53560000000002
0.001,False,False,50000,0.1,auto,134.94432
0.001,False,False,50000,0.1,svd,134.94432
0.001,False,False,50000,0.1,cholesky,134.94432
0.001,False,False,50000,0.1,lsqr,88.78278
0.001,False,False,50000,0.1,sparse_cg,88.78278
0.001,False,False,50000,0.1,sag,88.74188000000001
0.001,False,False,50000,0.1,saga,88.5951
0.01,True,True,5000,0.0001,auto,131.1328
0.01,True,True,5000,0.0001,svd,131.1328
0.01,True,True,5000,0.0001,cholesky,131.1328
0.01,True,True,5000,0.0001,lsqr,105.46226000000001
0.01,True,True,5000,0.0001,sparse_cg,105.46226000000001
0.01,True,True,5000,0.0001,sag,105.36362
0.01,True,True,5000,0.0001,saga,105.41159999999999
0.01,True,True,5000,0.001,auto,131.1328
0.01,True,True,5000,0.001,svd,131.1328
0.01,True,True,5000,0.001,cholesky,131.1328
0.01,True,True,5000,0.001,lsqr,105.46226000000001
0.01,True,True,5000,0.001,sparse_cg,105.46226000000001
0.01,True,True,5000,0.001,sag,104.91220000000001
0.01,True,True,5000,0.001,saga,104.97319999999999
0.01,True,True,5000,0.01,auto,131.1328
0.01,True,True,5000,0.01,svd,131.1328
0.01,True,True,5000,0.01,cholesky,131.1328
0.01,True,True,5000,0.01,lsqr,105.46226000000001
0.01,True,True,5000,0.01,sparse_cg,105.46226000000001
0.01,True,True,5000,0.01,sag,130.12413999999998
0.01,True,True,5000,0.01,saga,107.28576000000001
0.01,True,True,5000,0.1,auto,131.1328
0.01,True,True,5000,0.1,svd,131.1328
0.01,True,True,5000,0.1,cholesky,131.1328
0.01,True,True,5000,0.1,lsqr,105.46226000000001
0.01,True,True,5000,0.1,sparse_cg,105.46226000000001
0.01,True,True,5000,0.1,sag,139.92448
