Alpha,fit_intercept,copy_X,Max_iter,Tol,solver,MMRE-
0.001,False,True,5000,0.001,lsqr,171.93037999999999
0.001,False,True,5000,0.001,sparse_cg,171.83372000000003
0.001,False,True,5000,0.001,sag,171.78246000000001
0.001,False,True,5000,0.001,saga,171.81282000000002
0.001,False,True,5000,0.01,auto,171.81576
0.001,False,True,5000,0.01,svd,171.81576
0.001,False,True,5000,0.01,cholesky,171.81576
0.001,False,True,5000,0.01,lsqr,171.67800000000003
0.001,False,True,5000,0.01,sparse_cg,171.00274
0.001,False,True,5000,0.01,sag,170.4908
0.001,False,True,5000,0.01,saga,171.34192000000002
0.001,False,True,5000,0.1,auto,171.81576
0.001,False,True,5000,0.1,svd,171.81576
0.001,False,True,5000,0.1,cholesky,171.81576
0.001,False,True,5000,0.1,lsqr,171.22538
0.001,False,True,5000,0.1,sparse_cg,264.63422
0.001,False,True,5000,0.1,sag,175.58504000000002
0.001,False,True,5000,0.1,saga,176.18652000000003
0.001,False,True,15000,0.0001,auto,171.81576
0.001,False,True,15000,0.0001,svd,171.81576
0.001,False,True,15000,0.0001,cholesky,171.81576
0.001,False,True,15000,0.0001,lsqr,171.83437999999998
0.001,False,True,15000,0.0001,sparse_cg,171.83594000000002
0.001,False,True,15000,0.0001,sag,171.81531999999999
0.001,False,True,15000,0.0001,saga,171.81494
0.001,False,True,15000,0.001,auto,171.81576
0.001,False,True,15000,0.001,svd,171.81576
0.001,False,True,15000,0.001,cholesky,171.81576
0.001,False,True,15000,0.001,lsqr,171.93037999999999
0.001,False,True,15000,0.001,sparse_cg,171.83372000000003
0.001,False,True,15000,0.001,sag,171.75701999999998
0.001,False,True,15000,0.001,saga,171.79541999999998
0.001,False,True,15000,0.01,auto,171.81576
0.001,False,True,15000,0.01,svd,171.81576
0.001,False,True,15000,0.01,cholesky,171.81576
0.001,False,True,15000,0.01,lsqr,171.67800000000003
0.001,False,True,15000,0.01,sparse_cg,171.00274
0.001,False,True,15000,0.01,sag,171.74028
0.001,False,True,15000,0.01,saga,172.15540000000001
0.001,False,True,15000,0.1,auto,171.81576
0.001,False,True,15000,0.1,svd,171.81576
0.001,False,True,15000,0.1,cholesky,171.81576
0.001,False,True,15000,0.1,lsqr,171.22538
0.001,False,True,15000,0.1,sparse_cg,264.63422
0.001,False,True,15000,0.1,sag,171.75763999999998
0.001,False,True,15000,0.1,saga,177.51654000000002
0.001,False,True,20000,0.0001,auto,171.81576
0.001,False,True,20000,0.0001,svd,171.81576
0.001,False,True,20000,0.0001,cholesky,171.81576
0.001,False,True,20000,0.0001,lsqr,171.83437999999998
0.001,False,True,20000,0.0001,sparse_cg,171.83594000000002
0.001,False,True,20000,0.0001,sag,171.80842
0.001,False,True,20000,0.0001,saga,171.81635999999997
0.001,False,True,20000,0.001,auto,171.81576
0.001,False,True,20000,0.001,svd,171.81576
0.001,False,True,20000,0.001,cholesky,171.81576
0.001,False,True,20000,0.001,lsqr,171.93037999999999
0.001,False,True,20000,0.001,sparse_cg,171.83372000000003
0.001,False,True,20000,0.001,sag,171.85364
0.001,False,True,20000,0.001,saga,171.72034000000002
0.001,False,True,20000,0.01,auto,171.81576
0.001,False,True,20000,0.01,svd,171.81576
0.001,False,True,20000,0.01,cholesky,171.81576
0.001,False,True,20000,0.01,lsqr,171.67800000000003
0.001,False,True,20000,0.01,sparse_cg,171.00274
0.001,False,True,20000,0.01,sag,171.14312
0.001,False,True,20000,0.01,saga,172.22125999999997
0.001,False,True,20000,0.1,auto,171.81576
0.001,False,True,20000,0.1,svd,171.81576
0.001,False,True,20000,0.1,cholesky,171.81576
0.001,False,True,20000,0.1,lsqr,171.22538
0.001,False,True,20000,0.1,sparse_cg,264.63422
0.001,False,True,20000,0.1,sag,174.77123999999998
0.001,False,True,20000,0.1,saga,164.54464000000002
0.001,False,True,50000,0.0001,auto,171.81576
0.001,False,True,50000,0.0001,svd,171.81576
0.001,False,True,50000,0.0001,cholesky,171.81576
0.001,False,True,50000,0.0001,lsqr,171.83437999999998
0.001,False,True,50000,0.0001,sparse_cg,171.83594000000002
0.001,False,True,50000,0.0001,sag,171.81058
0.001,False,True,50000,0.0001,saga,171.81872
0.001,False,True,50000,0.001,auto,171.81576
0.001,False,True,50000,0.001,svd,171.81576
0.001,False,True,50000,0.001,cholesky,171.81576
0.001,False,True,50000,0.001,lsqr,171.93037999999999
0.001,False,True,50000,0.001,sparse_cg,171.83372000000003
0.001,False,True,50000,0.001,sag,171.79335999999998
0.001,False,True,50000,0.001,saga,171.75096
0.001,False,True,50000,0.01,auto,171.81576
0.001,False,True,50000,0.01,svd,171.81576
0.001,False,True,50000,0.01,cholesky,171.81576
0.001,False,True,50000,0.01,lsqr,171.67800000000003
0.001,False,True,50000,0.01,sparse_cg,171.00274
0.001,False,True,50000,0.01,sag,172.01817999999997
0.001,False,True,50000,0.01,saga,170.97192
0.001,False,True,50000,0.1,auto,171.81576
0.001,False,True,50000,0.1,svd,171.81576
0.001,False,True,50000,0.1,cholesky,171.81576
0.001,False,True,50000,0.1,lsqr,171.22538
0.001,False,True,50000,0.1,sparse_cg,264.63422
0.001,False,True,50000,0.1,sag,168.95688
0.001,False,True,50000,0.1,saga,171.0589
0.001,False,False,5000,0.0001,auto,171.81576
0.001,False,False,5000,0.0001,svd,171.81576
0.001,False,False,5000,0.0001,cholesky,171.81576
0.001,False,False,5000,0.0001,lsqr,171.83437999999998
0.001,False,False,5000,0.0001,sparse_cg,171.83594000000002
0.001,False,False,5000,0.0001,sag,171.81530000000004
0.001,False,False,5000,0.0001,saga,171.81268
0.001,False,False,5000,0.001,auto,171.81576
0.001,False,False,5000,0.001,svd,171.81576
0.001,False,False,5000,0.001,cholesky,171.81576
0.001,False,False,5000,0.001,lsqr,171.93037999999999
0.001,False,False,5000,0.001,sparse_cg,171.83372000000003
0.001,False,False,5000,0.001,sag,171.8735
0.001,False,False,5000,0.001,saga,171.86736000000002
0.001,False,False,5000,0.01,auto,171.81576
0.001,False,False,5000,0.01,svd,171.81576
0.001,False,False,5000,0.01,cholesky,171.81576
0.001,False,False,5000,0.01,lsqr,171.67800000000003
0.001,False,False,5000,0.01,sparse_cg,171.00274
0.001,False,False,5000,0.01,sag,172.44382000000002
0.001,False,False,5000,0.01,saga,170.88468000000003
0.001,False,False,5000,0.1,auto,171.81576
0.001,False,False,5000,0.1,svd,171.81576
0.001,False,False,5000,0.1,cholesky,171.81576
0.001,False,False,5000,0.1,lsqr,171.22538
0.001,False,False,5000,0.1,sparse_cg,264.63422
0.001,False,False,5000,0.1,sag,163.94306
0.001,False,False,5000,0.1,saga,164.26392
0.001,False,False,15000,0.0001,auto,171.81576
0.001,False,False,15000,0.0001,svd,171.81576
0.001,False,False,15000,0.0001,cholesky,171.81576
0.001,False,False,15000,0.0001,lsqr,171.83437999999998
0.001,False,False,15000,0.0001,sparse_cg,171.83594000000002
0.001,False,False,15000,0.0001,sag,171.81322
0.001,False,False,15000,0.0001,saga,171.81874
0.001,False,False,15000,0.001,auto,171.81576
0.001,False,False,15000,0.001,svd,171.81576
0.001,False,False,15000,0.001,cholesky,171.81576
0.001,False,False,15000,0.001,lsqr,171.93037999999999
0.001,False,False,15000,0.001,sparse_cg,171.83372000000003
0.001,False,False,15000,0.001,sag,171.7328
0.001,False,False,15000,0.001,saga,171.77378000000002
0.001,False,False,15000,0.01,auto,171.81576
0.001,False,False,15000,0.01,svd,171.81576
0.001,False,False,15000,0.01,cholesky,171.81576
0.001,False,False,15000,0.01,lsqr,171.67800000000003
0.001,False,False,15000,0.01,sparse_cg,171.00274
0.001,False,False,15000,0.01,sag,170.51446
0.001,False,False,15000,0.01,saga,171.49004
0.001,False,False,15000,0.1,auto,171.81576
0.001,False,False,15000,0.1,svd,171.81576
0.001,False,False,15000,0.1,cholesky,171.81576
0.001,False,False,15000,0.1,lsqr,171.22538
0.001,False,False,15000,0.1,sparse_cg,264.63422
0.001,False,False,15000,0.1,sag,170.40048
0.001,False,False,15000,0.1,saga,165.95956000000004
0.001,False,False,20000,0.0001,auto,171.81576
0.001,False,False,20000,0.0001,svd,171.81576
0.001,False,False,20000,0.0001,cholesky,171.81576
0.001,False,False,20000,0.0001,lsqr,171.83437999999998
0.001,False,False,20000,0.0001,sparse_cg,171.83594000000002
0.001,False,False,20000,0.0001,sag,171.82031999999998
0.001,False,False,20000,0.0001,saga,171.82757999999998
0.001,False,False,20000,0.001,auto,171.81576
0.001,False,False,20000,0.001,svd,171.81576
0.001,False,False,20000,0.001,cholesky,171.81576
0.001,False,False,20000,0.001,lsqr,171.93037999999999
0.001,False,False,20000,0.001,sparse_cg,171.83372000000003
0.001,False,False,20000,0.001,sag,171.7665
0.001,False,False,20000,0.001,saga,171.76934
0.001,False,False,20000,0.01,auto,171.81576
0.001,False,False,20000,0.01,svd,171.81576
0.001,False,False,20000,0.01,cholesky,171.81576
0.001,False,False,20000,0.01,lsqr,171.67800000000003
0.001,False,False,20000,0.01,sparse_cg,171.00274
0.001,False,False,20000,0.01,sag,170.73971999999998
0.001,False,False,20000,0.01,saga,172.65406000000002
0.001,False,False,20000,0.1,auto,171.81576
0.001,False,False,20000,0.1,svd,171.81576
0.001,False,False,20000,0.1,cholesky,171.81576
0.001,False,False,20000,0.1,lsqr,171.22538
0.001,False,False,20000,0.1,sparse_cg,264.63422
0.001,False,False,20000,0.1,sag,177.58774000000003
0.001,False,False,20000,0.1,saga,166.93516
0.001,False,False,50000,0.0001,auto,171.81576
0.001,False,False,50000,0.0001,svd,171.81576
0.001,False,False,50000,0.0001,cholesky,171.81576
0.001,False,False,50000,0.0001,lsqr,171.83437999999998
0.001,False,False,50000,0.0001,sparse_cg,171.83594000000002
0.001,False,False,50000,0.0001,sag,171.81206000000003
0.001,False,False,50000,0.0001,saga,171.80976
0.001,False,False,50000,0.001,auto,171.81576
0.001,False,False,50000,0.001,svd,171.81576
0.001,False,False,50000,0.001,cholesky,171.81576
0.001,False,False,50000,0.001,lsqr,171.93037999999999
0.001,False,False,50000,0.001,sparse_cg,171.83372000000003
0.001,False,False,50000,0.001,sag,171.83004
0.001,False,False,50000,0.001,saga,171.82998000000003
0.001,False,False,50000,0.01,auto,171.81576
0.001,False,False,50000,0.01,svd,171.81576
0.001,False,False,50000,0.01,cholesky,171.81576
0.001,False,False,50000,0.01,lsqr,171.67800000000003
0.001,False,False,50000,0.01,sparse_cg,171.00274
0.001,False,False,50000,0.01,sag,173.4014
0.001,False,False,50000,0.01,saga,170.96808000000001
0.001,False,False,50000,0.1,auto,171.81576
0.001,False,False,50000,0.1,svd,171.81576
0.001,False,False,50000,0.1,cholesky,171.81576
0.001,False,False,50000,0.1,lsqr,171.22538
0.001,False,False,50000,0.1,sparse_cg,264.63422
0.001,False,False,50000,0.1,sag,177.6069
0.001,False,False,50000,0.1,saga,167.22056
0.01,True,True,5000,0.0001,auto,147.42632
0.01,True,True,5000,0.0001,svd,147.42632
0.01,True,True,5000,0.0001,cholesky,147.42632
0.01,True,True,5000,0.0001,lsqr,147.42428
0.01,True,True,5000,0.0001,sparse_cg,147.42428
0.01,True,True,5000,0.0001,sag,147.4255
0.01,True,True,5000,0.0001,saga,147.42811999999998
0.01,True,True,5000,0.001,auto,147.42632
0.01,True,True,5000,0.001,svd,147.42632
0.01,True,True,5000,0.001,cholesky,147.42632
0.01,True,True,5000,0.001,lsqr,147.44392000000002
0.01,True,True,5000,0.001,sparse_cg,147.44392000000002
0.01,True,True,5000,0.001,sag,147.50635999999997
0.01,True,True,5000,0.001,saga,147.47684
0.01,True,True,5000,0.01,auto,147.42632
0.01,True,True,5000,0.01,svd,147.42632
0.01,True,True,5000,0.01,cholesky,147.42632
0.01,True,True,5000,0.01,lsqr,147.20734000000002
0.01,True,True,5000,0.01,sparse_cg,147.16062000000002
0.01,True,True,5000,0.01,sag,146.6314
0.01,True,True,5000,0.01,saga,147.02406000000002
0.01,True,True,5000,0.1,auto,147.42632
0.01,True,True,5000,0.1,svd,147.42632
