alpha,fit_intercept,copy_X,max_iter,tol,MMRE-
0.1,False,False,1000,0.1,76.07043999999999
0.1,False,False,2000,1e-05,72.51894
0.1,False,False,2000,0.0001,72.51624
0.1,False,False,2000,0.001,72.51888
0.1,False,False,2000,0.01,72.60912
0.1,False,False,2000,0.1,76.07043999999999
0.1,False,False,5000,1e-05,72.51894
0.1,False,False,5000,0.0001,72.51624
0.1,False,False,5000,0.001,72.51888
0.1,False,False,5000,0.01,72.60912
0.1,False,False,5000,0.1,76.07043999999999
0.1,False,False,15000,1e-05,72.51894
0.1,False,False,15000,0.0001,72.51624
0.1,False,False,15000,0.001,72.51888
0.1,False,False,15000,0.01,72.60912
0.1,False,False,15000,0.1,76.07043999999999
0.1,False,False,20000,1e-05,72.51894
0.1,False,False,20000,0.0001,72.51624
0.1,False,False,20000,0.001,72.51888
0.1,False,False,20000,0.01,72.60912
0.1,False,False,20000,0.1,76.07043999999999
1,True,True,500,1e-05,517.33974
1,True,True,500,0.0001,517.3398
1,True,True,500,0.001,517.33978
1,True,True,500,0.01,517.341
1,True,True,500,0.1,517.33732
1,True,True,1000,1e-05,517.33974
1,True,True,1000,0.0001,517.3398
1,True,True,1000,0.001,517.33978
1,True,True,1000,0.01,517.341
1,True,True,1000,0.1,517.33732
1,True,True,2000,1e-05,517.33974
1,True,True,2000,0.0001,517.3398
1,True,True,2000,0.001,517.33978
1,True,True,2000,0.01,517.341
1,True,True,2000,0.1,517.33732
1,True,True,5000,1e-05,517.33974
1,True,True,5000,0.0001,517.3398
1,True,True,5000,0.001,517.33978
1,True,True,5000,0.01,517.341
1,True,True,5000,0.1,517.33732
1,True,True,15000,1e-05,517.33974
1,True,True,15000,0.0001,517.3398
1,True,True,15000,0.001,517.33978
1,True,True,15000,0.01,517.341
1,True,True,15000,0.1,517.33732
1,True,True,20000,1e-05,517.33974
1,True,True,20000,0.0001,517.3398
1,True,True,20000,0.001,517.33978
1,True,True,20000,0.01,517.341
1,True,True,20000,0.1,517.33732
1,True,False,500,1e-05,517.33974
1,True,False,500,0.0001,517.3398
1,True,False,500,0.001,517.33978
1,True,False,500,0.01,517.341
1,True,False,500,0.1,517.33732
1,True,False,1000,1e-05,517.33974
1,True,False,1000,0.0001,517.3398
1,True,False,1000,0.001,517.33978
1,True,False,1000,0.01,517.341
1,True,False,1000,0.1,517.33732
1,True,False,2000,1e-05,517.33974
1,True,False,2000,0.0001,517.3398
1,True,False,2000,0.001,517.33978
1,True,False,2000,0.01,517.341
1,True,False,2000,0.1,517.33732
1,True,False,5000,1e-05,517.33974
1,True,False,5000,0.0001,517.3398
1,True,False,5000,0.001,517.33978
1,True,False,5000,0.01,517.341
1,True,False,5000,0.1,517.33732
1,True,False,15000,1e-05,517.33974
1,True,False,15000,0.0001,517.3398
1,True,False,15000,0.001,517.33978
1,True,False,15000,0.01,517.341
1,True,False,15000,0.1,517.33732
1,True,False,20000,1e-05,517.33974
1,True,False,20000,0.0001,517.3398
1,True,False,20000,0.001,517.33978
1,True,False,20000,0.01,517.341
1,True,False,20000,0.1,517.33732
1,False,True,500,1e-05,121.80024
1,False,True,500,0.0001,121.79278000000002
1,False,True,500,0.001,121.7604
1,False,True,500,0.01,122.62422000000001
1,False,True,500,0.1,126.74774000000002
1,False,True,1000,1e-05,121.80024
1,False,True,1000,0.0001,121.79278000000002
1,False,True,1000,0.001,121.7604
1,False,True,1000,0.01,122.62422000000001
1,False,True,1000,0.1,126.74774000000002
1,False,True,2000,1e-05,121.80024
1,False,True,2000,0.0001,121.79278000000002
1,False,True,2000,0.001,121.7604
1,False,True,2000,0.01,122.62422000000001
1,False,True,2000,0.1,126.74774000000002
1,False,True,5000,1e-05,121.80024
1,False,True,5000,0.0001,121.79278000000002
1,False,True,5000,0.001,121.7604
1,False,True,5000,0.01,122.62422000000001
1,False,True,5000,0.1,126.74774000000002
1,False,True,15000,1e-05,121.80024
1,False,True,15000,0.0001,121.79278000000002
1,False,True,15000,0.001,121.7604
1,False,True,15000,0.01,122.62422000000001
1,False,True,15000,0.1,126.74774000000002
1,False,True,20000,1e-05,121.80024
1,False,True,20000,0.0001,121.79278000000002
1,False,True,20000,0.001,121.7604
1,False,True,20000,0.01,122.62422000000001
1,False,True,20000,0.1,126.74774000000002
