Learning_rate,N_estimators,Min_samples_split,Min_samples_leaf,Max_depth,MMRE-
0.05,50,6,1,30,8.2026
0.05,50,6,1,100,8.22696
0.05,50,6,5,5,9.38404
0.05,50,6,5,10,8.42776
0.05,50,6,5,20,8.05648
0.05,50,6,5,30,8.02516
0.05,50,6,5,100,8.01618
0.05,50,6,10,5,9.4105
0.05,50,6,10,10,8.6026
0.05,50,6,10,20,8.27998
0.05,50,6,10,30,8.28074
0.05,50,6,10,100,8.27652
0.05,50,6,20,5,9.51158
0.05,50,6,20,10,8.95022
0.05,50,6,20,20,8.7664
0.05,50,6,20,30,8.77108
0.05,50,6,20,100,8.77112
0.05,50,10,1,5,9.37776
0.05,50,10,1,10,8.37358
0.05,50,10,1,20,8.09086
0.05,50,10,1,30,8.07748
0.05,50,10,1,100,8.11006
0.05,50,10,5,5,9.37922
0.05,50,10,5,10,8.40854
0.05,50,10,5,20,8.06156
0.05,50,10,5,30,8.01406
0.05,50,10,5,100,8.0094
0.05,50,10,10,5,9.41062
0.05,50,10,10,10,8.607
0.05,50,10,10,20,8.29362
0.05,50,10,10,30,8.27366
0.05,50,10,10,100,8.27884
0.05,50,10,20,5,9.51158
0.05,50,10,20,10,8.95026
0.05,50,10,20,20,8.77932
0.05,50,10,20,30,8.76812
0.05,50,10,20,100,8.76918
0.05,50,20,1,5,9.47884
0.05,50,20,1,10,8.53886
0.05,50,20,1,20,8.13038
0.05,50,20,1,30,8.07894
0.05,50,20,1,100,8.08538
0.05,50,20,5,5,9.43184
0.05,50,20,5,10,8.57666
0.05,50,20,5,20,8.19982
0.05,50,20,5,30,8.19204
0.05,50,20,5,100,8.18786
0.05,50,20,10,5,9.41176
0.05,50,20,10,10,8.6091
0.05,50,20,10,20,8.31134
0.05,50,20,10,30,8.275
0.05,50,20,10,100,8.25522
0.05,50,20,20,5,9.51156
0.05,50,20,20,10,8.94668
0.05,50,20,20,20,8.77586
0.05,50,20,20,30,8.77866
0.05,50,20,20,100,8.77868
0.05,50,40,1,5,9.52162
0.05,50,40,1,10,8.7523
0.05,50,40,1,20,8.46982
0.05,50,40,1,30,8.4581
0.05,50,40,1,100,8.45478
0.05,50,40,5,5,9.48236
0.05,50,40,5,10,8.7952
0.05,50,40,5,20,8.53364
0.05,50,40,5,30,8.51312
0.05,50,40,5,100,8.50438
0.05,50,40,10,5,9.47112
0.05,50,40,10,10,8.81346
0.05,50,40,10,20,8.5734
0.05,50,40,10,30,8.57672
0.05,50,40,10,100,8.57838
0.05,50,40,20,5,9.5116
0.05,50,40,20,10,8.94396
0.05,50,40,20,20,8.76636
0.05,50,40,20,30,8.76614
0.05,50,40,20,100,8.76614
0.05,100,2,1,5,8.78762
0.05,100,2,1,10,7.71596
0.05,100,2,1,20,8.97352
0.05,100,2,1,30,9.14374
0.05,100,2,1,100,9.10426
0.05,100,2,5,5,8.8275
0.05,100,2,5,10,7.90846
0.05,100,2,5,20,7.5955
0.05,100,2,5,30,7.52878
0.05,100,2,5,100,7.5375
0.05,100,2,10,5,8.91388
0.05,100,2,10,10,8.1769
0.05,100,2,10,20,7.80082
0.05,100,2,10,30,7.68676
0.05,100,2,10,100,7.68478
0.05,100,2,20,5,9.0647
0.05,100,2,20,10,8.5139
0.05,100,2,20,20,8.22024
0.05,100,2,20,30,8.19928
0.05,100,2,20,100,8.20706
0.05,100,6,1,5,8.78184
0.05,100,6,1,10,7.697
0.05,100,6,1,20,7.96002
0.05,100,6,1,30,7.96246
0.05,100,6,1,100,7.9864
0.05,100,6,5,5,8.82408
0.05,100,6,5,10,7.89858
0.05,100,6,5,20,7.57022
0.05,100,6,5,30,7.54938
0.05,100,6,5,100,7.55942
0.05,100,6,10,5,8.90702
0.05,100,6,10,10,8.17366
0.05,100,6,10,20,7.77214
0.05,100,6,10,30,7.67824
0.05,100,6,10,100,7.67622
0.05,100,6,20,5,9.0647
0.05,100,6,20,10,8.524
0.05,100,6,20,20,8.2098
0.05,100,6,20,30,8.20726
0.05,100,6,20,100,8.20992
0.05,100,10,1,5,8.85964
0.05,100,10,1,10,7.77256
0.05,100,10,1,20,7.74004
0.05,100,10,1,30,7.72268
0.05,100,10,1,100,7.7627
0.05,100,10,5,5,8.83216
0.05,100,10,5,10,7.8999
0.05,100,10,5,20,7.60254
0.05,100,10,5,30,7.56148
0.05,100,10,5,100,7.51822
0.05,100,10,10,5,8.91158
0.05,100,10,10,10,8.15724
0.05,100,10,10,20,7.78944
0.05,100,10,10,30,7.69826
0.05,100,10,10,100,7.6917
0.05,100,10,20,5,9.06468
0.05,100,10,20,10,8.5139
0.05,100,10,20,20,8.2213
0.05,100,10,20,30,8.20342
0.05,100,10,20,100,8.20118
0.05,100,20,1,5,8.96352
0.05,100,20,1,10,7.9978
0.05,100,20,1,20,7.64304
0.05,100,20,1,30,7.59406
0.05,100,20,1,100,7.55302
0.05,100,20,5,5,8.89422
0.05,100,20,5,10,8.13866
0.05,100,20,5,20,7.72952
0.05,100,20,5,30,7.65428
0.05,100,20,5,100,7.63308
0.05,100,20,10,5,8.91198
0.05,100,20,10,10,8.16318
0.05,100,20,10,20,7.76032
0.05,100,20,10,30,7.68
0.05,100,20,10,100,7.68494
0.05,100,20,20,5,9.0647
0.05,100,20,20,10,8.5139
0.05,100,20,20,20,8.223
0.05,100,20,20,30,8.20502
0.05,100,20,20,100,8.2092
0.05,100,40,1,5,9.04846
0.05,100,40,1,10,8.24356
0.05,100,40,1,20,7.9107
0.05,100,40,1,30,7.81384
0.05,100,40,1,100,7.78084
0.05,100,40,5,5,8.98742
0.05,100,40,5,10,8.34516
0.05,100,40,5,20,7.98488
0.05,100,40,5,30,7.89044
0.05,100,40,5,100,7.88644
0.05,100,40,10,5,8.9932
0.05,100,40,10,10,8.38976
0.05,100,40,10,20,8.0292
0.05,100,40,10,30,7.9796
0.05,100,40,10,100,7.9782
0.05,100,40,20,5,9.06468
0.05,100,40,20,10,8.51336
0.05,100,40,20,20,8.22024
0.05,100,40,20,30,8.20276
0.05,100,40,20,100,8.1983
0.05,200,2,1,5,8.27692
0.05,200,2,1,10,7.48344
0.05,200,2,1,20,8.96384
0.05,200,2,1,30,9.12842
0.05,200,2,1,100,9.11572
0.05,200,2,5,5,8.33782
0.05,200,2,5,10,7.54236
0.05,200,2,5,20,7.43398
0.05,200,2,5,30,7.38596
0.05,200,2,5,100,7.3844
0.05,200,2,10,5,8.47332
0.05,200,2,10,10,7.83996
0.05,200,2,10,20,7.47918
0.05,200,2,10,30,7.41614
0.05,200,2,10,100,7.37884
0.05,200,2,20,5,8.75198
0.05,200,2,20,10,8.17028
0.05,200,2,20,20,7.85868
0.05,200,2,20,30,7.8105
0.05,200,2,20,100,7.81336
0.05,200,6,1,5,8.30324
0.05,200,6,1,10,7.44154
0.05,200,6,1,20,7.94022
0.05,200,6,1,30,7.93792
0.05,200,6,1,100,7.92892
0.05,200,6,5,5,8.34262
0.05,200,6,5,10,7.54002
0.05,200,6,5,20,7.4358
0.05,200,6,5,30,7.42244
0.05,200,6,5,100,7.38226
0.05,200,6,10,5,8.47028
0.05,200,6,10,10,7.82168
0.05,200,6,10,20,7.50748
0.05,200,6,10,30,7.40382
0.05,200,6,10,100,7.38962
0.05,200,6,20,5,8.75196
0.05,200,6,20,10,8.18724
0.05,200,6,20,20,7.84812
0.05,200,6,20,30,7.8106
0.05,200,6,20,100,7.81232
0.05,200,10,1,5,8.37928
0.05,200,10,1,10,7.46444
0.05,200,10,1,20,7.67508
0.05,200,10,1,30,7.68154
0.05,200,10,1,100,7.69298
0.05,200,10,5,5,8.34546
0.05,200,10,5,10,7.50454
0.05,200,10,5,20,7.44024
0.05,200,10,5,30,7.4194
0.05,200,10,5,100,7.39204
0.05,200,10,10,5,8.48084
0.05,200,10,10,10,7.8204
0.05,200,10,10,20,7.52362
0.05,200,10,10,30,7.42524
0.05,200,10,10,100,7.37366
0.05,200,10,20,5,8.75198
0.05,200,10,20,10,8.16536
0.05,200,10,20,20,7.85876
0.05,200,10,20,30,7.8059
0.05,200,10,20,100,7.8225
0.05,200,20,1,5,8.51264
0.05,200,20,1,10,7.60012
0.05,200,20,1,20,7.43442
0.05,200,20,1,30,7.40222
0.05,200,20,1,100,7.38424
0.05,200,20,5,5,8.44838
0.05,200,20,5,10,7.7963
0.05,200,20,5,20,7.4929
0.05,200,20,5,30,7.44562
0.05,200,20,5,100,7.41088
0.05,200,20,10,5,8.49224
0.05,200,20,10,10,7.82662
0.05,200,20,10,20,7.50834
0.05,200,20,10,30,7.43066
0.05,200,20,10,100,7.38556
0.05,200,20,20,5,8.75196
0.05,200,20,20,10,8.17522
0.05,200,20,20,20,7.85856
0.05,200,20,20,30,7.80586
0.05,200,20,20,100,7.80848
0.05,200,40,1,5,8.64336
0.05,200,40,1,10,7.8707
0.05,200,40,1,20,7.53044
0.05,200,40,1,30,7.4569
0.05,200,40,1,100,7.40546
0.05,200,40,5,5,8.6076
0.05,200,40,5,10,7.9661
0.05,200,40,5,20,7.6499
0.05,200,40,5,30,7.5319
0.05,200,40,5,100,7.51448
0.05,200,40,10,5,8.6209
0.05,200,40,10,10,8.0458
0.05,200,40,10,20,7.69204
0.05,200,40,10,30,7.61514
0.05,200,40,10,100,7.58442
0.05,200,40,20,5,8.75198
0.05,200,40,20,10,8.19132
0.05,200,40,20,20,7.84878
0.05,200,40,20,30,7.8082
0.05,200,40,20,100,7.81534
0.05,350,2,1,5,7.89614
0.05,350,2,1,10,7.40872
0.05,350,2,1,20,8.9602
0.05,350,2,1,30,9.12958
0.05,350,2,1,100,9.111
0.05,350,2,5,5,8.00758
0.05,350,2,5,10,7.2999
0.05,350,2,5,20,7.37448
0.05,350,2,5,30,7.4037
0.05,350,2,5,100,7.3671
0.05,350,2,10,5,8.13482
0.05,350,2,10,10,7.57408
0.05,350,2,10,20,7.34258
0.05,350,2,10,30,7.31106
0.05,350,2,10,100,7.2668
0.05,350,2,20,5,8.48078
0.05,350,2,20,10,7.98836
0.05,350,2,20,20,7.62462
0.05,350,2,20,30,7.57592
0.05,350,2,20,100,7.58578
0.05,350,6,1,5,7.9714
0.05,350,6,1,10,7.4045
0.05,350,6,1,20,7.97518
0.05,350,6,1,30,7.92126
0.05,350,6,1,100,7.92874
0.05,350,6,5,5,8.01216
0.05,350,6,5,10,7.32452
0.05,350,6,5,20,7.40628
0.05,350,6,5,30,7.36074
0.05,350,6,5,100,7.3922
0.05,350,6,10,5,8.14108
0.05,350,6,10,10,7.57188
0.05,350,6,10,20,7.31912
0.05,350,6,10,30,7.3113
0.05,350,6,10,100,7.2702
0.05,350,6,20,5,8.48078
0.05,350,6,20,10,7.98018
0.05,350,6,20,20,7.62282
0.05,350,6,20,30,7.57402
0.05,350,6,20,100,7.57152
0.05,350,10,1,5,8.04072
0.05,350,10,1,10,7.38992
0.05,350,10,1,20,7.64954
0.05,350,10,1,30,7.66594
0.05,350,10,1,100,7.68598
0.05,350,10,5,5,8.02422
0.05,350,10,5,10,7.33808
0.05,350,10,5,20,7.3919
0.05,350,10,5,30,7.39104
0.05,350,10,5,100,7.37892
0.05,350,10,10,5,8.12892
0.05,350,10,10,10,7.5534
0.05,350,10,10,20,7.31186
0.05,350,10,10,30,7.29706
0.05,350,10,10,100,7.26432
0.05,350,10,20,5,8.48072
0.05,350,10,20,10,7.96962
0.05,350,10,20,20,7.6154
0.05,350,10,20,30,7.57598
0.05,350,10,20,100,7.57154
0.05,350,20,1,5,8.20726
0.05,350,20,1,10,7.40886
0.05,350,20,1,20,7.377
0.05,350,20,1,30,7.39724
0.05,350,20,1,100,7.3614
0.05,350,20,5,5,8.12956
0.05,350,20,5,10,7.50292
0.05,350,20,5,20,7.3718
0.05,350,20,5,30,7.35336
0.05,350,20,5,100,7.35502
0.05,350,20,10,5,8.14068
0.05,350,20,10,10,7.54766
0.05,350,20,10,20,7.306
0.05,350,20,10,30,7.2967
0.05,350,20,10,100,7.2717
0.05,350,20,20,5,8.48076
0.05,350,20,20,10,7.96964
0.05,350,20,20,20,7.6227
0.05,350,20,20,30,7.5814
0.05,350,20,20,100,7.57716
0.05,350,40,1,5,8.33014
0.05,350,40,1,10,7.61336
0.05,350,40,1,20,7.3696
0.05,350,40,1,30,7.31848
0.05,350,40,1,100,7.31782
0.05,350,40,5,5,8.29774
0.05,350,40,5,10,7.68166
0.05,350,40,5,20,7.42058
0.05,350,40,5,30,7.34378
0.05,350,40,5,100,7.34134
0.05,350,40,10,5,8.34224
0.05,350,40,10,10,7.78468
0.05,350,40,10,20,7.45892
0.05,350,40,10,30,7.39994
0.05,350,40,10,100,7.3826
0.05,350,40,20,5,8.48078
0.05,350,40,20,10,7.9675
0.05,350,40,20,20,7.62982
0.05,350,40,20,30,7.57508
0.05,350,40,20,100,7.58296
0.05,500,2,1,5,7.7021
0.05,500,2,1,10,7.42972
0.05,500,2,1,20,8.96708
0.05,500,2,1,30,9.1025
0.05,500,2,1,100,9.1123
0.05,500,2,5,5,7.8404
0.05,500,2,5,10,7.26264
0.05,500,2,5,20,7.38478
0.05,500,2,5,30,7.36618
0.05,500,2,5,100,7.37598
0.05,500,2,10,5,7.95446
0.05,500,2,10,10,7.39878
0.05,500,2,10,20,7.25904
0.05,500,2,10,30,7.24926
0.05,500,2,10,100,7.22006
0.05,500,2,20,5,8.2994
0.05,500,2,20,10,7.81352
0.05,500,2,20,20,7.50214
0.05,500,2,20,30,7.47354
0.05,500,2,20,100,7.46186
0.05,500,6,1,5,7.76226
0.05,500,6,1,10,7.33334
0.05,500,6,1,20,7.96072
0.05,500,6,1,30,7.9451
0.05,500,6,1,100,7.94812
0.05,500,6,5,5,7.80546
0.05,500,6,5,10,7.2897
0.05,500,6,5,20,7.37466
0.05,500,6,5,30,7.37346
0.05,500,6,5,100,7.37234
0.05,500,6,10,5,7.96526
0.05,500,6,10,10,7.38676
0.05,500,6,10,20,7.27074
0.05,500,6,10,30,7.25036
0.05,500,6,10,100,7.247
0.05,500,6,20,5,8.29844
0.05,500,6,20,10,7.8231
0.05,500,6,20,20,7.51512
0.05,500,6,20,30,7.47524
0.05,500,6,20,100,7.46186
0.05,500,10,1,5,7.84464
0.05,500,10,1,10,7.31262
0.05,500,10,1,20,7.61716
0.05,500,10,1,30,7.65486
0.05,500,10,1,100,7.67384
0.05,500,10,5,5,7.79754
0.05,500,10,5,10,7.28816
0.05,500,10,5,20,7.36858
0.05,500,10,5,30,7.35888
0.05,500,10,5,100,7.3722
0.05,500,10,10,5,7.95734
0.05,500,10,10,10,7.40758
0.05,500,10,10,20,7.26644
0.05,500,10,10,30,7.25564
0.05,500,10,10,100,7.23182
0.05,500,10,20,5,8.29936
0.05,500,10,20,10,7.82304
0.05,500,10,20,20,7.51728
0.05,500,10,20,30,7.47598
0.05,500,10,20,100,7.45982
0.05,500,20,1,5,8.02752
0.05,500,20,1,10,7.31702
0.05,500,20,1,20,7.35034
0.05,500,20,1,30,7.38748
0.05,500,20,1,100,7.3528
0.05,500,20,5,5,7.95844
0.05,500,20,5,10,7.37804
0.05,500,20,5,20,7.30188
0.05,500,20,5,30,7.32926
0.05,500,20,5,100,7.32582
0.05,500,20,10,5,7.95368
0.05,500,20,10,10,7.39886
0.05,500,20,10,20,7.2505
0.05,500,20,10,30,7.27256
0.05,500,20,10,100,7.25394
0.05,500,20,20,5,8.29938
0.05,500,20,20,10,7.82388
0.05,500,20,20,20,7.5106
0.05,500,20,20,30,7.47288
0.05,500,20,20,100,7.46052
0.05,500,40,1,5,8.16406
0.05,500,40,1,10,7.48184
0.05,500,40,1,20,7.31388
0.05,500,40,1,30,7.2866
0.05,500,40,1,100,7.2737
0.05,500,40,5,5,8.13412
0.05,500,40,5,10,7.53086
0.05,500,40,5,20,7.33188
0.05,500,40,5,30,7.3055
0.05,500,40,5,100,7.28962
0.05,500,40,10,5,8.17202
0.05,500,40,10,10,7.6164
0.05,500,40,10,20,7.3467
0.05,500,40,10,30,7.32032
0.05,500,40,10,100,7.29268
0.05,500,40,20,5,8.29938
0.05,500,40,20,10,7.84086
0.05,500,40,20,20,7.50844
0.05,500,40,20,30,7.4735
0.05,500,40,20,100,7.4669
0.1,10,2,1,5,10.4588
0.1,10,2,1,10,9.64842
0.1,10,2,1,20,9.55426
0.1,10,2,1,30,9.60244
0.1,10,2,1,100,9.58522
0.1,10,2,5,5,10.41226
0.1,10,2,5,10,9.68132
0.1,10,2,5,20,9.33586
0.1,10,2,5,30,9.29558
0.1,10,2,5,100,9.34906
0.1,10,2,10,5,10.43044
0.1,10,2,10,10,9.76204
0.1,10,2,10,20,9.59366
0.1,10,2,10,30,9.567
0.1,10,2,10,100,9.58304
0.1,10,2,20,5,10.44872
0.1,10,2,20,10,9.97532
0.1,10,2,20,20,9.95472
0.1,10,2,20,30,9.95178
0.1,10,2,20,100,9.95178
0.1,10,6,1,5,10.45776
0.1,10,6,1,10,9.63776
0.1,10,6,1,20,9.24228
0.1,10,6,1,30,9.2269
0.1,10,6,1,100,9.23494
0.1,10,6,5,5,10.41832
0.1,10,6,5,10,9.69894
0.1,10,6,5,20,9.32236
0.1,10,6,5,30,9.35164
0.1,10,6,5,100,9.34458
0.1,10,6,10,5,10.43672
0.1,10,6,10,10,9.76884
0.1,10,6,10,20,9.59544
0.1,10,6,10,30,9.58222
0.1,10,6,10,100,9.58238
0.1,10,6,20,5,10.4462
0.1,10,6,20,10,9.97532
0.1,10,6,20,20,9.9444
0.1,10,6,20,30,9.94436
0.1,10,6,20,100,9.95474
0.1,10,10,1,5,10.47606
0.1,10,10,1,10,9.6718
0.1,10,10,1,20,9.2827
0.1,10,10,1,30,9.30026
0.1,10,10,1,100,9.27484
0.1,10,10,5,5,10.41724
0.1,10,10,5,10,9.69976
0.1,10,10,5,20,9.3266
0.1,10,10,5,30,9.35602
0.1,10,10,5,100,9.35304
0.1,10,10,10,5,10.43026
0.1,10,10,10,10,9.77102
0.1,10,10,10,20,9.5999
0.1,10,10,10,30,9.58838
0.1,10,10,10,100,9.56808
0.1,10,10,20,5,10.44872
0.1,10,10,20,10,9.97534
0.1,10,10,20,20,9.95178
0.1,10,10,20,30,9.94436
0.1,10,10,20,100,9.94736
0.1,10,20,1,5,10.52642
0.1,10,20,1,10,9.768
0.1,10,20,1,20,9.41092
0.1,10,20,1,30,9.41678
0.1,10,20,1,100,9.40326
0.1,10,20,5,5,10.4378
0.1,10,20,5,10,9.76392
0.1,10,20,5,20,9.59432
0.1,10,20,5,30,9.5765
0.1,10,20,5,100,9.57118
0.1,10,20,10,5,10.42946
0.1,10,20,10,10,9.76908
0.1,10,20,10,20,9.59168
0.1,10,20,10,30,9.5839
0.1,10,20,10,100,9.58442
0.1,10,20,20,5,10.44872
0.1,10,20,20,10,9.97384
0.1,10,20,20,20,9.94736
0.1,10,20,20,30,9.94736
0.1,10,20,20,100,9.94436
0.1,10,40,1,5,10.5529
0.1,10,40,1,10,9.8965
0.1,10,40,1,20,9.7291
0.1,10,40,1,30,9.69352
0.1,10,40,1,100,9.69436
0.1,10,40,5,5,10.47526
0.1,10,40,5,10,9.8915
0.1,10,40,5,20,9.77728
0.1,10,40,5,30,9.78404
0.1,10,40,5,100,9.7924
0.1,10,40,10,5,10.42758
0.1,10,40,10,10,9.8931
0.1,10,40,10,20,9.80168
0.1,10,40,10,30,9.80594
0.1,10,40,10,100,9.80792
0.1,10,40,20,5,10.44872
0.1,10,40,20,10,9.97532
0.1,10,40,20,20,9.95178
0.1,10,40,20,30,9.95178
0.1,10,40,20,100,9.95178
0.1,30,2,1,5,9.13624
0.1,30,2,1,10,8.11508
0.1,30,2,1,20,8.9747
0.1,30,2,1,30,9.11358
0.1,30,2,1,100,9.13032
0.1,30,2,5,5,9.17024
0.1,30,2,5,10,8.27016
0.1,30,2,5,20,7.8697
0.1,30,2,5,30,7.86838
0.1,30,2,5,100,7.81904
0.1,30,2,10,5,9.2344
0.1,30,2,10,10,8.5186
0.1,30,2,10,20,8.14982
0.1,30,2,10,30,8.13202
0.1,30,2,10,100,8.15442
0.1,30,2,20,5,9.39192
0.1,30,2,20,10,8.79294
0.1,30,2,20,20,8.59422
0.1,30,2,20,30,8.59158
0.1,30,2,20,100,8.59054
0.1,30,6,1,5,9.128
0.1,30,6,1,10,8.06932
0.1,30,6,1,20,8.08152
0.1,30,6,1,30,8.05496
0.1,30,6,1,100,8.089
0.1,30,6,5,5,9.16906
0.1,30,6,5,10,8.24726
0.1,30,6,5,20,7.85614
0.1,30,6,5,30,7.8446
0.1,30,6,5,100,7.822
0.1,30,6,10,5,9.23432
0.1,30,6,10,10,8.51052
0.1,30,6,10,20,8.14372
0.1,30,6,10,30,8.11498
0.1,30,6,10,100,8.1557
0.1,30,6,20,5,9.39124
0.1,30,6,20,10,8.78884
0.1,30,6,20,20,8.59422
0.1,30,6,20,30,8.59054
0.1,30,6,20,100,8.59054
0.1,30,10,1,5,9.23056
0.1,30,10,1,10,8.156
0.1,30,10,1,20,7.93452
0.1,30,10,1,30,7.93128
0.1,30,10,1,100,7.94482
0.1,30,10,5,5,9.16882
0.1,30,10,5,10,8.25898
0.1,30,10,5,20,7.87336
0.1,30,10,5,30,7.85934
0.1,30,10,5,100,7.8278
0.1,30,10,10,5,9.23374
0.1,30,10,10,10,8.51414
0.1,30,10,10,20,8.1667
0.1,30,10,10,30,8.12436
0.1,30,10,10,100,8.13996
0.1,30,10,20,5,9.39192
0.1,30,10,20,10,8.79494
0.1,30,10,20,20,8.6006
0.1,30,10,20,30,8.59418
0.1,30,10,20,100,8.59158
0.1,30,20,1,5,9.3207
0.1,30,20,1,10,8.38278
0.1,30,20,1,20,7.91132
0.1,30,20,1,30,7.93658
0.1,30,20,1,100,7.94276
0.1,30,20,5,5,9.23984
0.1,30,20,5,10,8.4988
0.1,30,20,5,20,8.06198
0.1,30,20,5,30,8.05694
0.1,30,20,5,100,8.04418
0.1,30,20,10,5,9.24858
0.1,30,20,10,10,8.50394
0.1,30,20,10,20,8.16402
0.1,30,20,10,30,8.14132
0.1,30,20,10,100,8.13446
0.1,30,20,20,5,9.39124
0.1,30,20,20,10,8.78636
0.1,30,20,20,20,8.59372
0.1,30,20,20,30,8.59054
0.1,30,20,20,100,8.59522
0.1,30,40,1,5,9.36278
0.1,30,40,1,10,8.6432
0.1,30,40,1,20,8.27628
0.1,30,40,1,30,8.21188
0.1,30,40,1,100,8.20632
0.1,30,40,5,5,9.3342
0.1,30,40,5,10,8.68258
0.1,30,40,5,20,8.37666
0.1,30,40,5,30,8.34658
0.1,30,40,5,100,8.34714
0.1,30,40,10,5,9.30004
0.1,30,40,10,10,8.7032
0.1,30,40,10,20,8.4544
0.1,30,40,10,30,8.42872
0.1,30,40,10,100,8.41032
0.1,30,40,20,5,9.39192
0.1,30,40,20,10,8.79342
0.1,30,40,20,20,8.59416
0.1,30,40,20,30,8.59054
0.1,30,40,20,100,8.59054
0.1,50,2,1,5,8.77268
0.1,50,2,1,10,7.68312
0.1,50,2,1,20,8.94884
0.1,50,2,1,30,9.16708
0.1,50,2,1,100,9.14594
0.1,50,2,5,5,8.80836
0.1,50,2,5,10,7.9361
0.1,50,2,5,20,7.66556
0.1,50,2,5,30,7.58684
0.1,50,2,5,100,7.55138
0.1,50,2,10,5,8.8826
0.1,50,2,10,10,8.2142
0.1,50,2,10,20,7.84632
0.1,50,2,10,30,7.77538
0.1,50,2,10,100,7.7561
0.1,50,2,20,5,9.09242
0.1,50,2,20,10,8.49706
0.1,50,2,20,20,8.24634
0.1,50,2,20,30,8.21076
0.1,50,2,20,100,8.22226
0.1,50,6,1,5,8.75844
0.1,50,6,1,10,7.6852
0.1,50,6,1,20,7.93906
0.1,50,6,1,30,7.9214
0.1,50,6,1,100,7.85816
0.1,50,6,5,5,8.80404
0.1,50,6,5,10,7.94684
0.1,50,6,5,20,7.59662
0.1,50,6,5,30,7.57612
0.1,50,6,5,100,7.57172
0.1,50,6,10,5,8.89344
0.1,50,6,10,10,8.21548
0.1,50,6,10,20,7.84742
0.1,50,6,10,30,7.74558
0.1,50,6,10,100,7.74646
0.1,50,6,20,5,9.09294
0.1,50,6,20,10,8.51982
0.1,50,6,20,20,8.24124
0.1,50,6,20,30,8.21076
0.1,50,6,20,100,8.21356
0.1,50,10,1,5,8.8615
0.1,50,10,1,10,7.7673
0.1,50,10,1,20,7.71928
0.1,50,10,1,30,7.74594
0.1,50,10,1,100,7.71402
0.1,50,10,5,5,8.80998
0.1,50,10,5,10,7.95254
0.1,50,10,5,20,7.59848
0.1,50,10,5,30,7.59674
0.1,50,10,5,100,7.56922
0.1,50,10,10,5,8.88976
0.1,50,10,10,10,8.22582
0.1,50,10,10,20,7.8674
0.1,50,10,10,30,7.7764
0.1,50,10,10,100,7.73856
0.1,50,10,20,5,9.09294
0.1,50,10,20,10,8.50938
0.1,50,10,20,20,8.24538
0.1,50,10,20,30,8.21334
0.1,50,10,20,100,8.21354
0.1,50,20,1,5,8.96634
0.1,50,20,1,10,8.03468
0.1,50,20,1,20,7.63026
0.1,50,20,1,30,7.61304
0.1,50,20,1,100,7.58392
0.1,50,20,5,5,8.84606
0.1,50,20,5,10,8.17198
0.1,50,20,5,20,7.73728
0.1,50,20,5,30,7.70816
0.1,50,20,5,100,7.6755
0.1,50,20,10,5,8.88238
0.1,50,20,10,10,8.20714
0.1,50,20,10,20,7.82048
0.1,50,20,10,30,7.76208
0.1,50,20,10,100,7.76706
0.1,50,20,20,5,9.09294
0.1,50,20,20,10,8.49982
0.1,50,20,20,20,8.24138
0.1,50,20,20,30,8.21076
0.1,50,20,20,100,8.21612
0.1,50,40,1,5,9.03988
0.1,50,40,1,10,8.27958
0.1,50,40,1,20,7.90766
0.1,50,40,1,30,7.80714
0.1,50,40,1,100,7.73984
0.1,50,40,5,5,9.00372
0.1,50,40,5,10,8.36906
0.1,50,40,5,20,8.03144
0.1,50,40,5,30,7.90994
0.1,50,40,5,100,7.92494
0.1,50,40,10,5,8.9989
0.1,50,40,10,10,8.4398
0.1,50,40,10,20,8.09568
0.1,50,40,10,30,8.01934
0.1,50,40,10,100,8.02884
0.1,50,40,20,5,9.09242
0.1,50,40,20,10,8.50896
0.1,50,40,20,20,8.24552
0.1,50,40,20,30,8.21076
0.1,50,40,20,100,8.21342
0.1,100,2,1,5,8.33614
0.1,100,2,1,10,7.50466
0.1,100,2,1,20,8.9389
0.1,100,2,1,30,9.17464
0.1,100,2,1,100,9.14488
0.1,100,2,5,5,8.3499
0.1,100,2,5,10,7.56466
0.1,100,2,5,20,7.42654
0.1,100,2,5,30,7.4665
0.1,100,2,5,100,7.45132
0.1,100,2,10,5,8.49182
0.1,100,2,10,10,7.89184
0.1,100,2,10,20,7.54466
0.1,100,2,10,30,7.47924
0.1,100,2,10,100,7.45682
0.1,100,2,20,5,8.80364
0.1,100,2,20,10,8.17366
0.1,100,2,20,20,7.88062
0.1,100,2,20,30,7.84374
0.1,100,2,20,100,7.83924
0.1,100,6,1,5,8.31504
0.1,100,6,1,10,7.43528
0.1,100,6,1,20,7.92906
0.1,100,6,1,30,7.87772
0.1,100,6,1,100,7.8715
0.1,100,6,5,5,8.33864
0.1,100,6,5,10,7.59962
0.1,100,6,5,20,7.49996
0.1,100,6,5,30,7.40926
0.1,100,6,5,100,7.40492
0.1,100,6,10,5,8.49212
0.1,100,6,10,10,7.90214
0.1,100,6,10,20,7.54906
0.1,100,6,10,30,7.45438
0.1,100,6,10,100,7.44772
0.1,100,6,20,5,8.80364
0.1,100,6,20,10,8.18796
0.1,100,6,20,20,7.8812
0.1,100,6,20,30,7.85552
0.1,100,6,20,100,7.85456
0.1,100,10,1,5,8.41084
0.1,100,10,1,10,7.48096
0.1,100,10,1,20,7.64818
0.1,100,10,1,30,7.67248
