alpha,fit_intercept,copy_X,max_iter,tol,MMRE-
0.01,False,True,1000,0.1,16.66414
0.01,False,True,2000,1e-05,17.10566
0.01,False,True,2000,0.0001,17.10566
0.01,False,True,2000,0.001,17.10566
0.01,False,True,2000,0.01,17.10566
0.01,False,True,2000,0.1,16.66414
0.01,False,True,5000,1e-05,17.10566
0.01,False,True,5000,0.0001,17.10566
0.01,False,True,5000,0.001,17.10566
0.01,False,True,5000,0.01,17.10566
0.01,False,True,5000,0.1,16.66414
0.01,False,True,15000,1e-05,17.10566
0.01,False,True,15000,0.0001,17.10566
0.01,False,True,15000,0.001,17.10566
0.01,False,True,15000,0.01,17.10566
0.01,False,True,15000,0.1,16.66414
0.01,False,True,20000,1e-05,17.10566
0.01,False,True,20000,0.0001,17.10566
0.01,False,True,20000,0.001,17.10566
0.01,False,True,20000,0.01,17.10566
0.01,False,True,20000,0.1,16.66414
0.01,False,False,500,1e-05,17.10566
0.01,False,False,500,0.0001,17.10566
0.01,False,False,500,0.001,17.10566
0.01,False,False,500,0.01,17.10566
0.01,False,False,500,0.1,16.66414
0.01,False,False,1000,1e-05,17.10566
0.01,False,False,1000,0.0001,17.10566
0.01,False,False,1000,0.001,17.10566
0.01,False,False,1000,0.01,17.10566
0.01,False,False,1000,0.1,16.66414
0.01,False,False,2000,1e-05,17.10566
0.01,False,False,2000,0.0001,17.10566
0.01,False,False,2000,0.001,17.10566
0.01,False,False,2000,0.01,17.10566
0.01,False,False,2000,0.1,16.66414
0.01,False,False,5000,1e-05,17.10566
0.01,False,False,5000,0.0001,17.10566
0.01,False,False,5000,0.001,17.10566
0.01,False,False,5000,0.01,17.10566
0.01,False,False,5000,0.1,16.66414
0.01,False,False,15000,1e-05,17.10566
0.01,False,False,15000,0.0001,17.10566
0.01,False,False,15000,0.001,17.10566
0.01,False,False,15000,0.01,17.10566
0.01,False,False,15000,0.1,16.66414
0.01,False,False,20000,1e-05,17.10566
0.01,False,False,20000,0.0001,17.10566
0.01,False,False,20000,0.001,17.10566
0.01,False,False,20000,0.01,17.10566
0.01,False,False,20000,0.1,16.66414
0.1,True,True,500,1e-05,13.80468
0.1,True,True,500,0.0001,13.80468
0.1,True,True,500,0.001,13.80468
0.1,True,True,500,0.01,13.80468
0.1,True,True,500,0.1,13.80474
0.1,True,True,1000,1e-05,13.80468
0.1,True,True,1000,0.0001,13.80468
0.1,True,True,1000,0.001,13.80468
0.1,True,True,1000,0.01,13.80468
0.1,True,True,1000,0.1,13.80474
0.1,True,True,2000,1e-05,13.80468
0.1,True,True,2000,0.0001,13.80468
0.1,True,True,2000,0.001,13.80468
0.1,True,True,2000,0.01,13.80468
0.1,True,True,2000,0.1,13.80474
0.1,True,True,5000,1e-05,13.80468
0.1,True,True,5000,0.0001,13.80468
0.1,True,True,5000,0.001,13.80468
0.1,True,True,5000,0.01,13.80468
0.1,True,True,5000,0.1,13.80474
0.1,True,True,15000,1e-05,13.80468
0.1,True,True,15000,0.0001,13.80468
0.1,True,True,15000,0.001,13.80468
0.1,True,True,15000,0.01,13.80468
0.1,True,True,15000,0.1,13.80474
0.1,True,True,20000,1e-05,13.80468
0.1,True,True,20000,0.0001,13.80468
0.1,True,True,20000,0.001,13.80468
0.1,True,True,20000,0.01,13.80468
0.1,True,True,20000,0.1,13.80474
0.1,True,False,500,1e-05,13.80468
0.1,True,False,500,0.0001,13.80468
0.1,True,False,500,0.001,13.80468
0.1,True,False,500,0.01,13.80468
0.1,True,False,500,0.1,13.80474
0.1,True,False,1000,1e-05,13.80468
0.1,True,False,1000,0.0001,13.80468
0.1,True,False,1000,0.001,13.80468
0.1,True,False,1000,0.01,13.80468
0.1,True,False,1000,0.1,13.80474
0.1,True,False,2000,1e-05,13.80468
0.1,True,False,2000,0.0001,13.80468
0.1,True,False,2000,0.001,13.80468
0.1,True,False,2000,0.01,13.80468
0.1,True,False,2000,0.1,13.80474
0.1,True,False,5000,1e-05,13.80468
0.1,True,False,5000,0.0001,13.80468
0.1,True,False,5000,0.001,13.80468
0.1,True,False,5000,0.01,13.80468
0.1,True,False,5000,0.1,13.80474
0.1,True,False,15000,1e-05,13.80468
0.1,True,False,15000,0.0001,13.80468
0.1,True,False,15000,0.001,13.80468
0.1,True,False,15000,0.01,13.80468
0.1,True,False,15000,0.1,13.80474
0.1,True,False,20000,1e-05,13.80468
0.1,True,False,20000,0.0001,13.80468
0.1,True,False,20000,0.001,13.80468
0.1,True,False,20000,0.01,13.80468
0.1,True,False,20000,0.1,13.80474
0.1,False,True,500,1e-05,17.092380000000002
0.1,False,True,500,0.0001,17.092380000000002
0.1,False,True,500,0.001,17.092380000000002
0.1,False,True,500,0.01,17.092380000000002
0.1,False,True,500,0.1,16.65972
0.1,False,True,1000,1e-05,17.092380000000002
0.1,False,True,1000,0.0001,17.092380000000002
0.1,False,True,1000,0.001,17.092380000000002
0.1,False,True,1000,0.01,17.092380000000002
0.1,False,True,1000,0.1,16.65972
0.1,False,True,2000,1e-05,17.092380000000002
0.1,False,True,2000,0.0001,17.092380000000002
0.1,False,True,2000,0.001,17.092380000000002
0.1,False,True,2000,0.01,17.092380000000002
0.1,False,True,2000,0.1,16.65972
0.1,False,True,5000,1e-05,17.092380000000002
0.1,False,True,5000,0.0001,17.092380000000002
0.1,False,True,5000,0.001,17.092380000000002
0.1,False,True,5000,0.01,17.092380000000002
0.1,False,True,5000,0.1,16.65972
0.1,False,True,15000,1e-05,17.092380000000002
0.1,False,True,15000,0.0001,17.092380000000002
0.1,False,True,15000,0.001,17.092380000000002
0.1,False,True,15000,0.01,17.092380000000002
0.1,False,True,15000,0.1,16.65972
0.1,False,True,20000,1e-05,17.092380000000002
0.1,False,True,20000,0.0001,17.092380000000002
0.1,False,True,20000,0.001,17.092380000000002
0.1,False,True,20000,0.01,17.092380000000002
0.1,False,True,20000,0.1,16.65972
0.1,False,False,500,1e-05,17.092380000000002
0.1,False,False,500,0.0001,17.092380000000002
0.1,False,False,500,0.001,17.092380000000002
0.1,False,False,500,0.01,17.092380000000002
0.1,False,False,500,0.1,16.65972
0.1,False,False,1000,1e-05,17.092380000000002
0.1,False,False,1000,0.0001,17.092380000000002
0.1,False,False,1000,0.001,17.092380000000002
0.1,False,False,1000,0.01,17.092380000000002
0.1,False,False,1000,0.1,16.65972
0.1,False,False,2000,1e-05,17.092380000000002
0.1,False,False,2000,0.0001,17.092380000000002
0.1,False,False,2000,0.001,17.092380000000002
0.1,False,False,2000,0.01,17.092380000000002
0.1,False,False,2000,0.1,16.65972
0.1,False,False,5000,1e-05,17.092380000000002
0.1,False,False,5000,0.0001,17.092380000000002
0.1,False,False,5000,0.001,17.092380000000002
0.1,False,False,5000,0.01,17.092380000000002
0.1,False,False,5000,0.1,16.65972
0.1,False,False,15000,1e-05,17.092380000000002
0.1,False,False,15000,0.0001,17.092380000000002
0.1,False,False,15000,0.001,17.092380000000002
0.1,False,False,15000,0.01,17.092380000000002
0.1,False,False,15000,0.1,16.65972
0.1,False,False,20000,1e-05,17.092380000000002
0.1,False,False,20000,0.0001,17.092380000000002
0.1,False,False,20000,0.001,17.092380000000002
0.1,False,False,20000,0.01,17.092380000000002
0.1,False,False,20000,0.1,16.65972
1,True,True,500,1e-05,13.713239999999999
1,True,True,500,0.0001,13.713239999999999
1,True,True,500,0.001,13.713239999999999
1,True,True,500,0.01,13.713239999999999
1,True,True,500,0.1,13.713299999999998
1,True,True,1000,1e-05,13.713239999999999
1,True,True,1000,0.0001,13.713239999999999
1,True,True,1000,0.001,13.713239999999999
1,True,True,1000,0.01,13.713239999999999
1,True,True,1000,0.1,13.713299999999998
1,True,True,2000,1e-05,13.713239999999999
1,True,True,2000,0.0001,13.713239999999999
1,True,True,2000,0.001,13.713239999999999
1,True,True,2000,0.01,13.713239999999999
1,True,True,2000,0.1,13.713299999999998
1,True,True,5000,1e-05,13.713239999999999
1,True,True,5000,0.0001,13.713239999999999
1,True,True,5000,0.001,13.713239999999999
1,True,True,5000,0.01,13.713239999999999
1,True,True,5000,0.1,13.713299999999998
1,True,True,15000,1e-05,13.713239999999999
1,True,True,15000,0.0001,13.713239999999999
1,True,True,15000,0.001,13.713239999999999
1,True,True,15000,0.01,13.713239999999999
1,True,True,15000,0.1,13.713299999999998
1,True,True,20000,1e-05,13.713239999999999
1,True,True,20000,0.0001,13.713239999999999
1,True,True,20000,0.001,13.713239999999999
1,True,True,20000,0.01,13.713239999999999
1,True,True,20000,0.1,13.713299999999998
1,True,False,500,1e-05,13.713239999999999
1,True,False,500,0.0001,13.713239999999999
1,True,False,500,0.001,13.713239999999999
1,True,False,500,0.01,13.713239999999999
1,True,False,500,0.1,13.713299999999998
1,True,False,1000,1e-05,13.713239999999999
1,True,False,1000,0.0001,13.713239999999999
1,True,False,1000,0.001,13.713239999999999
1,True,False,1000,0.01,13.713239999999999
1,True,False,1000,0.1,13.713299999999998
1,True,False,2000,1e-05,13.713239999999999
1,True,False,2000,0.0001,13.713239999999999
1,True,False,2000,0.001,13.713239999999999
1,True,False,2000,0.01,13.713239999999999
1,True,False,2000,0.1,13.713299999999998
1,True,False,5000,1e-05,13.713239999999999
1,True,False,5000,0.0001,13.713239999999999
1,True,False,5000,0.001,13.713239999999999
1,True,False,5000,0.01,13.713239999999999
1,True,False,5000,0.1,13.713299999999998
1,True,False,15000,1e-05,13.713239999999999
1,True,False,15000,0.0001,13.713239999999999
1,True,False,15000,0.001,13.713239999999999
1,True,False,15000,0.01,13.713239999999999
1,True,False,15000,0.1,13.713299999999998
1,True,False,20000,1e-05,13.713239999999999
1,True,False,20000,0.0001,13.713239999999999
1,True,False,20000,0.001,13.713239999999999
1,True,False,20000,0.01,13.713239999999999
1,True,False,20000,0.1,13.713299999999998
1,False,True,500,1e-05,16.96602
1,False,True,500,0.0001,16.96602
1,False,True,500,0.001,16.96602
1,False,True,500,0.01,16.96602
1,False,True,500,0.1,16.618180000000002
1,False,True,1000,1e-05,16.96602
1,False,True,1000,0.0001,16.96602
1,False,True,1000,0.001,16.96602
1,False,True,1000,0.01,16.96602
1,False,True,1000,0.1,16.618180000000002
1,False,True,2000,1e-05,16.96602
1,False,True,2000,0.0001,16.96602
1,False,True,2000,0.001,16.96602
1,False,True,2000,0.01,16.96602
1,False,True,2000,0.1,16.618180000000002
1,False,True,5000,1e-05,16.96602
1,False,True,5000,0.0001,16.96602
1,False,True,5000,0.001,16.96602
1,False,True,5000,0.01,16.96602
1,False,True,5000,0.1,16.618180000000002
1,False,True,15000,1e-05,16.96602
1,False,True,15000,0.0001,16.96602
1,False,True,15000,0.001,16.96602
1,False,True,15000,0.01,16.96602
1,False,True,15000,0.1,16.618180000000002
1,False,True,20000,1e-05,16.96602
1,False,True,20000,0.0001,16.96602
1,False,True,20000,0.001,16.96602
1,False,True,20000,0.01,16.96602
1,False,True,20000,0.1,16.618180000000002
1,False,False,500,1e-05,16.96602
1,False,False,500,0.0001,16.96602
1,False,False,500,0.001,16.96602
1,False,False,500,0.01,16.96602
1,False,False,500,0.1,16.618180000000002
1,False,False,1000,1e-05,16.96602
1,False,False,1000,0.0001,16.96602
1,False,False,1000,0.001,16.96602
1,False,False,1000,0.01,16.96602
1,False,False,1000,0.1,16.618180000000002
1,False,False,2000,1e-05,16.96602
1,False,False,2000,0.0001,16.96602
1,False,False,2000,0.001,16.96602
1,False,False,2000,0.01,16.96602
1,False,False,2000,0.1,16.618180000000002
1,False,False,5000,1e-05,16.96602
1,False,False,5000,0.0001,16.96602
1,False,False,5000,0.001,16.96602
1,False,False,5000,0.01,16.96602
1,False,False,5000,0.1,16.618180000000002
1,False,False,15000,1e-05,16.96602
1,False,False,15000,0.0001,16.96602
1,False,False,15000,0.001,16.96602
1,False,False,15000,0.01,16.96602
1,False,False,15000,0.1,16.618180000000002
1,False,False,20000,1e-05,16.96602
1,False,False,20000,0.0001,16.96602
1,False,False,20000,0.001,16.96602
1,False,False,20000,0.01,16.96602
1,False,False,20000,0.1,16.618180000000002
10,True,True,500,1e-05,13.998380000000001
10,True,True,500,0.0001,13.998380000000001
10,True,True,500,0.001,13.998380000000001
10,True,True,500,0.01,13.998380000000001
10,True,True,500,0.1,13.998380000000001
10,True,True,1000,1e-05,13.998380000000001
10,True,True,1000,0.0001,13.998380000000001
10,True,True,1000,0.001,13.998380000000001
10,True,True,1000,0.01,13.998380000000001
10,True,True,1000,0.1,13.998380000000001
10,True,True,2000,1e-05,13.998380000000001
10,True,True,2000,0.0001,13.998380000000001
10,True,True,2000,0.001,13.998380000000001
10,True,True,2000,0.01,13.998380000000001
10,True,True,2000,0.1,13.998380000000001
10,True,True,5000,1e-05,13.998380000000001
10,True,True,5000,0.0001,13.998380000000001
10,True,True,5000,0.001,13.998380000000001
10,True,True,5000,0.01,13.998380000000001
10,True,True,5000,0.1,13.998380000000001
10,True,True,15000,1e-05,13.998380000000001
10,True,True,15000,0.0001,13.998380000000001
10,True,True,15000,0.001,13.998380000000001
10,True,True,15000,0.01,13.998380000000001
10,True,True,15000,0.1,13.998380000000001
10,True,True,20000,1e-05,13.998380000000001
10,True,True,20000,0.0001,13.998380000000001
10,True,True,20000,0.001,13.998380000000001
10,True,True,20000,0.01,13.998380000000001
10,True,True,20000,0.1,13.998380000000001
10,True,False,500,1e-05,13.998380000000001
10,True,False,500,0.0001,13.998380000000001
10,True,False,500,0.001,13.998380000000001
10,True,False,500,0.01,13.998380000000001
10,True,False,500,0.1,13.998380000000001
10,True,False,1000,1e-05,13.998380000000001
10,True,False,1000,0.0001,13.998380000000001
10,True,False,1000,0.001,13.998380000000001
10,True,False,1000,0.01,13.998380000000001
10,True,False,1000,0.1,13.998380000000001
10,True,False,2000,1e-05,13.998380000000001
10,True,False,2000,0.0001,13.998380000000001
10,True,False,2000,0.001,13.998380000000001
10,True,False,2000,0.01,13.998380000000001
10,True,False,2000,0.1,13.998380000000001
10,True,False,5000,1e-05,13.998380000000001
10,True,False,5000,0.0001,13.998380000000001
10,True,False,5000,0.001,13.998380000000001
10,True,False,5000,0.01,13.998380000000001
10,True,False,5000,0.1,13.998380000000001
10,True,False,15000,1e-05,13.998380000000001
10,True,False,15000,0.0001,13.998380000000001
10,True,False,15000,0.001,13.998380000000001
10,True,False,15000,0.01,13.998380000000001
10,True,False,15000,0.1,13.998380000000001
10,True,False,20000,1e-05,13.998380000000001
10,True,False,20000,0.0001,13.998380000000001
10,True,False,20000,0.001,13.998380000000001
10,True,False,20000,0.01,13.998380000000001
10,True,False,20000,0.1,13.998380000000001
10,False,True,500,1e-05,16.425620000000002
10,False,True,500,0.0001,16.425620000000002
10,False,True,500,0.001,16.425620000000002
10,False,True,500,0.01,16.425620000000002
10,False,True,500,0.1,16.69806
10,False,True,1000,1e-05,16.425620000000002
10,False,True,1000,0.0001,16.425620000000002
10,False,True,1000,0.001,16.425620000000002
10,False,True,1000,0.01,16.425620000000002
10,False,True,1000,0.1,16.69806
10,False,True,2000,1e-05,16.425620000000002
10,False,True,2000,0.0001,16.425620000000002
10,False,True,2000,0.001,16.425620000000002
10,False,True,2000,0.01,16.425620000000002
10,False,True,2000,0.1,16.69806
10,False,True,5000,1e-05,16.425620000000002
10,False,True,5000,0.0001,16.425620000000002
10,False,True,5000,0.001,16.425620000000002
10,False,True,5000,0.01,16.425620000000002
10,False,True,5000,0.1,16.69806
10,False,True,15000,1e-05,16.425620000000002
10,False,True,15000,0.0001,16.425620000000002
10,False,True,15000,0.001,16.425620000000002
10,False,True,15000,0.01,16.425620000000002
10,False,True,15000,0.1,16.69806
10,False,True,20000,1e-05,16.425620000000002
10,False,True,20000,0.0001,16.425620000000002
10,False,True,20000,0.001,16.425620000000002
10,False,True,20000,0.01,16.425620000000002
10,False,True,20000,0.1,16.69806
10,False,False,500,1e-05,16.425620000000002
10,False,False,500,0.0001,16.425620000000002
10,False,False,500,0.001,16.425620000000002
10,False,False,500,0.01,16.425620000000002
10,False,False,500,0.1,16.69806
10,False,False,1000,1e-05,16.425620000000002
10,False,False,1000,0.0001,16.425620000000002
10,False,False,1000,0.001,16.425620000000002
10,False,False,1000,0.01,16.425620000000002
10,False,False,1000,0.1,16.69806
10,False,False,2000,1e-05,16.425620000000002
10,False,False,2000,0.0001,16.425620000000002
10,False,False,2000,0.001,16.425620000000002
10,False,False,2000,0.01,16.425620000000002
10,False,False,2000,0.1,16.69806
10,False,False,5000,1e-05,16.425620000000002
10,False,False,5000,0.0001,16.425620000000002
10,False,False,5000,0.001,16.425620000000002
10,False,False,5000,0.01,16.425620000000002
10,False,False,5000,0.1,16.69806
10,False,False,15000,1e-05,16.425620000000002
10,False,False,15000,0.0001,16.425620000000002
10,False,False,15000,0.001,16.425620000000002
10,False,False,15000,0.01,16.425620000000002
10,False,False,15000,0.1,16.69806
10,False,False,20000,1e-05,16.425620000000002
10,False,False,20000,0.0001,16.425620000000002
10,False,False,20000,0.001,16.425620000000002
10,False,False,20000,0.01,16.425620000000002
10,False,False,20000,0.1,16.69806
100,True,True,500,1e-05,32.628679999999996
100,True,True,500,0.0001,32.628679999999996
100,True,True,500,0.001,32.628679999999996
100,True,True,500,0.01,32.628679999999996
100,True,True,500,0.1,32.628679999999996
100,True,True,1000,1e-05,32.628679999999996
100,True,True,1000,0.0001,32.628679999999996
100,True,True,1000,0.001,32.628679999999996
100,True,True,1000,0.01,32.628679999999996
100,True,True,1000,0.1,32.628679999999996
100,True,True,2000,1e-05,32.628679999999996
100,True,True,2000,0.0001,32.628679999999996
100,True,True,2000,0.001,32.628679999999996
100,True,True,2000,0.01,32.628679999999996
100,True,True,2000,0.1,32.628679999999996
100,True,True,5000,1e-05,32.628679999999996
100,True,True,5000,0.0001,32.628679999999996
100,True,True,5000,0.001,32.628679999999996
100,True,True,5000,0.01,32.628679999999996
100,True,True,5000,0.1,32.628679999999996
100,True,True,15000,1e-05,32.628679999999996
100,True,True,15000,0.0001,32.628679999999996
100,True,True,15000,0.001,32.628679999999996
100,True,True,15000,0.01,32.628679999999996
100,True,True,15000,0.1,32.628679999999996
100,True,True,20000,1e-05,32.628679999999996
100,True,True,20000,0.0001,32.628679999999996
100,True,True,20000,0.001,32.628679999999996
100,True,True,20000,0.01,32.628679999999996
100,True,True,20000,0.1,32.628679999999996
100,True,False,500,1e-05,32.628679999999996
100,True,False,500,0.0001,32.628679999999996
100,True,False,500,0.001,32.628679999999996
100,True,False,500,0.01,32.628679999999996
100,True,False,500,0.1,32.628679999999996
100,True,False,1000,1e-05,32.628679999999996
100,True,False,1000,0.0001,32.628679999999996
100,True,False,1000,0.001,32.628679999999996
100,True,False,1000,0.01,32.628679999999996
100,True,False,1000,0.1,32.628679999999996
100,True,False,2000,1e-05,32.628679999999996
100,True,False,2000,0.0001,32.628679999999996
100,True,False,2000,0.001,32.628679999999996
100,True,False,2000,0.01,32.628679999999996
100,True,False,2000,0.1,32.628679999999996
100,True,False,5000,1e-05,32.628679999999996
100,True,False,5000,0.0001,32.628679999999996
100,True,False,5000,0.001,32.628679999999996
100,True,False,5000,0.01,32.628679999999996
100,True,False,5000,0.1,32.628679999999996
100,True,False,15000,1e-05,32.628679999999996
100,True,False,15000,0.0001,32.628679999999996
100,True,False,15000,0.001,32.628679999999996
100,True,False,15000,0.01,32.628679999999996
100,True,False,15000,0.1,32.628679999999996
100,True,False,20000,1e-05,32.628679999999996
