Learning_rate,N_estimators,Min_samples_split,Min_samples_leaf,Max_depth,MMRE-
0.01,100.0,6.0,20.0,100.0,8048.9449
0.01,100.0,10.0,1.0,5.0,8135.74416
0.01,100.0,10.0,1.0,10.0,8065.654780000002
0.01,100.0,10.0,1.0,20.0,8058.527979999999
0.01,100.0,10.0,1.0,30.0,8062.038280000001
0.01,100.0,10.0,1.0,100.0,8058.71744
0.01,100.0,10.0,5.0,5.0,8155.72646
0.01,100.0,10.0,5.0,10.0,7789.57908
0.01,100.0,10.0,5.0,20.0,7787.267760000001
0.01,100.0,10.0,5.0,30.0,7787.28306
0.01,100.0,10.0,5.0,100.0,7787.298140000001
0.01,100.0,10.0,10.0,5.0,7983.910000000001
0.01,100.0,10.0,10.0,10.0,7851.078659999999
0.01,100.0,10.0,10.0,20.0,7851.27656
0.01,100.0,10.0,10.0,30.0,7851.27656
0.01,100.0,10.0,10.0,100.0,7851.27656
0.01,100.0,10.0,20.0,5.0,8060.93422
0.01,100.0,10.0,20.0,10.0,8048.944240000002
0.01,100.0,10.0,20.0,20.0,8048.9449
0.01,100.0,10.0,20.0,30.0,8048.9449
0.01,100.0,10.0,20.0,100.0,8048.9449
0.01,100.0,20.0,1.0,5.0,8136.570219999999
0.01,100.0,20.0,1.0,10.0,7899.41272
0.01,100.0,20.0,1.0,20.0,7917.054859999999
0.01,100.0,20.0,1.0,30.0,7917.079820000001
0.01,100.0,20.0,1.0,100.0,7917.032160000001
0.01,100.0,20.0,5.0,5.0,8144.925219999999
0.01,100.0,20.0,5.0,10.0,7913.843340000001
0.01,100.0,20.0,5.0,20.0,7893.846959999998
0.01,100.0,20.0,5.0,30.0,7893.846979999999
0.01,100.0,20.0,5.0,100.0,7893.846959999998
0.01,100.0,20.0,10.0,5.0,7983.910000000001
0.01,100.0,20.0,10.0,10.0,7851.078659999999
0.01,100.0,20.0,10.0,20.0,7851.27656
0.01,100.0,20.0,10.0,30.0,7851.27656
0.01,100.0,20.0,10.0,100.0,7851.27656
0.01,100.0,20.0,20.0,5.0,8060.93422
0.01,100.0,20.0,20.0,10.0,8048.944240000002
0.01,100.0,20.0,20.0,20.0,8048.9449
0.01,100.0,20.0,20.0,30.0,8048.9449
0.01,100.0,20.0,20.0,100.0,8048.9449
0.01,100.0,40.0,1.0,5.0,8082.44692
0.01,100.0,40.0,1.0,10.0,7989.132719999999
0.01,100.0,40.0,1.0,20.0,7987.060820000001
0.01,100.0,40.0,1.0,30.0,7987.06032
0.01,100.0,40.0,1.0,100.0,7987.0607199999995
0.01,100.0,40.0,5.0,5.0,8070.188520000001
0.01,100.0,40.0,5.0,10.0,7988.009680000001
0.01,100.0,40.0,5.0,20.0,7987.970200000001
0.01,100.0,40.0,5.0,30.0,7987.970200000001
0.01,100.0,40.0,5.0,100.0,7987.970200000001
0.01,100.0,40.0,10.0,5.0,7961.924860000001
0.01,100.0,40.0,10.0,10.0,7967.1271
0.01,100.0,40.0,10.0,20.0,7967.12638
0.01,100.0,40.0,10.0,30.0,7967.12638
0.01,100.0,40.0,10.0,100.0,7967.12638
0.01,100.0,40.0,20.0,5.0,8060.93422
0.01,100.0,40.0,20.0,10.0,8048.944240000002
0.01,100.0,40.0,20.0,20.0,8048.9449
0.01,100.0,40.0,20.0,30.0,8048.9449
0.01,100.0,40.0,20.0,100.0,8048.9449
0.01,200.0,2.0,1.0,5.0,3079.5283799999997
0.01,200.0,2.0,1.0,10.0,3332.8767399999997
0.01,200.0,2.0,1.0,20.0,3336.5538800000004
0.01,200.0,2.0,1.0,30.0,3332.6550799999995
0.01,200.0,2.0,1.0,100.0,3334.54254
0.01,200.0,2.0,5.0,5.0,3138.5508400000003
0.01,200.0,2.0,5.0,10.0,2878.3133399999997
0.01,200.0,2.0,5.0,20.0,2877.35124
0.01,200.0,2.0,5.0,30.0,2877.34822
0.01,200.0,2.0,5.0,100.0,2877.3350400000004
0.01,200.0,2.0,10.0,5.0,2868.29162
0.01,200.0,2.0,10.0,10.0,2889.59644
0.01,200.0,2.0,10.0,20.0,2885.21836
0.01,200.0,2.0,10.0,30.0,2885.21836
0.01,200.0,2.0,10.0,100.0,2885.21836
0.01,200.0,2.0,20.0,5.0,2947.17436
0.01,200.0,2.0,20.0,10.0,2994.0243
0.01,200.0,2.0,20.0,20.0,2994.02156
0.01,200.0,2.0,20.0,30.0,2994.02156
0.01,200.0,2.0,20.0,100.0,2994.02156
0.01,200.0,6.0,1.0,5.0,3078.59494
0.01,200.0,6.0,1.0,10.0,3326.27894
0.01,200.0,6.0,1.0,20.0,3289.08564
0.01,200.0,6.0,1.0,30.0,3289.2082800000003
0.01,200.0,6.0,1.0,100.0,3289.1588199999997
0.01,200.0,6.0,5.0,5.0,3138.5516199999997
0.01,200.0,6.0,5.0,10.0,2878.28116
0.01,200.0,6.0,5.0,20.0,2877.32154
0.01,200.0,6.0,5.0,30.0,2877.34816
0.01,200.0,6.0,5.0,100.0,2877.38246
0.01,200.0,6.0,10.0,5.0,2868.29162
0.01,200.0,6.0,10.0,10.0,2889.59644
0.01,200.0,6.0,10.0,20.0,2885.21836
0.01,200.0,6.0,10.0,30.0,2885.21836
0.01,200.0,6.0,10.0,100.0,2885.21836
0.01,200.0,6.0,20.0,5.0,2947.17436
0.01,200.0,6.0,20.0,10.0,2994.0243
0.01,200.0,6.0,20.0,20.0,2994.02156
0.01,200.0,6.0,20.0,30.0,2994.02156
0.01,200.0,6.0,20.0,100.0,2994.02156
0.01,200.0,10.0,1.0,5.0,3104.10242
0.01,200.0,10.0,1.0,10.0,3216.2817000000005
0.01,200.0,10.0,1.0,20.0,3201.8768200000004
0.01,200.0,10.0,1.0,30.0,3202.29158
0.01,200.0,10.0,1.0,100.0,3202.2551599999997
0.01,200.0,10.0,5.0,5.0,3138.5531600000004
0.01,200.0,10.0,5.0,10.0,2878.29954
0.01,200.0,10.0,5.0,20.0,2877.32522
0.01,200.0,10.0,5.0,30.0,2877.32996
0.01,200.0,10.0,5.0,100.0,2877.32824
0.01,200.0,10.0,10.0,5.0,2868.29162
0.01,200.0,10.0,10.0,10.0,2889.59644
0.01,200.0,10.0,10.0,20.0,2885.21836
0.01,200.0,10.0,10.0,30.0,2885.21836
0.01,200.0,10.0,10.0,100.0,2885.21836
0.01,200.0,10.0,20.0,5.0,2947.17436
0.01,200.0,10.0,20.0,10.0,2994.0243
0.01,200.0,10.0,20.0,20.0,2994.02156
0.01,200.0,10.0,20.0,30.0,2994.02156
0.01,200.0,10.0,20.0,100.0,2994.02156
0.01,200.0,20.0,1.0,5.0,3081.06016
0.01,200.0,20.0,1.0,10.0,3321.7145000000005
0.01,200.0,20.0,1.0,20.0,3341.8537600000004
0.01,200.0,20.0,1.0,30.0,3341.8753800000004
0.01,200.0,20.0,1.0,100.0,3341.88082
0.01,200.0,20.0,5.0,5.0,3077.35888
0.01,200.0,20.0,5.0,10.0,3310.7238599999996
0.01,200.0,20.0,5.0,20.0,3295.4592199999997
0.01,200.0,20.0,5.0,30.0,3295.4592000000002
0.01,200.0,20.0,5.0,100.0,3295.4592000000002
0.01,200.0,20.0,10.0,5.0,2868.29162
0.01,200.0,20.0,10.0,10.0,2889.59644
0.01,200.0,20.0,10.0,20.0,2885.21836
0.01,200.0,20.0,10.0,30.0,2885.21836
0.01,200.0,20.0,10.0,100.0,2885.21836
0.01,200.0,20.0,20.0,5.0,2947.17436
0.01,200.0,20.0,20.0,10.0,2994.0243
0.01,200.0,20.0,20.0,20.0,2994.02156
0.01,200.0,20.0,20.0,30.0,2994.02156
0.01,200.0,20.0,20.0,100.0,2994.02156
0.01,200.0,40.0,1.0,5.0,2807.69168
0.01,200.0,40.0,1.0,10.0,2691.6282
0.01,200.0,40.0,1.0,20.0,2694.0976
0.01,200.0,40.0,1.0,30.0,2694.09724
0.01,200.0,40.0,1.0,100.0,2694.09688
0.01,200.0,40.0,5.0,5.0,2759.6400399999998
0.01,200.0,40.0,5.0,10.0,2667.75242
0.01,200.0,40.0,5.0,20.0,2668.1058399999997
0.01,200.0,40.0,5.0,30.0,2668.1058399999997
0.01,200.0,40.0,5.0,100.0,2668.1058399999997
0.01,200.0,40.0,10.0,5.0,2735.38982
0.01,200.0,40.0,10.0,10.0,2731.4104
0.01,200.0,40.0,10.0,20.0,2732.8136
0.01,200.0,40.0,10.0,30.0,2732.8136
0.01,200.0,40.0,10.0,100.0,2732.8136
0.01,200.0,40.0,20.0,5.0,2947.17436
0.01,200.0,40.0,20.0,10.0,2994.0243
0.01,200.0,40.0,20.0,20.0,2994.02156
0.01,200.0,40.0,20.0,30.0,2994.02156
0.01,200.0,40.0,20.0,100.0,2994.02156
0.01,350.0,2.0,1.0,5.0,675.79978
0.01,350.0,2.0,1.0,10.0,1192.39018
0.01,350.0,2.0,1.0,20.0,1203.9827
0.01,350.0,2.0,1.0,30.0,1205.2242199999998
0.01,350.0,2.0,1.0,100.0,1204.51956
0.01,350.0,2.0,5.0,5.0,915.1406400000002
0.01,350.0,2.0,5.0,10.0,683.04116
0.01,350.0,2.0,5.0,20.0,643.12036
0.01,350.0,2.0,5.0,30.0,643.0606
0.01,350.0,2.0,5.0,100.0,643.10652
0.01,350.0,2.0,10.0,5.0,648.47864
0.01,350.0,2.0,10.0,10.0,560.11846
0.01,350.0,2.0,10.0,20.0,512.39346
0.01,350.0,2.0,10.0,30.0,512.39346
0.01,350.0,2.0,10.0,100.0,512.39346
0.01,350.0,2.0,20.0,5.0,487.56194000000005
0.01,350.0,2.0,20.0,10.0,542.73662
0.01,350.0,2.0,20.0,20.0,518.7535
0.01,350.0,2.0,20.0,30.0,518.7535
0.01,350.0,2.0,20.0,100.0,518.7535
0.01,350.0,6.0,1.0,5.0,702.5575
0.01,350.0,6.0,1.0,10.0,1142.4433999999999
0.01,350.0,6.0,1.0,20.0,1089.74066
0.01,350.0,6.0,1.0,30.0,1089.88366
0.01,350.0,6.0,1.0,100.0,1089.8498800000002
0.01,350.0,6.0,5.0,5.0,915.1406800000001
0.01,350.0,6.0,5.0,10.0,682.9820000000001
0.01,350.0,6.0,5.0,20.0,643.13392
0.01,350.0,6.0,5.0,30.0,643.0678599999999
0.01,350.0,6.0,5.0,100.0,643.0982200000001
0.01,350.0,6.0,10.0,5.0,648.47864
0.01,350.0,6.0,10.0,10.0,560.11846
0.01,350.0,6.0,10.0,20.0,512.39346
0.01,350.0,6.0,10.0,30.0,512.39346
0.01,350.0,6.0,10.0,100.0,512.39346
0.01,350.0,6.0,20.0,5.0,487.56194000000005
0.01,350.0,6.0,20.0,10.0,542.73662
0.01,350.0,6.0,20.0,20.0,518.7535
0.01,350.0,6.0,20.0,30.0,518.7535
0.01,350.0,6.0,20.0,100.0,518.7535
0.01,350.0,10.0,1.0,5.0,714.1283
0.01,350.0,10.0,1.0,10.0,997.13256
0.01,350.0,10.0,1.0,20.0,1078.8718599999997
0.01,350.0,10.0,1.0,30.0,1081.5853599999998
0.01,350.0,10.0,1.0,100.0,1077.8418
0.01,350.0,10.0,5.0,5.0,915.1450200000002
0.01,350.0,10.0,5.0,10.0,683.01724
0.01,350.0,10.0,5.0,20.0,643.1344799999999
0.01,350.0,10.0,5.0,30.0,643.0471
0.01,350.0,10.0,5.0,100.0,643.0923599999999
0.01,350.0,10.0,10.0,5.0,648.47864
0.01,350.0,10.0,10.0,10.0,560.11846
0.01,350.0,10.0,10.0,20.0,512.39346
0.01,350.0,10.0,10.0,30.0,512.39346
0.01,350.0,10.0,10.0,100.0,512.39346
0.01,350.0,10.0,20.0,5.0,487.56194000000005
0.01,350.0,10.0,20.0,10.0,542.73662
0.01,350.0,10.0,20.0,20.0,518.7535
0.01,350.0,10.0,20.0,30.0,518.7535
0.01,350.0,10.0,20.0,100.0,518.7535
0.01,350.0,20.0,1.0,5.0,697.54418
0.01,350.0,20.0,1.0,10.0,956.9849199999999
0.01,350.0,20.0,1.0,20.0,1003.51126
0.01,350.0,20.0,1.0,30.0,1002.4483
0.01,350.0,20.0,1.0,100.0,1002.4487999999999
0.01,350.0,20.0,5.0,5.0,832.22888
0.01,350.0,20.0,5.0,10.0,859.39342
0.01,350.0,20.0,5.0,20.0,832.7675800000001
0.01,350.0,20.0,5.0,30.0,832.7675800000001
0.01,350.0,20.0,5.0,100.0,832.7675800000001
0.01,350.0,20.0,10.0,5.0,648.47864
0.01,350.0,20.0,10.0,10.0,560.11846
0.01,350.0,20.0,10.0,20.0,512.39346
0.01,350.0,20.0,10.0,30.0,512.39346
0.01,350.0,20.0,10.0,100.0,512.39346
0.01,350.0,20.0,20.0,5.0,487.56194000000005
0.01,350.0,20.0,20.0,10.0,542.73662
0.01,350.0,20.0,20.0,20.0,518.7535
0.01,350.0,20.0,20.0,30.0,518.7535
0.01,350.0,20.0,20.0,100.0,518.7535
0.01,350.0,40.0,1.0,5.0,445.43811999999997
0.01,350.0,40.0,1.0,10.0,284.17772
0.01,350.0,40.0,1.0,20.0,288.43791999999996
0.01,350.0,40.0,1.0,30.0,288.44186
0.01,350.0,40.0,1.0,100.0,288.45084
0.01,350.0,40.0,5.0,5.0,389.3701
0.01,350.0,40.0,5.0,10.0,105.44922
0.01,350.0,40.0,5.0,20.0,100.20924
0.01,350.0,40.0,5.0,30.0,100.20924
0.01,350.0,40.0,5.0,100.0,100.20924
0.01,350.0,40.0,10.0,5.0,297.04698
0.01,350.0,40.0,10.0,10.0,170.34132
0.01,350.0,40.0,10.0,20.0,153.83676
0.01,350.0,40.0,10.0,30.0,153.83676
0.01,350.0,40.0,10.0,100.0,153.83676
0.01,350.0,40.0,20.0,5.0,487.56194000000005
0.01,350.0,40.0,20.0,10.0,542.73662
0.01,350.0,40.0,20.0,20.0,518.7535
0.01,350.0,40.0,20.0,30.0,518.7535
0.01,350.0,40.0,20.0,100.0,518.7535
0.01,500.0,2.0,1.0,5.0,323.2929
0.01,500.0,2.0,1.0,10.0,710.5917000000001
0.01,500.0,2.0,1.0,20.0,737.97342
0.01,500.0,2.0,1.0,30.0,732.67508
0.01,500.0,2.0,1.0,100.0,730.46796
0.01,500.0,2.0,5.0,5.0,438.11098000000004
0.01,500.0,2.0,5.0,10.0,163.714
0.01,500.0,2.0,5.0,20.0,114.6895
0.01,500.0,2.0,5.0,30.0,114.67688000000001
0.01,500.0,2.0,5.0,100.0,114.66906000000002
0.01,500.0,2.0,10.0,5.0,173.97634
0.01,500.0,2.0,10.0,10.0,62.3374
0.01,500.0,2.0,10.0,20.0,131.61336
0.01,500.0,2.0,10.0,30.0,132.38598
0.01,500.0,2.0,10.0,100.0,132.38598
0.01,500.0,2.0,20.0,5.0,202.32049999999998
0.01,500.0,2.0,20.0,10.0,101.47927999999999
0.01,500.0,2.0,20.0,20.0,227.16907999999998
0.01,500.0,2.0,20.0,30.0,227.16907999999998
0.01,500.0,2.0,20.0,100.0,227.16907999999998
0.01,500.0,6.0,1.0,5.0,283.60868
0.01,500.0,6.0,1.0,10.0,650.51394
0.01,500.0,6.0,1.0,20.0,600.2112
0.01,500.0,6.0,1.0,30.0,600.41288
0.01,500.0,6.0,1.0,100.0,600.6254
0.01,500.0,6.0,5.0,5.0,438.11823999999996
0.01,500.0,6.0,5.0,10.0,163.7419
0.01,500.0,6.0,5.0,20.0,114.61735999999999
0.01,500.0,6.0,5.0,30.0,114.66314
0.01,500.0,6.0,5.0,100.0,114.66856
0.01,500.0,6.0,10.0,5.0,173.97634
0.01,500.0,6.0,10.0,10.0,62.3374
0.01,500.0,6.0,10.0,20.0,131.61336
0.01,500.0,6.0,10.0,30.0,132.38598
0.01,500.0,6.0,10.0,100.0,132.38598
0.01,500.0,6.0,20.0,5.0,202.32049999999998
0.01,500.0,6.0,20.0,10.0,101.47927999999999
0.01,500.0,6.0,20.0,20.0,227.16907999999998
0.01,500.0,6.0,20.0,30.0,227.16907999999998
0.01,500.0,6.0,20.0,100.0,227.16907999999998
0.01,500.0,10.0,1.0,5.0,278.22942
0.01,500.0,10.0,1.0,10.0,515.40406
0.01,500.0,10.0,1.0,20.0,604.98298
0.01,500.0,10.0,1.0,30.0,591.41628
0.01,500.0,10.0,1.0,100.0,620.90196
0.01,500.0,10.0,5.0,5.0,438.11580000000004
0.01,500.0,10.0,5.0,10.0,163.71146000000002
0.01,500.0,10.0,5.0,20.0,114.63824
0.01,500.0,10.0,5.0,30.0,114.63072
0.01,500.0,10.0,5.0,100.0,114.61702
0.01,500.0,10.0,10.0,5.0,173.97634
0.01,500.0,10.0,10.0,10.0,62.3374
0.01,500.0,10.0,10.0,20.0,131.61336
0.01,500.0,10.0,10.0,30.0,132.38598
0.01,500.0,10.0,10.0,100.0,132.38598
0.01,500.0,10.0,20.0,5.0,202.32049999999998
0.01,500.0,10.0,20.0,10.0,101.47927999999999
0.01,500.0,10.0,20.0,20.0,227.16907999999998
0.01,500.0,10.0,20.0,30.0,227.16907999999998
0.01,500.0,10.0,20.0,100.0,227.16907999999998
0.01,500.0,20.0,1.0,5.0,197.51728
0.01,500.0,20.0,1.0,10.0,479.81239999999997
0.01,500.0,20.0,1.0,20.0,557.2408800000001
0.01,500.0,20.0,1.0,30.0,530.15946
0.01,500.0,20.0,1.0,100.0,530.05974
0.01,500.0,20.0,5.0,5.0,377.83216
0.01,500.0,20.0,5.0,10.0,386.38972
0.01,500.0,20.0,5.0,20.0,262.63888000000003
0.01,500.0,20.0,5.0,30.0,265.13093999999995
0.01,500.0,20.0,5.0,100.0,265.13092
0.01,500.0,20.0,10.0,5.0,173.97634
0.01,500.0,20.0,10.0,10.0,62.3374
0.01,500.0,20.0,10.0,20.0,131.61336
0.01,500.0,20.0,10.0,30.0,132.38598
0.01,500.0,20.0,10.0,100.0,132.38598
0.01,500.0,20.0,20.0,5.0,202.32049999999998
0.01,500.0,20.0,20.0,10.0,101.47927999999999
0.01,500.0,20.0,20.0,20.0,227.16907999999998
0.01,500.0,20.0,20.0,30.0,227.16907999999998
0.01,500.0,20.0,20.0,100.0,227.16907999999998
0.01,500.0,40.0,1.0,5.0,337.78968
0.01,500.0,40.0,1.0,10.0,325.98066
0.01,500.0,40.0,1.0,20.0,315.7038
0.01,500.0,40.0,1.0,30.0,307.0643
0.01,500.0,40.0,1.0,100.0,307.06236
0.01,500.0,40.0,5.0,5.0,408.77836
0.01,500.0,40.0,5.0,10.0,524.59158
0.01,500.0,40.0,5.0,20.0,555.5853000000001
0.01,500.0,40.0,5.0,30.0,555.5853000000001
0.01,500.0,40.0,5.0,100.0,555.5853000000001
0.01,500.0,40.0,10.0,5.0,391.81884
0.01,500.0,40.0,10.0,10.0,693.2386600000001
0.01,500.0,40.0,10.0,20.0,678.16562
0.01,500.0,40.0,10.0,30.0,678.16562
0.01,500.0,40.0,10.0,100.0,678.16562
0.01,500.0,40.0,20.0,5.0,202.32049999999998
0.01,500.0,40.0,20.0,10.0,101.47927999999999
0.01,500.0,40.0,20.0,20.0,227.16907999999998
0.01,500.0,40.0,20.0,30.0,227.16907999999998
0.01,500.0,40.0,20.0,100.0,227.16907999999998
0.05,10.0,2.0,1.0,5.0,12812.99634
0.05,10.0,2.0,1.0,10.0,12838.5609
0.05,10.0,2.0,1.0,20.0,12831.900160000001
0.05,10.0,2.0,1.0,30.0,12838.529120000003
0.05,10.0,2.0,1.0,100.0,12837.91306
0.05,10.0,2.0,5.0,5.0,12783.74022
0.05,10.0,2.0,5.0,10.0,12669.95858
0.05,10.0,2.0,5.0,20.0,12669.975079999998
0.05,10.0,2.0,5.0,30.0,12669.78138
0.05,10.0,2.0,5.0,100.0,12670.047419999999
0.05,10.0,2.0,10.0,5.0,12768.66314
0.05,10.0,2.0,10.0,10.0,12714.919899999999
0.05,10.0,2.0,10.0,20.0,12714.923120000001
0.05,10.0,2.0,10.0,30.0,12714.923120000001
0.05,10.0,2.0,10.0,100.0,12714.923120000001
0.05,10.0,2.0,20.0,5.0,12870.97522
0.05,10.0,2.0,20.0,10.0,12856.063760000001
0.05,10.0,2.0,20.0,20.0,12856.06364
0.05,10.0,2.0,20.0,30.0,12856.06364
0.05,10.0,2.0,20.0,100.0,12856.06364
0.05,10.0,6.0,1.0,5.0,12813.0015
0.05,10.0,6.0,1.0,10.0,12835.04082
0.05,10.0,6.0,1.0,20.0,12834.88686
0.05,10.0,6.0,1.0,30.0,12834.94574
0.05,10.0,6.0,1.0,100.0,12834.97204
0.05,10.0,6.0,5.0,5.0,12783.74022
0.05,10.0,6.0,5.0,10.0,12670.047600000002
0.05,10.0,6.0,5.0,20.0,12669.970159999999
0.05,10.0,6.0,5.0,30.0,12670.05034
0.05,10.0,6.0,5.0,100.0,12670.143600000001
0.05,10.0,6.0,10.0,5.0,12768.66314
0.05,10.0,6.0,10.0,10.0,12714.919899999999
0.05,10.0,6.0,10.0,20.0,12714.923120000001
0.05,10.0,6.0,10.0,30.0,12714.923120000001
0.05,10.0,6.0,10.0,100.0,12714.923120000001
0.05,10.0,6.0,20.0,5.0,12870.97522
0.05,10.0,6.0,20.0,10.0,12856.063760000001
0.05,10.0,6.0,20.0,20.0,12856.06364
0.05,10.0,6.0,20.0,30.0,12856.06364
0.05,10.0,6.0,20.0,100.0,12856.06364
0.05,10.0,10.0,1.0,5.0,12813.002120000001
0.05,10.0,10.0,1.0,10.0,12834.38298
0.05,10.0,10.0,1.0,20.0,12834.12844
0.05,10.0,10.0,1.0,30.0,12834.38644
0.05,10.0,10.0,1.0,100.0,12834.488959999999
0.05,10.0,10.0,5.0,5.0,12783.74022
0.05,10.0,10.0,5.0,10.0,12669.957279999999
0.05,10.0,10.0,5.0,20.0,12669.97422
0.05,10.0,10.0,5.0,30.0,12669.971920000002
0.05,10.0,10.0,5.0,100.0,12669.974700000002
0.05,10.0,10.0,10.0,5.0,12768.66314
0.05,10.0,10.0,10.0,10.0,12714.919899999999
0.05,10.0,10.0,10.0,20.0,12714.923120000001
0.05,10.0,10.0,10.0,30.0,12714.923120000001
0.05,10.0,10.0,10.0,100.0,12714.923120000001
0.05,10.0,10.0,20.0,5.0,12870.97522
0.05,10.0,10.0,20.0,10.0,12856.063760000001
0.05,10.0,10.0,20.0,20.0,12856.06364
0.05,10.0,10.0,20.0,30.0,12856.06364
0.05,10.0,10.0,20.0,100.0,12856.06364
0.05,10.0,20.0,1.0,5.0,12921.20992
0.05,10.0,20.0,1.0,10.0,12720.633679999999
0.05,10.0,20.0,1.0,20.0,12720.61148
0.05,10.0,20.0,1.0,30.0,12720.612059999998
0.05,10.0,20.0,1.0,100.0,12720.607899999999
0.05,10.0,20.0,5.0,5.0,12900.331760000001
0.05,10.0,20.0,5.0,10.0,12726.734600000002
0.05,10.0,20.0,5.0,20.0,12726.73376
0.05,10.0,20.0,5.0,30.0,12726.73376
0.05,10.0,20.0,5.0,100.0,12726.73376
0.05,10.0,20.0,10.0,5.0,12768.66314
0.05,10.0,20.0,10.0,10.0,12714.919899999999
0.05,10.0,20.0,10.0,20.0,12714.923120000001
0.05,10.0,20.0,10.0,30.0,12714.923120000001
0.05,10.0,20.0,10.0,100.0,12714.923120000001
0.05,10.0,20.0,20.0,5.0,12870.97522
0.05,10.0,20.0,20.0,10.0,12856.063760000001
0.05,10.0,20.0,20.0,20.0,12856.06364
0.05,10.0,20.0,20.0,30.0,12856.06364
0.05,10.0,20.0,20.0,100.0,12856.06364
0.05,10.0,40.0,1.0,5.0,12863.38944
0.05,10.0,40.0,1.0,10.0,12832.98438
0.05,10.0,40.0,1.0,20.0,12832.9828
0.05,10.0,40.0,1.0,30.0,12832.981599999997
0.05,10.0,40.0,1.0,100.0,12832.98368
0.05,10.0,40.0,5.0,5.0,12840.79668
0.05,10.0,40.0,5.0,10.0,12833.841579999998
0.05,10.0,40.0,5.0,20.0,12833.83398
0.05,10.0,40.0,5.0,30.0,12833.83398
0.05,10.0,40.0,5.0,100.0,12833.83398
0.05,10.0,40.0,10.0,5.0,12842.134900000001
0.05,10.0,40.0,10.0,10.0,12833.75032
0.05,10.0,40.0,10.0,20.0,12833.747959999999
0.05,10.0,40.0,10.0,30.0,12833.747959999999
0.05,10.0,40.0,10.0,100.0,12833.747959999999
0.05,10.0,40.0,20.0,5.0,12870.97522
0.05,10.0,40.0,20.0,10.0,12856.063760000001
0.05,10.0,40.0,20.0,20.0,12856.06364
0.05,10.0,40.0,20.0,30.0,12856.06364
0.05,10.0,40.0,20.0,100.0,12856.06364
0.05,30.0,2.0,1.0,5.0,4865.7566400000005
0.05,30.0,2.0,1.0,10.0,4982.3946
0.05,30.0,2.0,1.0,20.0,4980.91034
0.05,30.0,2.0,1.0,30.0,4980.09296
0.05,30.0,2.0,1.0,100.0,4988.34908
0.05,30.0,2.0,5.0,5.0,4825.01346
0.05,30.0,2.0,5.0,10.0,4584.718559999999
0.05,30.0,2.0,5.0,20.0,4590.00204
0.05,30.0,2.0,5.0,30.0,4589.83072
0.05,30.0,2.0,5.0,100.0,4589.9232600000005
0.05,30.0,2.0,10.0,5.0,4736.923280000001
0.05,30.0,2.0,10.0,10.0,4643.230240000001
0.05,30.0,2.0,10.0,20.0,4641.511219999999
0.05,30.0,2.0,10.0,30.0,4641.511219999999
0.05,30.0,2.0,10.0,100.0,4641.511219999999
0.05,30.0,2.0,20.0,5.0,4826.014660000001
0.05,30.0,2.0,20.0,10.0,4811.46748
0.05,30.0,2.0,20.0,20.0,4811.46844
0.05,30.0,2.0,20.0,30.0,4811.46844
0.05,30.0,2.0,20.0,100.0,4811.46844
0.05,30.0,6.0,1.0,5.0,4866.0109600000005
0.05,30.0,6.0,1.0,10.0,4983.2844000000005
0.05,30.0,6.0,1.0,20.0,4938.0136
0.05,30.0,6.0,1.0,30.0,4938.15196
0.05,30.0,6.0,1.0,100.0,4938.00718
0.05,30.0,6.0,5.0,5.0,4825.00878
0.05,30.0,6.0,5.0,10.0,4584.80504
0.05,30.0,6.0,5.0,20.0,4590.008339999999
0.05,30.0,6.0,5.0,30.0,4590.01278
0.05,30.0,6.0,5.0,100.0,4589.80508
0.05,30.0,6.0,10.0,5.0,4736.923280000001
0.05,30.0,6.0,10.0,10.0,4643.230240000001
0.05,30.0,6.0,10.0,20.0,4641.511219999999
0.05,30.0,6.0,10.0,30.0,4641.511219999999
0.05,30.0,6.0,10.0,100.0,4641.511219999999
0.05,30.0,6.0,20.0,5.0,4826.014660000001
0.05,30.0,6.0,20.0,10.0,4811.46748
0.05,30.0,6.0,20.0,20.0,4811.46844
0.05,30.0,6.0,20.0,30.0,4811.46844
0.05,30.0,6.0,20.0,100.0,4811.46844
0.05,30.0,10.0,1.0,5.0,4865.845940000001
0.05,30.0,10.0,1.0,10.0,4945.40612
0.05,30.0,10.0,1.0,20.0,4881.19046
0.05,30.0,10.0,1.0,30.0,4863.7905200000005
0.05,30.0,10.0,1.0,100.0,4881.41942
0.05,30.0,10.0,5.0,5.0,4825.016079999999
0.05,30.0,10.0,5.0,10.0,4584.619519999999
0.05,30.0,10.0,5.0,20.0,4589.9246
0.05,30.0,10.0,5.0,30.0,4589.84396
0.05,30.0,10.0,5.0,100.0,4590.01362
0.05,30.0,10.0,10.0,5.0,4736.923280000001
0.05,30.0,10.0,10.0,10.0,4643.230240000001
0.05,30.0,10.0,10.0,20.0,4641.511219999999
0.05,30.0,10.0,10.0,30.0,4641.511219999999
0.05,30.0,10.0,10.0,100.0,4641.511219999999
0.05,30.0,10.0,20.0,5.0,4826.014660000001
0.05,30.0,10.0,20.0,10.0,4811.46748
0.05,30.0,10.0,20.0,20.0,4811.46844
0.05,30.0,10.0,20.0,30.0,4811.46844
0.05,30.0,10.0,20.0,100.0,4811.46844
0.05,30.0,20.0,1.0,5.0,4825.51812
0.05,30.0,20.0,1.0,10.0,5025.08802
0.05,30.0,20.0,1.0,20.0,5000.41438
0.05,30.0,20.0,1.0,30.0,5000.4305
