Learning_rate,N_estimators,Min_samples_split,Min_samples_leaf,Max_depth,MMRE-
0.01,500,40,5,20,40.6551
0.01,500,40,5,30,40.87222
0.01,500,40,5,100,40.93626
0.01,500,40,10,5,47.40756
0.01,500,40,10,10,43.8866
0.01,500,40,10,20,42.53726
0.01,500,40,10,30,43.59238
0.01,500,40,10,100,43.59238
0.01,500,40,20,5,49.3353
0.01,500,40,20,10,48.1179
0.01,500,40,20,20,46.58608
0.01,500,40,20,30,46.81148
0.01,500,40,20,100,46.81148
0.05,10,2,1,5,313.22326
0.05,10,2,1,10,308.38694
0.05,10,2,1,20,308.84644
0.05,10,2,1,30,308.84538
0.05,10,2,1,100,308.95428
0.05,10,2,5,5,313.1074
0.05,10,2,5,10,309.1539
0.05,10,2,5,20,309.19648
0.05,10,2,5,30,309.19582
0.05,10,2,5,100,309.19698
0.05,10,2,10,5,313.3083
0.05,10,2,10,10,311.44468
0.05,10,2,10,20,311.442
0.05,10,2,10,30,311.442
0.05,10,2,10,100,311.442
0.05,10,2,20,5,317.2367
0.05,10,2,20,10,316.98792
0.05,10,2,20,20,316.98792
0.05,10,2,20,30,316.98792
0.05,10,2,20,100,316.98792
0.05,10,6,1,5,313.2304
0.05,10,6,1,10,308.78762
0.05,10,6,1,20,308.75134
0.05,10,6,1,30,308.76592
0.05,10,6,1,100,308.8971
0.05,10,6,5,5,313.1074
0.05,10,6,5,10,309.15498
0.05,10,6,5,20,309.19416
0.05,10,6,5,30,309.19506
0.05,10,6,5,100,309.19726
0.05,10,6,10,5,313.3083
0.05,10,6,10,10,311.44468
0.05,10,6,10,20,311.442
0.05,10,6,10,30,311.442
0.05,10,6,10,100,311.442
0.05,10,6,20,5,317.2367
0.05,10,6,20,10,316.98792
0.05,10,6,20,20,316.98792
0.05,10,6,20,30,316.98792
0.05,10,6,20,100,316.98792
0.05,10,10,1,5,313.26906
0.05,10,10,1,10,308.73712
0.05,10,10,1,20,308.7407
0.05,10,10,1,30,308.75868
0.05,10,10,1,100,308.75778
0.05,10,10,5,5,313.1074
0.05,10,10,5,10,309.15266
0.05,10,10,5,20,309.1983
0.05,10,10,5,30,309.19914
0.05,10,10,5,100,309.1927
0.05,10,10,10,5,313.3083
0.05,10,10,10,10,311.44468
0.05,10,10,10,20,311.442
0.05,10,10,10,30,311.442
0.05,10,10,10,100,311.442
0.05,10,10,20,5,317.2367
0.05,10,10,20,10,316.98792
0.05,10,10,20,20,316.98792
0.05,10,10,20,30,316.98792
0.05,10,10,20,100,316.98792
0.05,10,20,1,5,313.3683
0.05,10,20,1,10,310.76834
0.05,10,20,1,20,310.78984
0.05,10,20,1,30,310.78904
0.05,10,20,1,100,310.78722
0.05,10,20,5,5,313.20374
0.05,10,20,5,10,310.87944
0.05,10,20,5,20,310.87822
0.05,10,20,5,30,310.87822
0.05,10,20,5,100,310.87822
0.05,10,20,10,5,313.3083
0.05,10,20,10,10,311.44468
0.05,10,20,10,20,311.442
0.05,10,20,10,30,311.442
0.05,10,20,10,100,311.442
0.05,10,20,20,5,317.2367
0.05,10,20,20,10,316.98792
0.05,10,20,20,20,316.98792
0.05,10,20,20,30,316.98792
0.05,10,20,20,100,316.98792
0.05,10,40,1,5,316.30354
0.05,10,40,1,10,315.86728
0.05,10,40,1,20,315.8706
0.05,10,40,1,30,315.8672
0.05,10,40,1,100,315.86724
0.05,10,40,5,5,316.2418
0.05,10,40,5,10,316.08794
0.05,10,40,5,20,316.09304
0.05,10,40,5,30,316.09304
0.05,10,40,5,100,316.09304
0.05,10,40,10,5,316.12204
0.05,10,40,10,10,315.95038
0.05,10,40,10,20,315.95038
0.05,10,40,10,30,315.95038
0.05,10,40,10,100,315.95038
0.05,10,40,20,5,317.2367
0.05,10,40,20,10,316.98792
0.05,10,40,20,20,316.98792
0.05,10,40,20,30,316.98792
0.05,10,40,20,100,316.98792
0.05,30,2,1,5,131.9646
0.05,30,2,1,10,126.57922
0.05,30,2,1,20,128.70312
0.05,30,2,1,30,128.82652
0.05,30,2,1,100,129.04516
0.05,30,2,5,5,131.8065
0.05,30,2,5,10,127.28142
0.05,30,2,5,20,127.19464
0.05,30,2,5,30,127.18356
0.05,30,2,5,100,127.19278
0.05,30,2,10,5,132.362
0.05,30,2,10,10,130.1266
0.05,30,2,10,20,130.11684
0.05,30,2,10,30,130.11684
0.05,30,2,10,100,130.11684
0.05,30,2,20,5,138.93954
0.05,30,2,20,10,138.45622
0.05,30,2,20,20,138.45358
0.05,30,2,20,30,138.45358
0.05,30,2,20,100,138.45358
0.05,30,6,1,5,132.00296
0.05,30,6,1,10,126.14142
0.05,30,6,1,20,126.99622
0.05,30,6,1,30,126.86626
0.05,30,6,1,100,126.97158
0.05,30,6,5,5,131.8065
0.05,30,6,5,10,127.27396
0.05,30,6,5,20,127.19358
0.05,30,6,5,30,127.19424
0.05,30,6,5,100,127.19308
0.05,30,6,10,5,132.362
0.05,30,6,10,10,130.1266
0.05,30,6,10,20,130.11684
0.05,30,6,10,30,130.11684
0.05,30,6,10,100,130.11684
0.05,30,6,20,5,138.93954
0.05,30,6,20,10,138.45622
0.05,30,6,20,20,138.45358
0.05,30,6,20,30,138.45358
0.05,30,6,20,100,138.45358
0.05,30,10,1,5,132.24826
0.05,30,10,1,10,126.02774
0.05,30,10,1,20,126.34126
0.05,30,10,1,30,126.3828
0.05,30,10,1,100,126.35852
0.05,30,10,5,5,131.80618
0.05,30,10,5,10,127.27314
0.05,30,10,5,20,127.19554
0.05,30,10,5,30,127.19424
0.05,30,10,5,100,127.19248
0.05,30,10,10,5,132.362
0.05,30,10,10,10,130.1266
0.05,30,10,10,20,130.11684
0.05,30,10,10,30,130.11684
0.05,30,10,10,100,130.11684
0.05,30,10,20,5,138.93954
0.05,30,10,20,10,138.45622
0.05,30,10,20,20,138.45358
0.05,30,10,20,30,138.45358
0.05,30,10,20,100,138.45358
0.05,30,20,1,5,131.98038
0.05,30,20,1,10,128.99228
0.05,30,20,1,20,128.84164
0.05,30,20,1,30,128.83576
0.05,30,20,1,100,128.80506
0.05,30,20,5,5,132.06816
0.05,30,20,5,10,128.89524
0.05,30,20,5,20,128.63282
0.05,30,20,5,30,128.63282
0.05,30,20,5,100,128.63282
0.05,30,20,10,5,132.362
0.05,30,20,10,10,130.1266
0.05,30,20,10,20,130.11684
0.05,30,20,10,30,130.11684
0.05,30,20,10,100,130.11684
0.05,30,20,20,5,138.93954
0.05,30,20,20,10,138.45622
0.05,30,20,20,20,138.45358
0.05,30,20,20,30,138.45358
0.05,30,20,20,100,138.45358
0.05,30,40,1,5,135.45932
0.05,30,40,1,10,134.69564
0.05,30,40,1,20,134.65198
0.05,30,40,1,30,134.6507
0.05,30,40,1,100,134.6528
0.05,30,40,5,5,135.43712
0.05,30,40,5,10,134.7713
0.05,30,40,5,20,134.76
0.05,30,40,5,30,134.76
0.05,30,40,5,100,134.76
0.05,30,40,10,5,135.54008
0.05,30,40,10,10,134.97384
0.05,30,40,10,20,134.998
0.05,30,40,10,30,134.998
0.05,30,40,10,100,134.998
0.05,30,40,20,5,138.93954
0.05,30,40,20,10,138.45622
0.05,30,40,20,20,138.45358
0.05,30,40,20,30,138.45358
0.05,30,40,20,100,138.45358
0.05,50,2,1,5,70.1556
0.05,50,2,1,10,63.95446
0.05,50,2,1,20,67.49282
0.05,50,2,1,30,67.48784
0.05,50,2,1,100,67.39948
0.05,50,2,5,5,69.66914
0.05,50,2,5,10,64.44484
0.05,50,2,5,20,64.24312
0.05,50,2,5,30,64.23786
0.05,50,2,5,100,64.2347
0.05,50,2,10,5,70.95068
0.05,50,2,10,10,67.39888
0.05,50,2,10,20,67.61348
0.05,50,2,10,30,67.61348
0.05,50,2,10,100,67.61348
0.05,50,2,20,5,75.19138
0.05,50,2,20,10,74.21574
0.05,50,2,20,20,74.14368
0.05,50,2,20,30,74.14368
0.05,50,2,20,100,74.14368
0.05,50,6,1,5,70.44412
0.05,50,6,1,10,62.81074
0.05,50,6,1,20,64.22386
0.05,50,6,1,30,64.25138
0.05,50,6,1,100,64.30206
0.05,50,6,5,5,69.66968
0.05,50,6,5,10,64.4495
0.05,50,6,5,20,64.23652
0.05,50,6,5,30,64.24494
0.05,50,6,5,100,64.23616
0.05,50,6,10,5,70.95068
0.05,50,6,10,10,67.39888
0.05,50,6,10,20,67.61348
0.05,50,6,10,30,67.61348
0.05,50,6,10,100,67.61348
0.05,50,6,20,5,75.19138
0.05,50,6,20,10,74.21574
0.05,50,6,20,20,74.14368
0.05,50,6,20,30,74.14368
0.05,50,6,20,100,74.14368
0.05,50,10,1,5,70.92424
0.05,50,10,1,10,62.70092
0.05,50,10,1,20,63.27686
0.05,50,10,1,30,63.26832
0.05,50,10,1,100,63.24866
0.05,50,10,5,5,69.66968
0.05,50,10,5,10,64.45236
0.05,50,10,5,20,64.23562
0.05,50,10,5,30,64.22454
0.05,50,10,5,100,64.23534
0.05,50,10,10,5,70.95068
0.05,50,10,10,10,67.39888
0.05,50,10,10,20,67.61348
0.05,50,10,10,30,67.61348
0.05,50,10,10,100,67.61348
0.05,50,10,20,5,75.19138
0.05,50,10,20,10,74.21574
0.05,50,10,20,20,74.14368
0.05,50,10,20,30,74.14368
0.05,50,10,20,100,74.14368
0.05,50,20,1,5,70.64836
0.05,50,20,1,10,65.32824
0.05,50,20,1,20,64.84806
0.05,50,20,1,30,64.8087
0.05,50,20,1,100,64.83484
0.05,50,20,5,5,70.3023
0.05,50,20,5,10,65.29426
0.05,50,20,5,20,65.29706
0.05,50,20,5,30,65.29852
0.05,50,20,5,100,65.29852
0.05,50,20,10,5,70.95068
0.05,50,20,10,10,67.39888
0.05,50,20,10,20,67.61348
0.05,50,20,10,30,67.61348
0.05,50,20,10,100,67.61348
0.05,50,20,20,5,75.19138
0.05,50,20,20,10,74.21574
0.05,50,20,20,20,74.14368
0.05,50,20,20,30,74.14368
0.05,50,20,20,100,74.14368
0.05,50,40,1,5,72.21592
0.05,50,40,1,10,68.78386
0.05,50,40,1,20,68.95028
0.05,50,40,1,30,68.95062
0.05,50,40,1,100,68.9556
0.05,50,40,5,5,72.268
0.05,50,40,5,10,69.32022
0.05,50,40,5,20,69.31806
0.05,50,40,5,30,69.31868
0.05,50,40,5,100,69.31868
0.05,50,40,10,5,72.83848
0.05,50,40,10,10,70.31334
0.05,50,40,10,20,70.48018
0.05,50,40,10,30,70.48018
0.05,50,40,10,100,70.48018
0.05,50,40,20,5,75.19138
0.05,50,40,20,10,74.21574
0.05,50,40,20,20,74.14368
0.05,50,40,20,30,74.14368
0.05,50,40,20,100,74.14368
0.05,100,2,1,5,44.79948
0.05,100,2,1,10,35.13796
0.05,100,2,1,20,39.109
0.05,100,2,1,30,39.30718
0.05,100,2,1,100,39.23062
0.05,100,2,5,5,44.4118
0.05,100,2,5,10,35.2807
0.05,100,2,5,20,34.71806
0.05,100,2,5,30,34.61526
0.05,100,2,5,100,34.63044
0.05,100,2,10,5,47.37348
0.05,100,2,10,10,40.77862
0.05,100,2,10,20,40.76056
0.05,100,2,10,30,40.82666
0.05,100,2,10,100,40.82666
0.05,100,2,20,5,47.77132
0.05,100,2,20,10,45.74198
0.05,100,2,20,20,48.17592
0.05,100,2,20,30,48.70854
0.05,100,2,20,100,48.70854
0.05,100,6,1,5,45.2619
0.05,100,6,1,10,32.84344
0.05,100,6,1,20,34.33028
0.05,100,6,1,30,34.24256
0.05,100,6,1,100,34.42562
0.05,100,6,5,5,44.41468
0.05,100,6,5,10,35.29562
0.05,100,6,5,20,34.73806
0.05,100,6,5,30,34.63656
0.05,100,6,5,100,34.61848
0.05,100,6,10,5,47.37348
0.05,100,6,10,10,40.77862
0.05,100,6,10,20,40.76056
0.05,100,6,10,30,40.82666
0.05,100,6,10,100,40.82666
0.05,100,6,20,5,47.77132
0.05,100,6,20,10,45.74198
0.05,100,6,20,20,48.17592
0.05,100,6,20,30,48.70854
0.05,100,6,20,100,48.70854
0.05,100,10,1,5,45.55578
0.05,100,10,1,10,32.58132
0.05,100,10,1,20,32.94488
0.05,100,10,1,30,32.76378
0.05,100,10,1,100,32.69336
0.05,100,10,5,5,44.41438
0.05,100,10,5,10,35.29298
0.05,100,10,5,20,34.70874
0.05,100,10,5,30,34.62546
0.05,100,10,5,100,34.62406
0.05,100,10,10,5,47.37348
0.05,100,10,10,10,40.77862
0.05,100,10,10,20,40.76056
0.05,100,10,10,30,40.82666
0.05,100,10,10,100,40.82666
0.05,100,10,20,5,47.77132
0.05,100,10,20,10,45.74198
0.05,100,10,20,20,48.17592
0.05,100,10,20,30,48.70854
0.05,100,10,20,100,48.70854
0.05,100,20,1,5,44.67954
0.05,100,20,1,10,35.80742
0.05,100,20,1,20,34.8539
0.05,100,20,1,30,34.66166
0.05,100,20,1,100,34.64728
0.05,100,20,5,5,45.4993
0.05,100,20,5,10,36.35064
0.05,100,20,5,20,36.62458
0.05,100,20,5,30,36.4121
0.05,100,20,5,100,36.41084
0.05,100,20,10,5,47.37348
0.05,100,20,10,10,40.77862
0.05,100,20,10,20,40.76056
0.05,100,20,10,30,40.82666
0.05,100,20,10,100,40.82666
0.05,100,20,20,5,47.77132
0.05,100,20,20,10,45.74198
0.05,100,20,20,20,48.17592
0.05,100,20,20,30,48.70854
0.05,100,20,20,100,48.70854
0.05,100,40,1,5,45.60398
0.05,100,40,1,10,40.1973
0.05,100,40,1,20,38.61092
0.05,100,40,1,30,39.30024
0.05,100,40,1,100,39.15566
0.05,100,40,5,5,46.25786
0.05,100,40,5,10,41.6773
0.05,100,40,5,20,39.77828
0.05,100,40,5,30,39.76746
0.05,100,40,5,100,39.76928
0.05,100,40,10,5,46.79994
0.05,100,40,10,10,42.97418
0.05,100,40,10,20,44.45652
0.05,100,40,10,30,43.17206
0.05,100,40,10,100,43.17206
0.05,100,40,20,5,47.77132
0.05,100,40,20,10,45.74198
0.05,100,40,20,20,48.17592
0.05,100,40,20,30,48.70854
0.05,100,40,20,100,48.70854
0.05,200,2,1,5,43.03708
0.05,200,2,1,10,33.06946
0.05,200,2,1,20,37.4457
0.05,200,2,1,30,37.4969
0.05,200,2,1,100,37.3615
0.05,200,2,5,5,41.12058
0.05,200,2,5,10,33.40918
0.05,200,2,5,20,33.45186
0.05,200,2,5,30,33.54118
0.05,200,2,5,100,33.50608
0.05,200,2,10,5,46.1176
0.05,200,2,10,10,39.5542
0.05,200,2,10,20,40.28418
0.05,200,2,10,30,41.18168
0.05,200,2,10,100,41.08012
0.05,200,2,20,5,43.77008
0.05,200,2,20,10,45.08474
0.05,200,2,20,20,46.77404
0.05,200,2,20,30,49.334
0.05,200,2,20,100,49.334
0.05,200,6,1,5,45.29698
0.05,200,6,1,10,31.0643
0.05,200,6,1,20,32.56482
0.05,200,6,1,30,32.35742
0.05,200,6,1,100,32.39488
0.05,200,6,5,5,41.12302
0.05,200,6,5,10,33.40518
0.05,200,6,5,20,33.45508
0.05,200,6,5,30,33.54658
0.05,200,6,5,100,33.51124
0.05,200,6,10,5,46.1176
0.05,200,6,10,10,39.5542
0.05,200,6,10,20,40.28418
0.05,200,6,10,30,41.18168
0.05,200,6,10,100,41.08012
0.05,200,6,20,5,43.77008
0.05,200,6,20,10,45.08474
0.05,200,6,20,20,46.77404
0.05,200,6,20,30,49.334
0.05,200,6,20,100,49.334
0.05,200,10,1,5,43.7301
0.05,200,10,1,10,31.28114
0.05,200,10,1,20,30.86664
0.05,200,10,1,30,30.66102
0.05,200,10,1,100,30.65588
0.05,200,10,5,5,41.10986
0.05,200,10,5,10,33.43004
0.05,200,10,5,20,33.46084
0.05,200,10,5,30,33.54554
0.05,200,10,5,100,33.50068
0.05,200,10,10,5,46.1176
0.05,200,10,10,10,39.5542
0.05,200,10,10,20,40.28418
0.05,200,10,10,30,41.18168
0.05,200,10,10,100,41.08012
0.05,200,10,20,5,43.77008
0.05,200,10,20,10,45.08474
0.05,200,10,20,20,46.77404
0.05,200,10,20,30,49.334
0.05,200,10,20,100,49.334
0.05,200,20,1,5,42.92862
0.05,200,20,1,10,33.72648
0.05,200,20,1,20,33.58994
0.05,200,20,1,30,32.97624
0.05,200,20,1,100,33.23878
0.05,200,20,5,5,41.86728
0.05,200,20,5,10,33.86372
0.05,200,20,5,20,36.22328
0.05,200,20,5,30,35.72252
0.05,200,20,5,100,35.6927
0.05,200,20,10,5,46.1176
0.05,200,20,10,10,39.5542
0.05,200,20,10,20,40.28418
0.05,200,20,10,30,41.18168
0.05,200,20,10,100,41.08012
0.05,200,20,20,5,43.77008
0.05,200,20,20,10,45.08474
0.05,200,20,20,20,46.77404
0.05,200,20,20,30,49.334
0.05,200,20,20,100,49.334
0.05,200,40,1,5,43.25762
0.05,200,40,1,10,38.64524
0.05,200,40,1,20,36.77396
0.05,200,40,1,30,39.43664
0.05,200,40,1,100,37.62814
0.05,200,40,5,5,41.92232
0.05,200,40,5,10,39.59036
0.05,200,40,5,20,40.41192
0.05,200,40,5,30,40.52134
0.05,200,40,5,100,40.96204
0.05,200,40,10,5,43.23616
0.05,200,40,10,10,42.05
0.05,200,40,10,20,46.03004
0.05,200,40,10,30,42.9458
0.05,200,40,10,100,42.9756
0.05,200,40,20,5,43.77008
0.05,200,40,20,10,45.08474
0.05,200,40,20,20,46.77404
0.05,200,40,20,30,49.334
0.05,200,40,20,100,49.334
0.05,350,2,1,5,43.74126
0.05,350,2,1,10,33.26386
0.05,350,2,1,20,37.38872
0.05,350,2,1,30,37.30544
0.05,350,2,1,100,37.31698
0.05,350,2,5,5,39.59678
0.05,350,2,5,10,33.0021
0.05,350,2,5,20,33.42666
0.05,350,2,5,30,33.55534
0.05,350,2,5,100,33.49836
0.05,350,2,10,5,44.7612
0.05,350,2,10,10,39.53276
0.05,350,2,10,20,39.8437
0.05,350,2,10,30,40.99814
0.05,350,2,10,100,40.81046
0.05,350,2,20,5,43.41092
0.05,350,2,20,10,43.52334
0.05,350,2,20,20,46.30674
0.05,350,2,20,30,48.96674
0.05,350,2,20,100,48.96674
0.05,350,6,1,5,47.43548
0.05,350,6,1,10,31.14606
0.05,350,6,1,20,32.29904
0.05,350,6,1,30,32.41728
0.05,350,6,1,100,32.411
0.05,350,6,5,5,39.59824
0.05,350,6,5,10,33.00656
0.05,350,6,5,20,33.44362
0.05,350,6,5,30,33.54806
0.05,350,6,5,100,33.50632
0.05,350,6,10,5,44.7612
0.05,350,6,10,10,39.53276
0.05,350,6,10,20,39.8437
0.05,350,6,10,30,40.99814
0.05,350,6,10,100,40.81046
0.05,350,6,20,5,43.41092
0.05,350,6,20,10,43.52334
0.05,350,6,20,20,46.30674
0.05,350,6,20,30,48.96674
0.05,350,6,20,100,48.96674
0.05,350,10,1,5,44.65178
0.05,350,10,1,10,31.11386
0.05,350,10,1,20,30.7855
0.05,350,10,1,30,30.65202
0.05,350,10,1,100,30.6538
0.05,350,10,5,5,39.6088
0.05,350,10,5,10,32.998
0.05,350,10,5,20,33.42296
0.05,350,10,5,30,33.55356
0.05,350,10,5,100,33.52966
0.05,350,10,10,5,44.7612
0.05,350,10,10,10,39.53276
0.05,350,10,10,20,39.8437
0.05,350,10,10,30,40.99814
0.05,350,10,10,100,40.81046
0.05,350,10,20,5,43.41092
0.05,350,10,20,10,43.52334
0.05,350,10,20,20,46.30674
0.05,350,10,20,30,48.96674
0.05,350,10,20,100,48.96674
0.05,350,20,1,5,42.8001
0.05,350,20,1,10,33.73842
0.05,350,20,1,20,33.51512
0.05,350,20,1,30,32.91124
0.05,350,20,1,100,33.15366
0.05,350,20,5,5,41.20964
0.05,350,20,5,10,34.03066
0.05,350,20,5,20,35.94548
0.05,350,20,5,30,35.70402
0.05,350,20,5,100,35.6978
0.05,350,20,10,5,44.7612
0.05,350,20,10,10,39.53276
0.05,350,20,10,20,39.8437
0.05,350,20,10,30,40.99814
0.05,350,20,10,100,40.81046
0.05,350,20,20,5,43.41092
0.05,350,20,20,10,43.52334
0.05,350,20,20,20,46.30674
0.05,350,20,20,30,48.96674
0.05,350,20,20,100,48.96674
0.05,350,40,1,5,43.67458
0.05,350,40,1,10,37.33918
0.05,350,40,1,20,36.01152
0.05,350,40,1,30,38.86786
0.05,350,40,1,100,36.9786
0.05,350,40,5,5,44.35388
0.05,350,40,5,10,38.27446
0.05,350,40,5,20,40.64078
0.05,350,40,5,30,40.22436
0.05,350,40,5,100,41.1415
0.05,350,40,10,5,45.4716
0.05,350,40,10,10,40.9521
0.05,350,40,10,20,46.39482
0.05,350,40,10,30,43.30934
0.05,350,40,10,100,42.84228
0.05,350,40,20,5,43.41092
0.05,350,40,20,10,43.52334
0.05,350,40,20,20,46.30674
0.05,350,40,20,30,48.96674
0.05,350,40,20,100,48.96674
0.05,500,2,1,5,44.6037
0.05,500,2,1,10,33.28364
0.05,500,2,1,20,37.45774
0.05,500,2,1,30,37.39184
0.05,500,2,1,100,37.12692
0.05,500,2,5,5,39.5108
0.05,500,2,5,10,32.93984
0.05,500,2,5,20,33.36886
0.05,500,2,5,30,33.54054
0.05,500,2,5,100,33.47932
0.05,500,2,10,5,45.96646
0.05,500,2,10,10,39.25004
0.05,500,2,10,20,39.78166
0.05,500,2,10,30,40.8995
0.05,500,2,10,100,40.68712
0.05,500,2,20,5,45.15748
0.05,500,2,20,10,42.83248
0.05,500,2,20,20,46.14338
0.05,500,2,20,30,48.57148
0.05,500,2,20,100,48.57148
0.05,500,6,1,5,48.3166
0.05,500,6,1,10,31.21704
0.05,500,6,1,20,32.34654
0.05,500,6,1,30,32.47722
0.05,500,6,1,100,32.44478
0.05,500,6,5,5,39.53594
0.05,500,6,5,10,32.93332
0.05,500,6,5,20,33.37874
0.05,500,6,5,30,33.53106
0.05,500,6,5,100,33.50196
0.05,500,6,10,5,45.96646
0.05,500,6,10,10,39.25004
0.05,500,6,10,20,39.78166
0.05,500,6,10,30,40.8995
0.05,500,6,10,100,40.68712
0.05,500,6,20,5,45.15748
0.05,500,6,20,10,42.83248
0.05,500,6,20,20,46.14338
0.05,500,6,20,30,48.57148
0.001,10,2,1,5,498.55646
0.001,10,2,1,10,498.4236
0.001,10,2,1,20,498.42138
0.001,10,2,1,30,498.42642
0.001,10,2,1,100,498.4238
0.001,10,2,5,5,498.55678
0.001,10,2,5,10,498.44426
0.001,10,2,5,20,498.445
0.001,10,2,5,30,498.44506
0.001,10,2,5,100,498.445
0.001,10,2,10,5,498.55452
0.001,10,2,10,10,498.5002
0.001,10,2,10,20,498.50004
0.001,10,2,10,30,498.50004
0.001,10,2,10,100,498.50004
0.001,10,2,20,5,498.65864
0.001,10,2,20,10,498.6567
0.001,10,2,20,20,498.6567
0.001,10,2,20,30,498.6567
0.001,10,2,20,100,498.6567
0.001,10,6,1,5,498.55656
0.001,10,6,1,10,498.42542
0.001,10,6,1,20,498.42668
0.001,10,6,1,30,498.42442
0.001,10,6,1,100,498.42376
0.001,10,6,5,5,498.55678
0.001,10,6,5,10,498.44432
0.001,10,6,5,20,498.4452
0.001,10,6,5,30,498.44516
0.001,10,6,5,100,498.44506
0.001,10,6,10,5,498.55452
0.001,10,6,10,10,498.5002
0.001,10,6,10,20,498.50004
0.001,10,6,10,30,498.50004
0.001,10,6,10,100,498.50004
0.001,10,6,20,5,498.65864
0.001,10,6,20,10,498.6567
0.001,10,6,20,20,498.6567
0.001,10,6,20,30,498.6567
0.001,10,6,20,100,498.6567
0.001,10,10,1,5,498.55766
0.001,10,10,1,10,498.43592
0.001,10,10,1,20,498.4368
0.001,10,10,1,30,498.43654
0.001,10,10,1,100,498.43678
0.001,10,10,5,5,498.55678
0.001,10,10,5,10,498.44434
0.001,10,10,5,20,498.44506
0.001,10,10,5,30,498.44506
0.001,10,10,5,100,498.44506
0.001,10,10,10,5,498.55452
0.001,10,10,10,10,498.5002
0.001,10,10,10,20,498.50004
0.001,10,10,10,30,498.50004
0.001,10,10,10,100,498.50004
0.001,10,10,20,5,498.65864
0.001,10,10,20,10,498.6567
0.001,10,10,20,20,498.6567
0.001,10,10,20,30,498.6567
0.001,10,10,20,100,498.6567
0.001,10,20,1,5,498.55832
0.001,10,20,1,10,498.48974
0.001,10,20,1,20,498.49112
0.001,10,20,1,30,498.49116
0.001,10,20,1,100,498.49116
0.001,10,20,5,5,498.55798
0.001,10,20,5,10,498.489
0.001,10,20,5,20,498.489
0.001,10,20,5,30,498.489
0.001,10,20,5,100,498.489
0.001,10,20,10,5,498.55452
0.001,10,20,10,10,498.5002
0.001,10,20,10,20,498.50004
0.001,10,20,10,30,498.50004
0.001,10,20,10,100,498.50004
0.001,10,20,20,5,498.65864
0.001,10,20,20,10,498.6567
0.001,10,20,20,20,498.6567
0.001,10,20,20,30,498.6567
0.001,10,20,20,100,498.6567
0.001,10,40,1,5,498.64896
0.001,10,40,1,10,498.6438
0.001,10,40,1,20,498.64402
0.001,10,40,1,30,498.64408
0.001,10,40,1,100,498.64404
0.001,10,40,5,5,498.6485
0.001,10,40,5,10,498.64332
0.001,10,40,5,20,498.64334
0.001,10,40,5,30,498.64334
0.001,10,40,5,100,498.64334
0.001,10,40,10,5,498.64884
0.001,10,40,10,10,498.64656
0.001,10,40,10,20,498.64656
0.001,10,40,10,30,498.64656
0.001,10,40,10,100,498.64656
0.001,10,40,20,5,498.65864
0.001,10,40,20,10,498.6567
0.001,10,40,20,20,498.6567
0.001,10,40,20,30,498.6567
0.001,10,40,20,100,498.6567
0.001,30,2,1,5,489.22898
0.001,30,2,1,10,488.84126
0.001,30,2,1,20,488.83606
0.001,30,2,1,30,488.83908
0.001,30,2,1,100,488.83722
0.001,30,2,5,5,489.22848
0.001,30,2,5,10,488.90396
0.001,30,2,5,20,488.90642
0.001,30,2,5,30,488.90644
0.001,30,2,5,100,488.9064
0.001,30,2,10,5,489.21986
0.001,30,2,10,10,489.06936
0.001,30,2,10,20,489.069
0.001,30,2,10,30,489.069
0.001,30,2,10,100,489.069
0.001,30,2,20,5,489.54884
0.001,30,2,20,10,489.5405
0.001,30,2,20,20,489.5405
0.001,30,2,20,30,489.5405
0.001,30,2,20,100,489.5405
0.001,30,6,1,5,489.22892
0.001,30,6,1,10,488.85284
0.001,30,6,1,20,488.84626
0.001,30,6,1,30,488.85046
0.001,30,6,1,100,488.85124
0.001,30,6,5,5,489.22848
0.001,30,6,5,10,488.90394
0.001,30,6,5,20,488.90652
0.001,30,6,5,30,488.90624
0.001,30,6,5,100,488.90654
0.001,30,6,10,5,489.21986
0.001,30,6,10,10,489.06936
0.001,30,6,10,20,489.069
0.001,30,6,10,30,489.069
0.001,30,6,10,100,489.069
0.001,30,6,20,5,489.54884
0.001,30,6,20,10,489.5405
0.001,30,6,20,20,489.5405
0.001,30,6,20,30,489.5405
0.001,30,6,20,100,489.5405
0.001,30,10,1,5,489.23172
0.001,30,10,1,10,488.8774
0.001,30,10,1,20,488.8802
0.001,30,10,1,30,488.8804
0.001,30,10,1,100,488.88052
0.001,30,10,5,5,489.22848
0.001,30,10,5,10,488.9039
0.001,30,10,5,20,488.90644
0.001,30,10,5,30,488.9065
0.001,30,10,5,100,488.90648
0.001,30,10,10,5,489.21986
0.001,30,10,10,10,489.06936
0.001,30,10,10,20,489.069
0.001,30,10,10,30,489.069
0.001,30,10,10,100,489.069
0.001,30,10,20,5,489.54884
0.001,30,10,20,10,489.5405
0.001,30,10,20,20,489.5405
0.001,30,10,20,30,489.5405
0.001,30,10,20,100,489.5405
0.001,30,20,1,5,489.23378
0.001,30,20,1,10,489.03952
0.001,30,20,1,20,489.04306
0.001,30,20,1,30,489.04316
0.001,30,20,1,100,489.04316
0.001,30,20,5,5,489.23216
0.001,30,20,5,10,489.03866
0.001,30,20,5,20,489.03878
0.001,30,20,5,30,489.03878
0.001,30,20,5,100,489.03878
0.001,30,20,10,5,489.21986
0.001,30,20,10,10,489.06936
