alpha,fit_intercept,copy_X,max_iter,tol,MMRE-
100,False,True,2000,0.01,100.0
100,False,True,2000,0.1,100.0
100,False,True,5000,1e-05,100.0
100,False,True,5000,0.0001,100.0
100,False,True,5000,0.001,100.0
100,False,True,5000,0.01,100.0
100,False,True,5000,0.1,100.0
100,False,True,15000,1e-05,100.0
100,False,True,15000,0.0001,100.0
100,False,True,15000,0.001,100.0
100,False,True,15000,0.01,100.0
100,False,True,15000,0.1,100.0
100,False,True,20000,1e-05,100.0
100,False,True,20000,0.0001,100.0
100,False,True,20000,0.001,100.0
100,False,True,20000,0.01,100.0
100,False,True,20000,0.1,100.0
100,False,False,500,1e-05,100.0
100,False,False,500,0.0001,100.0
100,False,False,500,0.001,100.0
100,False,False,500,0.01,100.0
100,False,False,500,0.1,100.0
100,False,False,1000,1e-05,100.0
100,False,False,1000,0.0001,100.0
100,False,False,1000,0.001,100.0
100,False,False,1000,0.01,100.0
100,False,False,1000,0.1,100.0
100,False,False,2000,1e-05,100.0
100,False,False,2000,0.0001,100.0
100,False,False,2000,0.001,100.0
100,False,False,2000,0.01,100.0
100,False,False,2000,0.1,100.0
100,False,False,5000,1e-05,100.0
100,False,False,5000,0.0001,100.0
100,False,False,5000,0.001,100.0
100,False,False,5000,0.01,100.0
100,False,False,5000,0.1,100.0
100,False,False,15000,1e-05,100.0
100,False,False,15000,0.0001,100.0
100,False,False,15000,0.001,100.0
100,False,False,15000,0.01,100.0
100,False,False,15000,0.1,100.0
100,False,False,20000,1e-05,100.0
100,False,False,20000,0.0001,100.0
100,False,False,20000,0.001,100.0
100,False,False,20000,0.01,100.0
100,False,False,20000,0.1,100.0
