N_estimators,criterion,Max_depth,Min_samples_split,Min_samples_leaf,max_features,Min_impurity_decrease,Error-
30,squared_error,None,40,20,None,0.1,0.152
30,squared_error,None,40,20,None,0.2,0.15
30,squared_error,None,40,20,None,0.3,0.14400000000000002
30,squared_error,None,40,20,sqrt,0.0,0.158
30,squared_error,None,40,20,sqrt,0.1,0.158
30,squared_error,None,40,20,sqrt,0.2,0.154
30,squared_error,None,40,20,sqrt,0.3,0.162
30,squared_error,None,40,20,log2,0.0,0.156
30,squared_error,None,40,20,log2,0.1,0.156
30,squared_error,None,40,20,log2,0.2,0.15400000000000003
30,squared_error,None,40,20,log2,0.3,0.156
50,squared_error,5,2,1,None,0.0,0.11400000000000002
50,squared_error,5,2,1,None,0.1,0.118
50,squared_error,5,2,1,None,0.2,0.11399999999999999
50,squared_error,5,2,1,None,0.3,0.11000000000000001
50,squared_error,5,2,1,sqrt,0.0,0.132
50,squared_error,5,2,1,sqrt,0.1,0.13
50,squared_error,5,2,1,sqrt,0.2,0.134
50,squared_error,5,2,1,sqrt,0.3,0.128
50,squared_error,5,2,1,log2,0.0,0.138
50,squared_error,5,2,1,log2,0.1,0.13
50,squared_error,5,2,1,log2,0.2,0.128
50,squared_error,5,2,1,log2,0.3,0.132
50,squared_error,5,2,5,None,0.0,0.11599999999999999
50,squared_error,5,2,5,None,0.1,0.11399999999999999
50,squared_error,5,2,5,None,0.2,0.11399999999999999
50,squared_error,5,2,5,None,0.3,0.11200000000000002
50,squared_error,5,2,5,sqrt,0.0,0.134
50,squared_error,5,2,5,sqrt,0.1,0.134
50,squared_error,5,2,5,sqrt,0.2,0.13
50,squared_error,5,2,5,sqrt,0.3,0.132
50,squared_error,5,2,5,log2,0.0,0.134
50,squared_error,5,2,5,log2,0.1,0.138
50,squared_error,5,2,5,log2,0.2,0.13
50,squared_error,5,2,5,log2,0.3,0.13
50,squared_error,5,2,10,None,0.0,0.126
50,squared_error,5,2,10,None,0.1,0.126
50,squared_error,5,2,10,None,0.2,0.124
50,squared_error,5,2,10,None,0.3,0.128
50,squared_error,5,2,10,sqrt,0.0,0.14400000000000002
50,squared_error,5,2,10,sqrt,0.1,0.14
50,squared_error,5,2,10,sqrt,0.2,0.14400000000000002
50,squared_error,5,2,10,sqrt,0.3,0.14800000000000002
50,squared_error,5,2,10,log2,0.0,0.14600000000000002
50,squared_error,5,2,10,log2,0.1,0.134
50,squared_error,5,2,10,log2,0.2,0.138
50,squared_error,5,2,10,log2,0.3,0.14600000000000002
50,squared_error,5,2,20,None,0.0,0.17800000000000002
50,squared_error,5,2,20,None,0.1,0.17400000000000002
50,squared_error,5,2,20,None,0.2,0.18000000000000002
50,squared_error,5,2,20,None,0.3,0.17600000000000002
50,squared_error,5,2,20,sqrt,0.0,0.162
50,squared_error,5,2,20,sqrt,0.1,0.166
50,squared_error,5,2,20,sqrt,0.2,0.162
50,squared_error,5,2,20,sqrt,0.3,0.158
50,squared_error,5,2,20,log2,0.0,0.164
50,squared_error,5,2,20,log2,0.1,0.158
50,squared_error,5,2,20,log2,0.2,0.154
50,squared_error,5,2,20,log2,0.3,0.15400000000000003
50,squared_error,5,6,1,None,0.0,0.11000000000000001
50,squared_error,5,6,1,None,0.1,0.11000000000000001
50,squared_error,5,6,1,None,0.2,0.11200000000000002
50,squared_error,5,6,1,None,0.3,0.11399999999999999
50,squared_error,5,6,1,sqrt,0.0,0.132
50,squared_error,5,6,1,sqrt,0.1,0.13
50,squared_error,5,6,1,sqrt,0.2,0.134
50,squared_error,5,6,1,sqrt,0.3,0.14
50,squared_error,5,6,1,log2,0.0,0.134
50,squared_error,5,6,1,log2,0.1,0.136
50,squared_error,5,6,1,log2,0.2,0.136
50,squared_error,5,6,1,log2,0.3,0.132
50,squared_error,5,6,5,None,0.0,0.11199999999999999
50,squared_error,5,6,5,None,0.1,0.11199999999999999
50,squared_error,5,6,5,None,0.2,0.11399999999999999
50,squared_error,5,6,5,None,0.3,0.11200000000000002
50,squared_error,5,6,5,sqrt,0.0,0.132
50,squared_error,5,6,5,sqrt,0.1,0.136
50,squared_error,5,6,5,sqrt,0.2,0.138
50,squared_error,5,6,5,sqrt,0.3,0.138
50,squared_error,5,6,5,log2,0.0,0.132
50,squared_error,5,6,5,log2,0.1,0.132
50,squared_error,5,6,5,log2,0.2,0.136
50,squared_error,5,6,5,log2,0.3,0.134
50,squared_error,5,6,10,None,0.0,0.126
50,squared_error,5,6,10,None,0.1,0.124
50,squared_error,5,6,10,None,0.2,0.126
50,squared_error,5,6,10,None,0.3,0.126
50,squared_error,5,6,10,sqrt,0.0,0.14600000000000002
50,squared_error,5,6,10,sqrt,0.1,0.14200000000000002
50,squared_error,5,6,10,sqrt,0.2,0.14400000000000002
50,squared_error,5,6,10,sqrt,0.3,0.138
50,squared_error,5,6,10,log2,0.0,0.14400000000000002
50,squared_error,5,6,10,log2,0.1,0.14400000000000002
50,squared_error,5,6,10,log2,0.2,0.14400000000000002
50,squared_error,5,6,10,log2,0.3,0.14400000000000002
50,squared_error,5,6,20,None,0.0,0.17400000000000002
50,squared_error,5,6,20,None,0.1,0.17400000000000002
50,squared_error,5,6,20,None,0.2,0.17800000000000002
50,squared_error,5,6,20,None,0.3,0.17800000000000002
50,squared_error,5,6,20,sqrt,0.0,0.16
50,squared_error,5,6,20,sqrt,0.1,0.162
50,squared_error,5,6,20,sqrt,0.2,0.16599999999999998
50,squared_error,5,6,20,sqrt,0.3,0.16
50,squared_error,5,6,20,log2,0.0,0.162
50,squared_error,5,6,20,log2,0.1,0.16
50,squared_error,5,6,20,log2,0.2,0.168
50,squared_error,5,6,20,log2,0.3,0.162
50,squared_error,5,10,1,None,0.0,0.11399999999999999
50,squared_error,5,10,1,None,0.1,0.11400000000000002
50,squared_error,5,10,1,None,0.2,0.11000000000000001
50,squared_error,5,10,1,None,0.3,0.11200000000000002
50,squared_error,5,10,1,sqrt,0.0,0.132
50,squared_error,5,10,1,sqrt,0.1,0.134
50,squared_error,5,10,1,sqrt,0.2,0.138
50,squared_error,5,10,1,sqrt,0.3,0.13
50,squared_error,5,10,1,log2,0.0,0.132
50,squared_error,5,10,1,log2,0.1,0.14
50,squared_error,5,10,1,log2,0.2,0.132
50,squared_error,5,10,1,log2,0.3,0.132
50,squared_error,5,10,5,None,0.0,0.11599999999999999
50,squared_error,5,10,5,None,0.1,0.11199999999999999
50,squared_error,5,10,5,None,0.2,0.11199999999999999
50,squared_error,5,10,5,None,0.3,0.11399999999999999
50,squared_error,5,10,5,sqrt,0.0,0.134
50,squared_error,5,10,5,sqrt,0.1,0.136
50,squared_error,5,10,5,sqrt,0.2,0.136
50,squared_error,5,10,5,sqrt,0.3,0.136
50,squared_error,5,10,5,log2,0.0,0.136
50,squared_error,5,10,5,log2,0.1,0.136
50,squared_error,5,10,5,log2,0.2,0.14
50,squared_error,5,10,5,log2,0.3,0.13
50,squared_error,5,10,10,None,0.0,0.126
50,squared_error,5,10,10,None,0.1,0.126
50,squared_error,5,10,10,None,0.2,0.128
50,squared_error,5,10,10,None,0.3,0.124
50,squared_error,5,10,10,sqrt,0.0,0.14600000000000002
50,squared_error,5,10,10,sqrt,0.1,0.138
50,squared_error,5,10,10,sqrt,0.2,0.14200000000000002
50,squared_error,5,10,10,sqrt,0.3,0.14400000000000002
50,squared_error,5,10,10,log2,0.0,0.14200000000000002
50,squared_error,5,10,10,log2,0.1,0.136
50,squared_error,5,10,10,log2,0.2,0.136
50,squared_error,5,10,10,log2,0.3,0.14200000000000002
50,squared_error,5,10,20,None,0.0,0.18000000000000002
50,squared_error,5,10,20,None,0.1,0.18000000000000002
50,squared_error,5,10,20,None,0.2,0.17800000000000002
50,squared_error,5,10,20,None,0.3,0.17600000000000002
50,squared_error,5,10,20,sqrt,0.0,0.158
50,squared_error,5,10,20,sqrt,0.1,0.158
50,squared_error,5,10,20,sqrt,0.2,0.164
50,squared_error,5,10,20,sqrt,0.3,0.164
50,squared_error,5,10,20,log2,0.0,0.15400000000000003
50,squared_error,5,10,20,log2,0.1,0.164
50,squared_error,5,10,20,log2,0.2,0.15800000000000003
50,squared_error,5,10,20,log2,0.3,0.162
50,squared_error,5,20,1,None,0.0,0.11599999999999999
50,squared_error,5,20,1,None,0.1,0.11599999999999999
50,squared_error,5,20,1,None,0.2,0.118
50,squared_error,5,20,1,None,0.3,0.11399999999999999
50,squared_error,5,20,1,sqrt,0.0,0.132
50,squared_error,5,20,1,sqrt,0.1,0.136
50,squared_error,5,20,1,sqrt,0.2,0.14200000000000002
50,squared_error,5,20,1,sqrt,0.3,0.142
50,squared_error,5,20,1,log2,0.0,0.14200000000000002
50,squared_error,5,20,1,log2,0.1,0.136
50,squared_error,5,20,1,log2,0.2,0.136
50,squared_error,5,20,1,log2,0.3,0.138
50,squared_error,5,20,5,None,0.0,0.12
50,squared_error,5,20,5,None,0.1,0.118
50,squared_error,5,20,5,None,0.2,0.12
50,squared_error,5,20,5,None,0.3,0.11399999999999999
50,squared_error,5,20,5,sqrt,0.0,0.138
50,squared_error,5,20,5,sqrt,0.1,0.14
50,squared_error,5,20,5,sqrt,0.2,0.14200000000000002
50,squared_error,5,20,5,sqrt,0.3,0.14200000000000002
50,squared_error,5,20,5,log2,0.0,0.14
50,squared_error,5,20,5,log2,0.1,0.136
50,squared_error,5,20,5,log2,0.2,0.14200000000000002
50,squared_error,5,20,5,log2,0.3,0.14
50,squared_error,5,20,10,None,0.0,0.124
50,squared_error,5,20,10,None,0.1,0.124
50,squared_error,5,20,10,None,0.2,0.126
50,squared_error,5,20,10,None,0.3,0.124
50,squared_error,5,20,10,sqrt,0.0,0.138
50,squared_error,5,20,10,sqrt,0.1,0.14200000000000002
50,squared_error,5,20,10,sqrt,0.2,0.14800000000000002
50,squared_error,5,20,10,sqrt,0.3,0.14
50,squared_error,5,20,10,log2,0.0,0.14200000000000002
50,squared_error,5,20,10,log2,0.1,0.138
50,squared_error,5,20,10,log2,0.2,0.14200000000000002
50,squared_error,5,20,10,log2,0.3,0.14
50,squared_error,5,20,20,None,0.0,0.17600000000000002
50,squared_error,5,20,20,None,0.1,0.17600000000000002
50,squared_error,5,20,20,None,0.2,0.17800000000000002
50,squared_error,5,20,20,None,0.3,0.17600000000000002
50,squared_error,5,20,20,sqrt,0.0,0.168
50,squared_error,5,20,20,sqrt,0.1,0.166
50,squared_error,5,20,20,sqrt,0.2,0.15600000000000003
50,squared_error,5,20,20,sqrt,0.3,0.166
50,squared_error,5,20,20,log2,0.0,0.164
50,squared_error,5,20,20,log2,0.1,0.164
50,squared_error,5,20,20,log2,0.2,0.162
50,squared_error,5,20,20,log2,0.3,0.156
50,squared_error,5,40,1,None,0.0,0.152
50,squared_error,5,40,1,None,0.1,0.154
50,squared_error,5,40,1,None,0.2,0.156
50,squared_error,5,40,1,None,0.3,0.154
50,squared_error,5,40,1,sqrt,0.0,0.15000000000000002
50,squared_error,5,40,1,sqrt,0.1,0.15200000000000002
50,squared_error,5,40,1,sqrt,0.2,0.15400000000000003
50,squared_error,5,40,1,sqrt,0.3,0.14800000000000002
50,squared_error,5,40,1,log2,0.0,0.154
50,squared_error,5,40,1,log2,0.1,0.15000000000000002
50,squared_error,5,40,1,log2,0.2,0.16
50,squared_error,5,40,1,log2,0.3,0.14800000000000002
50,squared_error,5,40,5,None,0.0,0.15200000000000002
50,squared_error,5,40,5,None,0.1,0.15200000000000002
50,squared_error,5,40,5,None,0.2,0.15
50,squared_error,5,40,5,None,0.3,0.154
50,squared_error,5,40,5,sqrt,0.0,0.152
50,squared_error,5,40,5,sqrt,0.1,0.154
50,squared_error,5,40,5,sqrt,0.2,0.154
50,squared_error,5,40,5,sqrt,0.3,0.15200000000000002
50,squared_error,5,40,5,log2,0.0,0.148
50,squared_error,5,40,5,log2,0.1,0.15000000000000002
50,squared_error,5,40,5,log2,0.2,0.154
50,squared_error,5,40,5,log2,0.3,0.148
50,squared_error,5,40,10,None,0.0,0.15400000000000003
50,squared_error,5,40,10,None,0.1,0.152
50,squared_error,5,40,10,None,0.2,0.156
50,squared_error,5,40,10,None,0.3,0.154
50,squared_error,5,40,10,sqrt,0.0,0.15000000000000002
50,squared_error,5,40,10,sqrt,0.1,0.15
50,squared_error,5,40,10,sqrt,0.2,0.154
50,squared_error,5,40,10,sqrt,0.3,0.15000000000000002
50,squared_error,5,40,10,log2,0.0,0.15
50,squared_error,5,40,10,log2,0.1,0.15
50,squared_error,5,40,10,log2,0.2,0.152
50,squared_error,5,40,10,log2,0.3,0.14200000000000002
50,squared_error,5,40,20,None,0.0,0.17800000000000002
50,squared_error,5,40,20,None,0.1,0.17400000000000002
50,squared_error,5,40,20,None,0.2,0.17600000000000002
50,squared_error,5,40,20,None,0.3,0.18400000000000002
50,squared_error,5,40,20,sqrt,0.0,0.162
50,squared_error,5,40,20,sqrt,0.1,0.156
50,squared_error,5,40,20,sqrt,0.2,0.15400000000000003
50,squared_error,5,40,20,sqrt,0.3,0.16
50,squared_error,5,40,20,log2,0.0,0.16
50,squared_error,5,40,20,log2,0.1,0.16399999999999998
50,squared_error,5,40,20,log2,0.2,0.168
50,squared_error,5,40,20,log2,0.3,0.168
50,squared_error,10,2,1,None,0.0,0.03
50,squared_error,10,2,1,None,0.1,0.03
50,squared_error,10,2,1,None,0.2,0.03
50,squared_error,10,2,1,None,0.3,0.03
50,squared_error,10,2,1,sqrt,0.0,0.05
50,squared_error,10,2,1,sqrt,0.1,0.05
50,squared_error,10,2,1,sqrt,0.2,0.052000000000000005
50,squared_error,10,2,1,sqrt,0.3,0.052000000000000005
50,squared_error,10,2,1,log2,0.0,0.052000000000000005
50,squared_error,10,2,1,log2,0.1,0.052000000000000005
50,squared_error,10,2,1,log2,0.2,0.052000000000000005
50,squared_error,10,2,1,log2,0.3,0.05
50,squared_error,10,2,5,None,0.0,0.032
50,squared_error,10,2,5,None,0.1,0.032
50,squared_error,10,2,5,None,0.2,0.032
50,squared_error,10,2,5,None,0.3,0.032
50,squared_error,10,2,5,sqrt,0.0,0.09000000000000001
50,squared_error,10,2,5,sqrt,0.1,0.08399999999999999
50,squared_error,10,2,5,sqrt,0.2,0.082
50,squared_error,10,2,5,sqrt,0.3,0.09
50,squared_error,10,2,5,log2,0.0,0.09000000000000001
50,squared_error,10,2,5,log2,0.1,0.08800000000000001
50,squared_error,10,2,5,log2,0.2,0.08600000000000001
50,squared_error,10,2,5,log2,0.3,0.09
50,squared_error,10,2,10,None,0.0,0.068
50,squared_error,10,2,10,None,0.1,0.066
50,squared_error,10,2,10,None,0.2,0.068
50,squared_error,10,2,10,None,0.3,0.068
50,squared_error,10,2,10,sqrt,0.0,0.10999999999999999
50,squared_error,10,2,10,sqrt,0.1,0.11399999999999999
50,squared_error,10,2,10,sqrt,0.2,0.12
50,squared_error,10,2,10,sqrt,0.3,0.12
50,squared_error,10,2,10,log2,0.0,0.11399999999999999
50,squared_error,10,2,10,log2,0.1,0.11599999999999999
50,squared_error,10,2,10,log2,0.2,0.11599999999999999
50,squared_error,10,2,10,log2,0.3,0.126
50,squared_error,10,2,20,None,0.0,0.14600000000000002
50,squared_error,10,2,20,None,0.1,0.15
50,squared_error,10,2,20,None,0.2,0.14800000000000002
50,squared_error,10,2,20,None,0.3,0.148
50,squared_error,10,2,20,sqrt,0.0,0.15200000000000002
50,squared_error,10,2,20,sqrt,0.1,0.146
50,squared_error,10,2,20,sqrt,0.2,0.152
50,squared_error,10,2,20,sqrt,0.3,0.156
50,squared_error,10,2,20,log2,0.0,0.158
50,squared_error,10,2,20,log2,0.1,0.15000000000000002
50,squared_error,10,2,20,log2,0.2,0.16
50,squared_error,10,2,20,log2,0.3,0.158
50,squared_error,10,6,1,None,0.0,0.032
50,squared_error,10,6,1,None,0.1,0.032
50,squared_error,10,6,1,None,0.2,0.032
50,squared_error,10,6,1,None,0.3,0.032
50,squared_error,10,6,1,sqrt,0.0,0.062
50,squared_error,10,6,1,sqrt,0.1,0.062
50,squared_error,10,6,1,sqrt,0.2,0.068
50,squared_error,10,6,1,sqrt,0.3,0.064
50,squared_error,10,6,1,log2,0.0,0.066
50,squared_error,10,6,1,log2,0.1,0.066
50,squared_error,10,6,1,log2,0.2,0.064
50,squared_error,10,6,1,log2,0.3,0.068
50,squared_error,10,6,5,None,0.0,0.032
50,squared_error,10,6,5,None,0.1,0.032
50,squared_error,10,6,5,None,0.2,0.032
50,squared_error,10,6,5,None,0.3,0.032
50,squared_error,10,6,5,sqrt,0.0,0.09000000000000001
50,squared_error,10,6,5,sqrt,0.1,0.086
50,squared_error,10,6,5,sqrt,0.2,0.08600000000000001
50,squared_error,10,6,5,sqrt,0.3,0.082
50,squared_error,10,6,5,log2,0.0,0.088
50,squared_error,10,6,5,log2,0.1,0.088
50,squared_error,10,6,5,log2,0.2,0.09000000000000001
50,squared_error,10,6,5,log2,0.3,0.08600000000000001
50,squared_error,10,6,10,None,0.0,0.068
50,squared_error,10,6,10,None,0.1,0.066
50,squared_error,10,6,10,None,0.2,0.068
50,squared_error,10,6,10,None,0.3,0.07
50,squared_error,10,6,10,sqrt,0.0,0.11399999999999999
50,squared_error,10,6,10,sqrt,0.1,0.122
50,squared_error,10,6,10,sqrt,0.2,0.118
50,squared_error,10,6,10,sqrt,0.3,0.124
50,squared_error,10,6,10,log2,0.0,0.11199999999999999
50,squared_error,10,6,10,log2,0.1,0.11000000000000001
50,squared_error,10,6,10,log2,0.2,0.11599999999999999
50,squared_error,10,6,10,log2,0.3,0.11599999999999999
50,squared_error,10,6,20,None,0.0,0.15
50,squared_error,10,6,20,None,0.1,0.148
50,squared_error,10,6,20,None,0.2,0.15
50,squared_error,10,6,20,None,0.3,0.148
50,squared_error,10,6,20,sqrt,0.0,0.152
50,squared_error,10,6,20,sqrt,0.1,0.14600000000000002
50,squared_error,10,6,20,sqrt,0.2,0.156
50,squared_error,10,6,20,sqrt,0.3,0.16
50,squared_error,10,6,20,log2,0.0,0.156
50,squared_error,10,6,20,log2,0.1,0.15400000000000003
50,squared_error,10,6,20,log2,0.2,0.154
50,squared_error,10,6,20,log2,0.3,0.15400000000000003
50,squared_error,10,10,1,None,0.0,0.032
50,squared_error,10,10,1,None,0.1,0.032
50,squared_error,10,10,1,None,0.2,0.032
50,squared_error,10,10,1,None,0.3,0.032
50,squared_error,10,10,1,sqrt,0.0,0.07400000000000001
50,squared_error,10,10,1,sqrt,0.1,0.07600000000000001
50,squared_error,10,10,1,sqrt,0.2,0.07600000000000001
50,squared_error,10,10,1,sqrt,0.3,0.08
50,squared_error,10,10,1,log2,0.0,0.08
50,squared_error,10,10,1,log2,0.1,0.07400000000000001
50,squared_error,10,10,1,log2,0.2,0.078
50,squared_error,10,10,1,log2,0.3,0.078
50,squared_error,10,10,5,None,0.0,0.032
50,squared_error,10,10,5,None,0.1,0.032
50,squared_error,10,10,5,None,0.2,0.032
50,squared_error,10,10,5,None,0.3,0.032
50,squared_error,10,10,5,sqrt,0.0,0.08600000000000001
50,squared_error,10,10,5,sqrt,0.1,0.084
50,squared_error,10,10,5,sqrt,0.2,0.08600000000000001
50,squared_error,10,10,5,sqrt,0.3,0.086
50,squared_error,10,10,5,log2,0.0,0.088
50,squared_error,10,10,5,log2,0.1,0.08600000000000001
50,squared_error,10,10,5,log2,0.2,0.08600000000000001
50,squared_error,10,10,5,log2,0.3,0.08
50,squared_error,10,10,10,None,0.0,0.068
50,squared_error,10,10,10,None,0.1,0.068
50,squared_error,10,10,10,None,0.2,0.066
50,squared_error,10,10,10,None,0.3,0.066
50,squared_error,10,10,10,sqrt,0.0,0.11200000000000002
50,squared_error,10,10,10,sqrt,0.1,0.118
50,squared_error,10,10,10,sqrt,0.2,0.118
50,squared_error,10,10,10,sqrt,0.3,0.11400000000000002
50,squared_error,10,10,10,log2,0.0,0.11599999999999999
50,squared_error,10,10,10,log2,0.1,0.12
50,squared_error,10,10,10,log2,0.2,0.118
50,squared_error,10,10,10,log2,0.3,0.12
50,squared_error,10,10,20,None,0.0,0.14800000000000002
50,squared_error,10,10,20,None,0.1,0.14600000000000002
50,squared_error,10,10,20,None,0.2,0.148
50,squared_error,10,10,20,None,0.3,0.14800000000000002
50,squared_error,10,10,20,sqrt,0.0,0.15000000000000002
50,squared_error,10,10,20,sqrt,0.1,0.158
50,squared_error,10,10,20,sqrt,0.2,0.152
50,squared_error,10,10,20,sqrt,0.3,0.15600000000000003
50,squared_error,10,10,20,log2,0.0,0.154
50,squared_error,10,10,20,log2,0.1,0.14800000000000002
50,squared_error,10,10,20,log2,0.2,0.158
50,squared_error,10,10,20,log2,0.3,0.158
50,squared_error,10,20,1,None,0.0,0.05600000000000001
50,squared_error,10,20,1,None,0.1,0.057999999999999996
50,squared_error,10,20,1,None,0.2,0.057999999999999996
50,squared_error,10,20,1,None,0.3,0.057999999999999996
50,squared_error,10,20,1,sqrt,0.0,0.11199999999999999
50,squared_error,10,20,1,sqrt,0.1,0.10200000000000001
50,squared_error,10,20,1,sqrt,0.2,0.10400000000000001
50,squared_error,10,20,1,sqrt,0.3,0.10400000000000001
50,squared_error,10,20,1,log2,0.0,0.10400000000000001
50,squared_error,10,20,1,log2,0.1,0.10400000000000001
50,squared_error,10,20,1,log2,0.2,0.10200000000000001
50,squared_error,10,20,1,log2,0.3,0.1
50,squared_error,10,20,5,None,0.0,0.05600000000000001
50,squared_error,10,20,5,None,0.1,0.057999999999999996
50,squared_error,10,20,5,None,0.2,0.05600000000000001
50,squared_error,10,20,5,None,0.3,0.057999999999999996
50,squared_error,10,20,5,sqrt,0.0,0.10600000000000001
50,squared_error,10,20,5,sqrt,0.1,0.10400000000000001
50,squared_error,10,20,5,sqrt,0.2,0.10999999999999999
50,squared_error,10,20,5,sqrt,0.3,0.10600000000000001
50,squared_error,10,20,5,log2,0.0,0.10800000000000001
50,squared_error,10,20,5,log2,0.1,0.10400000000000001
50,squared_error,10,20,5,log2,0.2,0.10999999999999999
50,squared_error,10,20,5,log2,0.3,0.10800000000000001
50,squared_error,10,20,10,None,0.0,0.068
50,squared_error,10,20,10,None,0.1,0.068
50,squared_error,10,20,10,None,0.2,0.07
50,squared_error,10,20,10,None,0.3,0.068
50,squared_error,10,20,10,sqrt,0.0,0.118
50,squared_error,10,20,10,sqrt,0.1,0.118
50,squared_error,10,20,10,sqrt,0.2,0.11399999999999999
50,squared_error,10,20,10,sqrt,0.3,0.10999999999999999
50,squared_error,10,20,10,log2,0.0,0.11399999999999999
50,squared_error,10,20,10,log2,0.1,0.118
50,squared_error,10,20,10,log2,0.2,0.11399999999999999
50,squared_error,10,20,10,log2,0.3,0.11599999999999999
50,squared_error,10,20,20,None,0.0,0.14600000000000002
50,squared_error,10,20,20,None,0.1,0.14600000000000002
50,squared_error,10,20,20,None,0.2,0.14400000000000002
50,squared_error,10,20,20,None,0.3,0.14600000000000002
